package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
grape-swagger-entity,34388935.0,grape-swagger-entity,True,True,True,stars+forks+downloads
rspec_profiling,34386098.0,rspec_profiling,True,True,True,stars+forks+downloads
activerecord-explain-analyze,34368289.0,activerecord-explain-analyze,False,False,True,downloads
opentelemetry-instrumentation-graphql,34358380.0,opentelemetry-instrumentation-graphql,True,True,True,stars+forks+downloads
safely_block,34285528.0,safely_block,True,True,True,stars+forks+downloads
pry-remote,34210616.0,pry-remote,False,False,True,downloads
data_migrate,34197130.0,data_migrate,True,True,True,stars+forks+downloads
colorator,34146345.0,colorator,True,True,True,stars+forks+downloads
fiber-annotation,34141910.0,fiber-annotation,True,True,True,stars+forks+downloads
anyway_config,34094539.0,anyway_config,True,True,True,stars+forks+downloads
datadog-ci,34093346.0,datadog-ci,True,True,True,stars+forks+downloads
aws-sdk-chimesdkmessaging,34093197.0,aws-sdk-chimesdkmessaging,False,False,True,downloads
jekyll-watch,34073150.0,jekyll-watch,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-ethon,34064877.0,opentelemetry-instrumentation-ethon,True,True,True,stars+forks+downloads
dumb_delegator,34062482.0,dumb_delegator,True,True,True,stars+forks+downloads
sentry-ruby-core,33929164.0,sentry-ruby-core,False,False,True,downloads
ruby-debug-ide,33871844.0,ruby-debug-ide,True,True,True,stars+forks+downloads
fluent-plugin-cloudwatch-logs,33830593.0,fluent-plugin-cloudwatch-logs,False,False,True,downloads
io-like,33774408.0,io-like,True,False,True,stars+downloads
compass-core,33721101.0,compass-core,False,False,True,downloads
aws-sdk-opensearchservice,33712987.0,aws-sdk-opensearchservice,False,False,True,downloads
tty-table,33674867.0,tty-table,True,True,True,stars+forks+downloads
circuitbox,33634261.0,circuitbox,True,True,True,stars+forks+downloads
png_quantizator,33569747.0,png_quantizator,True,True,True,stars+forks+downloads
gitlab-experiment,33503190.0,gitlab-experiment,True,True,True,stars+forks+downloads
spoom,33497584.0,spoom,True,True,True,stars+forks+downloads
fog-dynect,33486898.0,fog-dynect,False,False,True,downloads
aws-sdk-account,33407879.0,aws-sdk-account,False,False,True,downloads
cssbundling-rails,33406176.0,cssbundling-rails,True,True,True,stars+forks+downloads
flay,33292726.0,flay,False,False,True,downloads
fluent-plugin-opensearch,33218820.0,fluent-plugin-opensearch,False,False,True,downloads
opentelemetry-instrumentation-aws_sdk,33126298.0,opentelemetry-instrumentation-aws_sdk,True,True,True,stars+forks+downloads
sorbet-static-and-runtime,33077355.0,sorbet-static-and-runtime,True,True,True,stars+forks+downloads
aws-sdk-route53recoverycluster,33065064.0,aws-sdk-route53recoverycluster,False,False,True,downloads
omniauth-atlassian-oauth2,33050177.0,omniauth-atlassian-oauth2,True,True,True,stars+forks+downloads
aws-sdk-route53recoverycontrolconfig,33049247.0,aws-sdk-route53recoverycontrolconfig,False,False,True,downloads
aws-sdk-route53recoveryreadiness,32981292.0,aws-sdk-route53recoveryreadiness,False,False,True,downloads
airbrake-ruby,32968013.0,airbrake-ruby,True,True,True,stars+forks+downloads
shoryuken,32936877.0,shoryuken,False,False,True,downloads
dry-monads,32816319.0,dry-monads,True,True,True,stars+forks+downloads
cucumber-rails,32786117.0,cucumber-rails,True,True,True,stars+forks+downloads
fastlane-plugin-appcenter,32782614.0,fastlane-plugin-appcenter,False,False,True,downloads
nested_form,32764251.0,nested_form,True,False,True,stars+downloads
aws-sdk-chimesdkidentity,32739070.0,aws-sdk-chimesdkidentity,False,False,True,downloads
bcrypt-ruby,32727637.0,bcrypt-ruby,True,True,True,stars+forks+downloads
koala,32707727.0,koala,True,True,True,stars+forks+downloads
passenger,32692435.0,passenger,False,False,True,downloads
dante,32689876.0,dante,True,True,True,stars+forks+downloads
google_drive,32663075.0,google_drive,False,False,True,downloads
i18n-tasks,32627321.0,i18n-tasks,True,True,True,stars+forks+downloads
google-apis-compute_v1,32577951.0,google-apis-compute_v1,True,True,True,stars+forks+downloads
asciidoctor-kroki,32559940.0,asciidoctor-kroki,True,True,True,stars+forks+downloads
aws-sdk-voiceid,32526185.0,aws-sdk-voiceid,False,False,True,downloads
google-apis-dns_v1,32512878.0,google-apis-dns_v1,True,True,True,stars+forks+downloads
http-2,32512192.0,http-2,True,True,True,stars+forks+downloads
test_file_finder,32505244.0,test_file_finder,True,True,True,stars+forks+downloads
aws-sdk-snowdevicemanagement,32484337.0,aws-sdk-snowdevicemanagement,False,False,True,downloads
aws-sdk-memorydb,32433561.0,aws-sdk-memorydb,False,False,True,downloads
aws-sdk-chimesdkmeetings,32427786.0,aws-sdk-chimesdkmeetings,False,False,True,downloads
google-apis-monitoring_v3,32314481.0,google-apis-monitoring_v3,True,True,True,stars+forks+downloads
mize,32310191.0,mize,True,True,True,stars+forks+downloads
fluent-plugin-aws-elasticsearch-service,32284069.0,fluent-plugin-aws-elasticsearch-service,False,False,True,downloads
aws-sdk-connectwisdomservice,32264207.0,aws-sdk-connectwisdomservice,False,False,True,downloads
graphlient,32234660.0,graphlient,False,False,True,downloads
coverband,32199102.0,coverband,True,True,True,stars+forks+downloads
discard,32184155.0,discard,True,True,True,stars+forks+downloads
benchmark-perf,32163935.0,benchmark-perf,True,True,True,stars+forks+downloads
google-apis-pubsub_v1,32163898.0,google-apis-pubsub_v1,True,True,True,stars+forks+downloads
tapioca,32154591.0,tapioca,True,True,True,stars+forks+downloads
undercover,32141455.0,undercover,True,True,True,stars+forks+downloads
popper_js,31989334.0,popper_js,False,False,True,downloads
bootstrap,31964721.0,bootstrap,False,False,True,downloads
statsd-instrument,31900107.0,statsd-instrument,False,False,True,downloads
amatch,31805530.0,amatch,True,True,True,stars+forks+downloads
google-apis-sqladmin_v1beta4,31789647.0,google-apis-sqladmin_v1beta4,True,True,True,stars+forks+downloads
aws-sdk-nimblestudio,31757186.0,aws-sdk-nimblestudio,False,False,True,downloads
benchmark-trend,31667370.0,benchmark-trend,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-excon,31664651.0,opentelemetry-instrumentation-excon,True,True,True,stars+forks+downloads
roo-xls,31655713.0,roo-xls,False,False,True,downloads
secure_headers,31576851.0,secure_headers,True,True,True,stars+forks+downloads
netaddr,31572554.0,netaddr,True,False,True,stars+downloads
benchmark-malloc,31558396.0,benchmark-malloc,True,True,True,stars+forks+downloads
aws-sdk-cloudcontrolapi,31531723.0,aws-sdk-cloudcontrolapi,False,False,True,downloads
aws-sdk-kafkaconnect,31531301.0,aws-sdk-kafkaconnect,False,False,True,downloads
enumerize,31498247.0,enumerize,False,True,True,forks+downloads
rspec-benchmark,31494256.0,rspec-benchmark,True,True,True,stars+forks+downloads
hirb,31474105.0,hirb,False,False,True,downloads
naught,31433509.0,naught,True,True,True,stars+forks+downloads
aws-sdk-managedgrafana,31376288.0,aws-sdk-managedgrafana,False,False,True,downloads
journey,31374469.0,journey,True,False,True,stars+downloads
pathutil,31370577.0,pathutil,True,True,True,stars+forks+downloads
waterdrop,31368797.0,waterdrop,True,True,True,stars+forks+downloads
aws-sdk-rails,31367641.0,aws-sdk-rails,False,False,True,downloads
aws-sdk-panorama,31355874.0,aws-sdk-panorama,False,False,True,downloads
imagen,31291882.0,imagen,True,True,True,stars+forks+downloads
ruby-magic,31150353.0,ruby-magic,True,True,True,stars+forks+downloads
rbi,31093047.0,rbi,True,True,True,stars+forks+downloads
aws-sdk-resiliencehub,31022014.0,aws-sdk-resiliencehub,False,False,True,downloads
unicorn-worker-killer,31012104.0,unicorn-worker-killer,False,False,True,downloads
fluent-plugin-gcloud-pubsub-custom,30997251.0,fluent-plugin-gcloud-pubsub-custom,False,False,True,downloads
github-markup,30977136.0,github-markup,False,False,True,downloads
forwardable-extended,30959051.0,forwardable-extended,True,True,True,stars+forks+downloads
declarative_policy,30822090.0,declarative_policy,True,True,True,stars+forks+downloads
aws-sdk-drs,30699784.0,aws-sdk-drs,False,False,True,downloads
cucumber-tag_expressions,30679310.0,cucumber-tag_expressions,False,False,True,downloads
flamegraph,30661019.0,flamegraph,True,True,True,stars+forks+downloads
puppet,30601088.0,puppet,False,False,True,downloads
unaccent,30591352.0,unaccent,True,True,True,stars+forks+downloads
prometheus_exporter,30526693.0,prometheus_exporter,True,True,True,stars+forks+downloads
tanuki_emoji,30518499.0,tanuki_emoji,True,True,True,stars+forks+downloads
discordrb-webhooks,30349542.0,discordrb-webhooks,True,False,True,stars+downloads
ld-eventsource,30324982.0,ld-eventsource,False,False,True,downloads
cucumber-expressions,30223926.0,cucumber-expressions,True,True,True,stars+forks+downloads
fcm,30221921.0,fcm,True,True,True,stars+forks+downloads
rbvmomi,30184290.0,rbvmomi,False,False,True,downloads
spamcheck,30171964.0,spamcheck,True,True,True,stars+forks+downloads
with_advisory_lock,30168450.0,with_advisory_lock,True,True,True,stars+forks+downloads
pdfkit,30130665.0,pdfkit,True,False,True,stars+downloads
contracts,30101906.0,contracts,True,True,True,stars+forks+downloads
commander-fastlane,30082879.0,commander-fastlane,False,False,True,downloads
fluent-plugin-grok-parser,30031564.0,fluent-plugin-grok-parser,False,False,True,downloads
rake-compiler,30008654.0,rake-compiler,True,True,True,stars+forks+downloads
geokit,29959600.0,geokit,True,True,True,stars+forks+downloads
propshaft,29938968.0,propshaft,True,True,True,stars+forks+downloads
crystalball,29936979.0,crystalball,False,False,True,downloads
columnize,29894053.0,columnize,False,True,True,forks+downloads
aws-sdk-inspector2,29892103.0,aws-sdk-inspector2,False,False,True,downloads
aws-sdk-migrationhubrefactorspaces,29863839.0,aws-sdk-migrationhubrefactorspaces,False,False,True,downloads
aws-sdk-appconfigdata,29829473.0,aws-sdk-appconfigdata,False,False,True,downloads
log4r,29749862.0,log4r,True,True,True,stars+forks+downloads
event_stream_parser,29736715.0,event_stream_parser,True,True,True,stars+forks+downloads
aws-sdk-backupgateway,29702307.0,aws-sdk-backupgateway,False,False,True,downloads
sd_notify,29679136.0,sd_notify,True,True,True,stars+forks+downloads
avro,29659983.0,avro,False,False,True,downloads
aws-sdk-cloudwatchevidently,29550460.0,aws-sdk-cloudwatchevidently,False,False,True,downloads
ssh_data,29524560.0,ssh_data,True,True,True,stars+forks+downloads
aws-sdk-ssooidc,29496022.0,aws-sdk-ssooidc,False,False,True,downloads
aws-sdk-workspacesweb,29465446.0,aws-sdk-workspacesweb,False,False,True,downloads
libxml-ruby,29458689.0,libxml-ruby,True,True,True,stars+forks+downloads
google-apis-sheets_v4,29425074.0,google-apis-sheets_v4,False,False,True,downloads
active_storage_validations,29396758.0,active_storage_validations,True,True,True,stars+forks+downloads
datadog-ruby_core_source,29369876.0,datadog-ruby_core_source,True,True,True,stars+forks+downloads
binding_ninja,29363005.0,binding_ninja,False,False,True,downloads
hashids,29357422.0,hashids,False,False,True,downloads
stud,29329709.0,stud,True,False,True,stars+downloads
geoip,29309559.0,geoip,True,False,True,stars+downloads
json_schema,29239574.0,json_schema,True,False,True,stars+downloads
aws-sdk-migrationhubstrategyrecommendations,29221685.0,aws-sdk-migrationhubstrategyrecommendations,False,False,True,downloads
aws-sdk-amplifyuibuilder,29107132.0,aws-sdk-amplifyuibuilder,False,False,True,downloads
redmine_crm,29034237.0,redmine_crm,False,False,True,downloads
country_select,28911698.0,country_select,True,True,True,stars+forks+downloads
pry-rescue,28899950.0,pry-rescue,True,True,True,stars+forks+downloads
atomic,28882386.0,atomic,False,True,True,forks+downloads
google-apis-drive_v3,28859760.0,google-apis-drive_v3,True,True,True,stars+forks+downloads
launchdarkly-server-sdk,28843965.0,launchdarkly-server-sdk,False,False,True,downloads
aws-sdk-cloudwatchrum,28807717.0,aws-sdk-cloudwatchrum,False,False,True,downloads
rubocop-sorbet,28794276.0,rubocop-sorbet,True,True,True,stars+forks+downloads
aws-sdk-iottwinmaker,28778422.0,aws-sdk-iottwinmaker,False,False,True,downloads
oga,28747037.0,oga,False,False,True,downloads
sin_lru_redux,28741817.0,sin_lru_redux,False,False,True,downloads
promise.rb,28740062.0,promise.rb,True,True,True,stars+forks+downloads
bourbon,28738862.0,bourbon,False,True,True,forks+downloads
faraday_middleware-multi_json,28625916.0,faraday_middleware-multi_json,False,False,True,downloads
aws-sdk-recyclebin,28621817.0,aws-sdk-recyclebin,False,False,True,downloads
graphql-batch,28577093.0,graphql-batch,True,True,True,stars+forks+downloads
asana,28560794.0,asana,False,False,True,downloads
yard-sorbet,28511980.0,yard-sorbet,True,True,True,stars+forks+downloads
standard-performance,28474300.0,standard-performance,True,True,True,stars+forks+downloads
interception,28459135.0,interception,True,True,True,stars+forks+downloads
ruby-ll,28381098.0,ruby-ll,False,False,True,downloads
observer,28342793.0,observer,True,True,True,stars+forks+downloads
karafka,28312737.0,karafka,False,False,True,downloads
barby,28312239.0,barby,False,False,True,downloads
pry-shell,28305858.0,pry-shell,True,True,True,stars+forks+downloads
tty-markdown,28274703.0,tty-markdown,False,False,True,downloads
cucumber-ci-environment,28202383.0,cucumber-ci-environment,True,True,True,stars+forks+downloads
chef-sugar,28120580.0,chef-sugar,False,False,True,downloads
axe-core-api,28083309.0,axe-core-api,True,True,True,stars+forks+downloads
google-apis-firebaseappdistribution_v1,28002643.0,google-apis-firebaseappdistribution_v1,False,False,True,downloads
rack-rewrite,27953726.0,rack-rewrite,True,True,True,stars+forks+downloads
fluent-plugin-ec2-metadata,27938145.0,fluent-plugin-ec2-metadata,False,False,True,downloads
twitter,27916560.0,twitter,True,True,True,stars+forks+downloads
searchkick,27856457.0,searchkick,True,True,True,stars+forks+downloads
posix-spawn,27849351.0,posix-spawn,False,False,True,downloads
thwait,27777076.0,thwait,False,False,True,downloads
bootstrap_form,27763954.0,bootstrap_form,False,False,True,downloads
standard-custom,27725131.0,standard-custom,True,True,True,stars+forks+downloads
buftok,27720607.0,buftok,True,True,True,stars+forks+downloads
rspec-instafail,27719134.0,rspec-instafail,True,False,True,stars+downloads
braintree,27617540.0,braintree,True,True,True,stars+forks+downloads
adamantium,27614736.0,adamantium,False,False,True,downloads
remotipart,27577355.0,remotipart,False,False,True,downloads
google-cloud-location,27558779.0,google-cloud-location,True,True,True,stars+forks+downloads
flog,27533539.0,flog,False,False,True,downloads
scout_apm,27487895.0,scout_apm,True,True,True,stars+forks+downloads
deep_cloneable,27434289.0,deep_cloneable,False,False,True,downloads
inspec,27433531.0,inspec,False,False,True,downloads
http_accept_language,27409014.0,http_accept_language,True,True,True,stars+forks+downloads
dead_end,27366961.0,dead_end,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-rake,27340717.0,opentelemetry-instrumentation-rake,True,True,True,stars+forks+downloads
archive-zip,27226201.0,archive-zip,True,False,True,stars+downloads
cabin,27211521.0,cabin,True,False,True,stars+downloads
bundler-unload,27101063.0,bundler-unload,False,False,True,downloads
hiera,27080891.0,hiera,False,False,True,downloads
abstract_type,27060669.0,abstract_type,False,False,True,downloads
intercom,27038110.0,intercom,False,False,True,downloads
mixlib-authentication,27024086.0,mixlib-authentication,True,True,True,stars+forks+downloads
digest,27019535.0,digest,True,True,True,stars+forks+downloads
aliyun-sdk,26899380.0,aliyun-sdk,True,True,True,stars+forks+downloads
rubocop-rails-omakase,26889020.0,rubocop-rails-omakase,True,True,True,stars+forks+downloads
expgen,26855003.0,expgen,True,True,True,stars+forks+downloads
roadie,26801004.0,roadie,False,False,True,downloads
chef,26795250.0,chef,True,True,True,stars+forks+downloads
interactor,26772152.0,interactor,False,False,True,downloads
rgeo-activerecord,26685677.0,rgeo-activerecord,True,False,True,stars+downloads
train,26661779.0,train,False,False,True,downloads
procto,26624231.0,procto,False,False,True,downloads
net-ftp,26520209.0,net-ftp,True,True,True,stars+forks+downloads
concord,26459126.0,concord,False,False,True,downloads
spoon,26458006.0,spoon,False,False,True,downloads
aws-sdk-ivschat,26382393.0,aws-sdk-ivschat,False,False,True,downloads
gitlab_quality-test_tooling,26343239.0,gitlab_quality-test_tooling,True,True,True,stars+forks+downloads
hocon,26333612.0,hocon,True,False,True,stars+downloads
diplomat,26317048.0,diplomat,True,True,True,stars+forks+downloads
aws-sdk-keyspaces,26290576.0,aws-sdk-keyspaces,False,False,True,downloads
aws-sdk-chimesdkmediapipelines,26237405.0,aws-sdk-chimesdkmediapipelines,False,False,True,downloads
overcommit,26199837.0,overcommit,True,False,True,stars+downloads
pstore,26188790.0,pstore,True,True,True,stars+forks+downloads
jsonb_accessor,26080665.0,jsonb_accessor,True,True,True,stars+forks+downloads
google-cloud-bigquery,26054243.0,google-cloud-bigquery,False,False,True,downloads
abbrev,26016328.0,abbrev,True,True,True,stars+forks+downloads
activerecord-postgis-adapter,26014764.0,activerecord-postgis-adapter,True,False,True,stars+downloads
omniauth-alicloud,25905216.0,omniauth-alicloud,True,True,True,stars+forks+downloads
aws-sdk-billingconductor,25815938.0,aws-sdk-billingconductor,False,False,True,downloads
fog-vsphere,25726811.0,fog-vsphere,False,False,True,downloads
gemojione,25708536.0,gemojione,True,False,True,stars+downloads
king_konf,25591664.0,king_konf,False,False,True,downloads
aws-sdk-pinpointsmsvoicev2,25522347.0,aws-sdk-pinpointsmsvoicev2,False,False,True,downloads
rspec-activemodel-mocks,25477290.0,rspec-activemodel-mocks,False,False,True,downloads
gem-release,25404195.0,gem-release,True,False,True,stars+downloads
ci_reporter,25398404.0,ci_reporter,False,False,True,downloads
aws-sdk-emrserverless,25384162.0,aws-sdk-emrserverless,False,False,True,downloads
fog-xenserver,25265582.0,fog-xenserver,False,False,True,downloads
ruby-enum,25264566.0,ruby-enum,True,False,True,stars+downloads
rabl,25244596.0,rabl,True,False,True,stars+downloads
asset_sync,25154566.0,asset_sync,True,True,True,stars+forks+downloads
aws-sdk-redshiftserverless,25089611.0,aws-sdk-redshiftserverless,False,False,True,downloads
sshkey,25077890.0,sshkey,True,True,True,stars+forks+downloads
fakeredis,25044900.0,fakeredis,True,True,True,stars+forks+downloads
ms_rest_azure,25038757.0,ms_rest_azure,False,False,True,downloads
zlib,24984410.0,zlib,True,True,True,stars+forks+downloads
insist,24961831.0,insist,True,False,True,stars+downloads
ffi-libarchive,24959991.0,ffi-libarchive,True,True,True,stars+forks+downloads
ms_rest,24927444.0,ms_rest,False,False,True,downloads
aws-sdk-connectcampaignservice,24873996.0,aws-sdk-connectcampaignservice,False,False,True,downloads
rails_autolink,24790658.0,rails_autolink,False,False,True,downloads
aws-sdk-mainframemodernization,24778895.0,aws-sdk-mainframemodernization,False,False,True,downloads
karafka-rdkafka,24769891.0,karafka-rdkafka,True,True,True,stars+forks+downloads
thruster,24733027.0,thruster,True,True,True,stars+forks+downloads
karafka-core,24695998.0,karafka-core,True,True,True,stars+forks+downloads
rolify,24695258.0,rolify,True,True,True,stars+forks+downloads
traces,24686530.0,traces,False,False,True,downloads
pleaserun,24683272.0,pleaserun,True,False,True,stars+downloads
awesome_nested_set,24681471.0,awesome_nested_set,True,True,True,stars+forks+downloads
site_prism,24602461.0,site_prism,False,False,True,downloads
rails_semantic_logger,24561918.0,rails_semantic_logger,False,False,True,downloads
retries,24557748.0,retries,False,False,True,downloads
activerecord-nulldb-adapter,24508695.0,activerecord-nulldb-adapter,True,True,True,stars+forks+downloads
active_record_union,24499078.0,active_record_union,True,True,True,stars+forks+downloads
inline_svg,24420771.0,inline_svg,True,True,True,stars+forks+downloads
transproc,24407871.0,transproc,False,False,True,downloads
axe-core-rspec,24394740.0,axe-core-rspec,True,True,True,stars+forks+downloads
rvm,24286110.0,rvm,False,False,True,downloads
codecov,24274809.0,codecov,True,False,True,stars+downloads
composite_primary_keys,24270124.0,composite_primary_keys,False,False,True,downloads
plaid,24252474.0,plaid,True,False,True,stars+downloads
meta_request,24247764.0,meta_request,True,True,True,stars+forks+downloads
dry-auto_inject,24213058.0,dry-auto_inject,False,False,True,downloads
opentelemetry-helpers-sql-obfuscation,24212133.0,opentelemetry-helpers-sql-obfuscation,False,False,True,downloads
google-apis-firebaseappdistribution_v1alpha,24205862.0,google-apis-firebaseappdistribution_v1alpha,False,False,True,downloads
kt-paperclip,24185223.0,kt-paperclip,True,True,True,stars+forks+downloads
logstash-logger,24156354.0,logstash-logger,False,False,True,downloads
activemerchant,24144621.0,activemerchant,False,False,True,downloads
aws-sdk-rolesanywhere,24092711.0,aws-sdk-rolesanywhere,False,False,True,downloads
capistrano-rvm,24035451.0,capistrano-rvm,False,False,True,downloads
progress_bar,24023147.0,progress_bar,False,False,True,downloads
exception_notification,23952810.0,exception_notification,False,False,True,downloads
xmlrpc,23924208.0,xmlrpc,True,True,True,stars+forks+downloads
gitlab-triage,23919489.0,gitlab-triage,False,False,True,downloads
default_value_for,23903607.0,default_value_for,False,False,True,downloads
sidekiq-status,23795678.0,sidekiq-status,False,False,True,downloads
simplecov-json,23780122.0,simplecov-json,False,False,True,downloads
scss_lint,23747590.0,scss_lint,True,True,True,stars+forks+downloads
maxminddb,23741030.0,maxminddb,True,True,True,stars+forks+downloads
opentelemetry-instrumentation-grape,23723270.0,opentelemetry-instrumentation-grape,True,True,True,stars+forks+downloads
kamal,23713897.0,kamal,True,True,True,stars+forks+downloads
cvss-suite,23676001.0,cvss-suite,True,True,True,stars+forks+downloads
options,23601379.0,options,False,False,True,downloads
db-query-matchers,23596901.0,db-query-matchers,True,True,True,stars+forks+downloads
clockwork,23586706.0,clockwork,False,False,True,downloads
rubocop-thread_safety,23575169.0,rubocop-thread_safety,False,False,True,downloads
jsbundling-rails,23486803.0,jsbundling-rails,True,True,True,stars+forks+downloads
solid_queue,23478304.0,solid_queue,True,True,True,stars+forks+downloads
aws-sdk-licensemanagerusersubscriptions,23453764.0,aws-sdk-licensemanagerusersubscriptions,False,False,True,downloads
minitest-spec-rails,23403904.0,minitest-spec-rails,False,False,True,downloads
winrm,23364989.0,winrm,True,True,True,stars+forks+downloads
pdf-inspector,23363680.0,pdf-inspector,True,True,True,stars+forks+downloads
oauth-tty,23340895.0,oauth-tty,True,True,True,stars+forks+downloads
allure-ruby-commons,23301520.0,allure-ruby-commons,True,True,True,stars+forks+downloads
telesign,23300682.0,telesign,True,True,True,stars+forks+downloads
unicode,23298314.0,unicode,True,True,True,stars+forks+downloads
dnsruby,23295289.0,dnsruby,True,True,True,stars+forks+downloads
influxdb-client,23173041.0,influxdb-client,False,False,True,downloads
puppet-lint,23121942.0,puppet-lint,False,False,True,downloads
ntlm-http,23067361.0,ntlm-http,False,False,True,downloads
carmen,23054703.0,carmen,False,False,True,downloads
action_text-trix,23047278.0,action_text-trix,True,True,True,stars+forks+downloads
flipper-redis,22959008.0,flipper-redis,True,False,True,stars+downloads
jsonapi-serializer,22948872.0,jsonapi-serializer,True,True,True,stars+forks+downloads
hanami-utils,22864715.0,hanami-utils,True,False,True,stars+downloads
opentelemetry-instrumentation-action_mailer,22863200.0,opentelemetry-instrumentation-action_mailer,True,True,True,stars+forks+downloads
aws-sdk-supportapp,22830176.0,aws-sdk-supportapp,False,False,True,downloads
chef-vault,22818110.0,chef-vault,True,True,True,stars+forks+downloads
rbtree3,22792256.0,rbtree3,True,True,True,stars+forks+downloads
google-apis-cloudresourcemanager_v1,22736045.0,google-apis-cloudresourcemanager_v1,True,True,True,stars+forks+downloads
aws-sdk-controltower,22720896.0,aws-sdk-controltower,False,False,True,downloads
middleware,22679081.0,middleware,False,False,True,downloads
validates_timeliness,22632884.0,validates_timeliness,False,False,True,downloads
oj-introspect,22593769.0,oj-introspect,True,True,True,stars+forks+downloads
jruby-openssl,22570544.0,jruby-openssl,True,True,True,stars+forks+downloads
time,22485601.0,time,True,True,True,stars+forks+downloads
net-ssh-multi,22418599.0,net-ssh-multi,False,False,True,downloads
guard-rubocop,22414244.0,guard-rubocop,True,False,True,stars+downloads
forwardable,22370991.0,forwardable,True,True,True,stars+forks+downloads
sucker_punch,22340312.0,sucker_punch,True,True,True,stars+forks+downloads
aws-sdk-iotfleetwise,22320760.0,aws-sdk-iotfleetwise,False,False,True,downloads
graphlyte,22291459.0,graphlyte,True,True,True,stars+forks+downloads
telesignenterprise,22290290.0,telesignenterprise,True,True,True,stars+forks+downloads
faraday-typhoeus,22276352.0,faraday-typhoeus,True,True,True,stars+forks+downloads
faraday-mashify,22217863.0,faraday-mashify,True,True,True,stars+forks+downloads
chef-zero,22197006.0,chef-zero,True,True,True,stars+forks+downloads
string-scrub,22196249.0,string-scrub,False,False,True,downloads
counter_culture,22159299.0,counter_culture,True,True,True,stars+forks+downloads
gettext_i18n_rails_js,22144276.0,gettext_i18n_rails_js,False,False,True,downloads
knapsack_pro,22142729.0,knapsack_pro,True,True,True,stars+forks+downloads
aws-sdk-connectcases,22133407.0,aws-sdk-connectcases,False,False,True,downloads
xcode-install,22121838.0,xcode-install,True,True,True,stars+forks+downloads
app_store_connect,22117093.0,app_store_connect,True,True,True,stars+forks+downloads
semver_dialects,22105167.0,semver_dialects,True,True,True,stars+forks+downloads
aws-sdk-migrationhuborchestrator,22036812.0,aws-sdk-migrationhuborchestrator,False,False,True,downloads
aws-sdk-scheduler,22033933.0,aws-sdk-scheduler,False,False,True,downloads
busser,22000330.0,busser,False,False,True,downloads
to_regexp,21977883.0,to_regexp,False,False,True,downloads
google-apis-iam_v1,21962863.0,google-apis-iam_v1,True,True,True,stars+forks+downloads
roadie-rails,21946411.0,roadie-rails,False,True,True,forks+downloads
filelock,21887313.0,filelock,False,False,True,downloads
constant_resolver,21867888.0,constant_resolver,False,False,True,downloads
slather,21825752.0,slather,False,False,True,downloads
rqrcode-rails3,21800075.0,rqrcode-rails3,False,False,True,downloads
po_to_json,21786793.0,po_to_json,False,False,True,downloads
libv8-node,21764229.0,libv8-node,True,True,True,stars+forks+downloads
neighbor,21762253.0,neighbor,True,True,True,stars+forks+downloads
devise-security,21759985.0,devise-security,False,False,True,downloads
mixpanel-ruby,21754042.0,mixpanel-ruby,False,False,True,downloads
opentelemetry-instrumentation-mysql2,21734465.0,opentelemetry-instrumentation-mysql2,True,True,True,stars+forks+downloads
semantic_puppet,21703395.0,semantic_puppet,True,False,True,stars+downloads
less,21692940.0,less,False,False,True,downloads
devfile,21647233.0,devfile,True,True,True,stars+forks+downloads
sys-proctable,21637259.0,sys-proctable,True,False,True,stars+downloads
barnes,21555163.0,barnes,True,True,True,stars+forks+downloads
actionpack-action_caching,21516486.0,actionpack-action_caching,True,False,True,stars+downloads
fiddle,21453564.0,fiddle,True,True,True,stars+forks+downloads
phantomjs,21427598.0,phantomjs,True,True,True,stars+forks+downloads
rdkafka,21420186.0,rdkafka,False,False,True,downloads
json_spec,21403981.0,json_spec,True,True,True,stars+forks+downloads
duo_api,21384676.0,duo_api,True,True,True,stars+forks+downloads
aws-sdk-bedrockruntime,21346019.0,aws-sdk-bedrockruntime,True,True,True,stars+forks+downloads
commonjs,21290157.0,commonjs,False,False,True,downloads
caxlsx_rails,21280072.0,caxlsx_rails,False,False,True,downloads
toml,21278385.0,toml,True,False,True,stars+downloads
tty-which,21263317.0,tty-which,True,True,True,stars+forks+downloads
packwerk,21261919.0,packwerk,False,False,True,downloads
filesize,21243161.0,filesize,True,True,True,stars+forks+downloads
ruby-hmac,21239821.0,ruby-hmac,False,False,True,downloads
google-apis-container_v1,21231977.0,google-apis-container_v1,True,True,True,stars+forks+downloads
google-apis-serviceusage_v1,21222910.0,google-apis-serviceusage_v1,True,True,True,stars+forks+downloads
google-apis-container_v1beta1,21205709.0,google-apis-container_v1beta1,True,True,True,stars+forks+downloads
google-apis-cloudbilling_v1,21199854.0,google-apis-cloudbilling_v1,True,True,True,stars+forks+downloads
fluent-plugin-out-http,21118466.0,fluent-plugin-out-http,False,False,True,downloads
roda,21110849.0,roda,False,False,True,downloads
meta-tags,21074980.0,meta-tags,True,True,True,stars+forks+downloads
postmark,21031502.0,postmark,False,False,True,downloads
prawn-svg,21010582.0,prawn-svg,True,True,True,stars+forks+downloads
