package,version,released,platform,prerelease
prometheus-client-mmap,0.19.0,2023-03-17,ruby,False
prometheus-client-mmap,0.18.0,2023-01-04,ruby,False
prometheus-client-mmap,0.17.0,2022-12-12,ruby,False
prometheus-client-mmap,0.16.2,2022-07-08,ruby,False
prometheus-client-mmap,0.16.1,2022-07-08,ruby,False
prometheus-client-mmap,0.16.0,2022-03-10,ruby,False
prometheus-client-mmap,0.15.0,2021-08-31,ruby,False
prometheus-client-mmap,0.14.0,2021-08-25,ruby,False
prometheus-client-mmap,0.13.0,2021-07-14,ruby,False
prometheus-client-mmap,0.12.0,2020-09-22,ruby,False
prometheus-client-mmap,0.11.0,2020-07-22,ruby,False
prometheus-client-mmap,0.10.0,2020-01-08,ruby,False
prometheus-client-mmap,0.9.10,2019-09-16,ruby,False
prometheus-client-mmap,0.9.9,2019-08-31,ruby,False
prometheus-client-mmap,0.9.8,2019-07-08,ruby,False
prometheus-client-mmap,0.9.7,2019-07-05,ruby,False
prometheus-client-mmap,0.9.6,2019-06-28,ruby,False
prometheus-client-mmap,0.9.5,2018-11-09,ruby,False
prometheus-client-mmap,0.9.4,2018-07-28,ruby,False
prometheus-client-mmap,0.9.3,2018-05-22,ruby,False
prometheus-client-mmap,0.9.2,2018-05-09,ruby,False
prometheus-client-mmap,0.9.1,2018-02-07,ruby,False
prometheus-client-mmap,0.9.1.pre.rc.2,2018-02-07,ruby,True
prometheus-client-mmap,0.9.1.pre.rc.1,2018-02-07,ruby,True
prometheus-client-mmap,0.9.0,2018-02-07,ruby,False
prometheus-client-mmap,0.9.0.pre.rc.1,2018-02-07,ruby,True
prometheus-client-mmap,0.7.0.beta45.10,2018-02-06,ruby,True
prometheus-client-mmap,0.7.0.beta45.9,2018-02-06,ruby,True
prometheus-client-mmap,0.7.0.beta45.8,2018-02-06,ruby,True
prometheus-client-mmap,0.7.0.beta45.7,2018-02-05,ruby,True
prometheus-client-mmap,0.7.0.beta45.6,2018-01-29,ruby,True
prometheus-client-mmap,0.7.0.beta45.5,2018-01-29,ruby,True
prometheus-client-mmap,0.7.0.beta45.4,2018-01-29,ruby,True
prometheus-client-mmap,0.7.0.beta45.3,2018-01-29,ruby,True
prometheus-client-mmap,0.7.0.beta45.2,2018-01-29,ruby,True
prometheus-client-mmap,0.7.0.beta45.1,2018-01-22,ruby,True
prometheus-client-mmap,0.7.0.beta44,2017-12-19,ruby,True
prometheus-client-mmap,0.7.0.beta43,2017-12-06,ruby,True
prometheus-client-mmap,0.7.0.beta42,2017-12-06,ruby,True
prometheus-client-mmap,0.7.0.beta41,2017-11-30,ruby,True
prometheus-client-mmap,0.7.0.beta40,2017-11-30,ruby,True
prometheus-client-mmap,0.7.0.beta39,2017-11-27,ruby,True
prometheus-client-mmap,0.7.0.beta38,2017-11-27,ruby,True
prometheus-client-mmap,0.7.0.beta37,2017-11-24,ruby,True
prometheus-client-mmap,0.7.0.beta36,2017-11-22,ruby,True
prometheus-client-mmap,0.7.0.beta35,2017-11-22,ruby,True
prometheus-client-mmap,0.7.0.beta34,2017-11-22,ruby,True
prometheus-client-mmap,0.7.0.beta33,2017-11-21,ruby,True
prometheus-client-mmap,0.7.0.beta32,2017-11-21,ruby,True
prometheus-client-mmap,0.7.0.beta31,2017-11-21,ruby,True
prometheus-client-mmap,0.7.0.beta30,2017-11-17,ruby,True
prometheus-client-mmap,0.7.0.beta29,2017-11-16,ruby,True
prometheus-client-mmap,0.7.0.beta28,2017-11-16,ruby,True
prometheus-client-mmap,0.7.0.beta27,2017-11-16,ruby,True
prometheus-client-mmap,0.7.0.beta26,2017-11-16,ruby,True
prometheus-client-mmap,0.7.0.beta25,2017-11-16,ruby,True
prometheus-client-mmap,0.7.0.beta24,2017-11-16,ruby,True
prometheus-client-mmap,0.7.0.beta23,2017-11-15,ruby,True
prometheus-client-mmap,0.7.0.beta22,2017-11-15,ruby,True
prometheus-client-mmap,0.7.0.beta21,2017-11-15,ruby,True
prometheus-client-mmap,0.7.0.beta20,2017-11-14,ruby,True
prometheus-client-mmap,0.7.0.beta19,2017-11-13,ruby,True
prometheus-client-mmap,0.7.0.beta18,2017-10-30,ruby,True
prometheus-client-mmap,0.7.0.beta17,2017-10-12,ruby,True
prometheus-client-mmap,0.7.0.beta16,2017-10-11,ruby,True
prometheus-client-mmap,0.7.0.beta15,2017-10-11,ruby,True
prometheus-client-mmap,0.7.0.beta14,2017-08-29,ruby,True
prometheus-client-mmap,0.7.0.beta13,2017-08-22,ruby,True
prometheus-client-mmap,0.7.0.beta12,2017-08-18,ruby,True
prometheus-client-mmap,0.7.0.beta11,2017-07-27,ruby,True
prometheus-client-mmap,0.7.0.beta10,2017-07-24,ruby,True
prometheus-client-mmap,0.7.0.beta9,2017-07-18,ruby,True
prometheus-client-mmap,0.7.0.beta8,2017-07-04,ruby,True
prometheus-client-mmap,0.7.0.beta7,2017-06-14,ruby,True
prometheus-client-mmap,0.7.0.beta6,2017-06-14,ruby,True
prometheus-client-mmap,0.7.0.beta5,2017-05-29,ruby,True
prometheus-client-mmap,0.7.0.beta4,2017-05-29,ruby,True
prometheus-client-mmap,0.7.0.beta3,2017-05-10,ruby,True
prometheus-client-mmap,0.7.0.beta2,2017-05-09,ruby,True
prometheus-client-mmap,0.7.0.beta1,2017-04-24,ruby,True
danger-gitlab,10.0.0,2025-07-09,ruby,False
danger-gitlab,9.0.0,2024-07-16,ruby,False
danger-gitlab,8.0.0,2020-05-19,ruby,False
danger-gitlab,7.0.0,2019-03-12,ruby,False
danger-gitlab,6.0.0,2017-07-25,ruby,False
danger-gitlab,5.0.1,2017-04-21,ruby,False
danger-gitlab,5.0.0,2017-04-21,ruby,False
danger-gitlab,4.3.1,2017-04-10,ruby,False
danger-gitlab,4.0.1,2016-11-02,ruby,False
danger-gitlab,4.0.0,2016-10-26,ruby,False
danger-gitlab,1.0.0,2016-10-26,ruby,False
vegas,0.1.11,2012-01-23,ruby,False
vegas,0.1.10,2012-01-23,ruby,False
vegas,0.1.9,2012-01-23,ruby,False
vegas,0.1.8,2010-10-11,ruby,False
vegas,0.1.7,2010-05-25,ruby,False
vegas,0.1.6,2010-04-26,ruby,False
vegas,0.1.5,2010-03-10,ruby,False
vegas,0.1.4,2010-02-11,ruby,False
vegas,0.1.3,2010-01-08,ruby,False
vegas,0.1.2,2009-12-29,ruby,False
vegas,0.1.1,2009-11-18,ruby,False
vegas,0.1.0,2009-09-24,ruby,False
vegas,0.0.4.1,2009-08-18,ruby,False
vegas,0.0.4,2009-08-18,ruby,False
vegas,0.0.3.1,2009-08-05,ruby,False
vegas,0.0.3,2009-08-05,ruby,False
vegas,0.0.1,2009-07-25,ruby,False
cucumber-tag-expressions,11.0.1,2026-08-05,ruby,False
cucumber-tag-expressions,11.0.0,2026-07-23,ruby,False
cucumber-tag-expressions,10.0.0,2026-06-11,ruby,False
cucumber-tag-expressions,9.1.0,2026-02-17,ruby,False
cucumber-tag-expressions,9.0.0,2026-01-25,ruby,False
cucumber-tag-expressions,8.1.0,2025-11-26,ruby,False
cucumber-tag-expressions,8.0.0,2025-10-14,ruby,False
cucumber-tag-expressions,7.0.0,2025-10-03,ruby,False
cucumber-tag-expressions,6.1.2,2025-01-29,ruby,False
cucumber-tag-expressions,6.1.1,2024-10-28,ruby,False
cucumber-tag-expressions,6.1.0,2024-01-10,ruby,False
cucumber-tag-expressions,6.0.0,2023-10-13,ruby,False
cucumber-tag-expressions,5.0.6,2023-08-13,ruby,False
cucumber-tag-expressions,5.0.5,2023-08-11,ruby,False
cucumber-tag-expressions,5.0.4,2023-08-10,ruby,False
cucumber-tag-expressions,5.0.3,2023-08-10,ruby,False
cucumber-tag-expressions,5.0.2,2023-07-15,ruby,False
cucumber-tag-expressions,5.0.1,2023-01-03,ruby,False
cucumber-tag-expressions,5.0.0,2023-01-02,ruby,False
cucumber-tag-expressions,4.1.0,2021-10-08,ruby,False
cucumber-tag-expressions,4.0.2,2021-09-13,ruby,False
cucumber-tag-expressions,4.0.0,2021-09-02,ruby,False
cucumber-tag-expressions,3.0.1,2021-03-31,ruby,False
cucumber-tag-expressions,2.0.4,2020-01-10,ruby,False
cucumber-tag-expressions,2.0.3,2019-12-11,ruby,False
pry-doc,1.7.0,2026-01-14,ruby,False
pry-doc,1.6.0,2025-05-20,ruby,False
pry-doc,1.5.0,2024-01-10,ruby,False
pry-doc,1.4.0,2023-01-04,ruby,False
pry-doc,1.3.0,2022-01-12,ruby,False
pry-doc,1.2.0,2021-09-09,ruby,False
pry-doc,1.1.0,2020-03-28,ruby,False
pry-doc,1.0.0,2018-12-27,ruby,False
pry-doc,0.13.5,2018-11-07,ruby,False
pry-doc,0.13.4,2018-04-10,ruby,False
pry-doc,0.13.3,2018-03-04,ruby,False
pry-doc,0.13.2,2018-03-04,ruby,False
pry-doc,0.13.2pre7,2018-02-24,ruby,True
pry-doc,0.13.2pre6,2018-02-24,ruby,True
pry-doc,0.13.2pre5,2018-02-24,ruby,True
pry-doc,0.13.2pre4,2018-02-24,ruby,True
pry-doc,0.13.2pre3,2018-02-24,ruby,True
pry-doc,0.13.2pre2,2018-02-24,ruby,True
pry-doc,0.13.2pre1,2018-02-24,ruby,True
pry-doc,0.13.1,2018-02-16,ruby,False
pry-doc,0.13.0,2018-02-14,ruby,False
pry-doc,0.13.0pre14,2018-02-14,ruby,True
pry-doc,0.13.0pre13,2018-02-14,ruby,True
pry-doc,0.13.0pre12,2018-02-14,ruby,True
pry-doc,0.13.0pre11,2018-02-14,ruby,True
pry-doc,0.13.0pre10,2018-02-13,ruby,True
pry-doc,0.13.0pre9,2018-02-13,ruby,True
pry-doc,0.13.0pre8,2018-02-08,ruby,True
pry-doc,0.13.0pre7,2018-02-08,ruby,True
pry-doc,0.13.0pre6,2018-02-07,ruby,True
pry-doc,0.13.0pre5,2018-02-07,ruby,True
pry-doc,0.13.0pre4,2018-02-07,ruby,True
pry-doc,0.13.0pre3,2018-02-06,ruby,True
pry-doc,0.13.0pre2,2018-02-06,ruby,True
pry-doc,0.13.0pre1,2018-02-06,ruby,True
pry-doc,0.12.0,2018-01-21,ruby,False
pry-doc,0.11.1,2017-08-08,ruby,False
pry-doc,0.11.0,2017-08-07,ruby,False
pry-doc,0.10.0,2016-12-31,ruby,False
pry-doc,0.9.0,2016-06-30,ruby,False
pry-doc,0.8.0,2015-06-14,ruby,False
pry-doc,0.6.0,2014-03-08,ruby,False
pry-doc,0.5.1,2013-12-26,ruby,False
pry-doc,0.5.0,2013-12-25,ruby,False
pry-doc,0.4.6,2013-05-19,ruby,False
pry-doc,0.4.5,2013-03-21,ruby,False
pry-doc,0.4.4,2012-07-06,ruby,False
pry-doc,0.4.3,2012-07-06,ruby,False
pry-doc,0.4.2,2012-05-17,ruby,False
pry-doc,0.4.1,2012-02-21,ruby,False
pry-doc,0.4.0,2012-01-25,ruby,False
pry-doc,0.3.0,2011-06-16,ruby,False
pry-doc,0.2.4pre1,2011-06-02,ruby,True
pry-doc,0.2.3pre1,2011-05-23,ruby,True
pry-doc,0.2.1,2011-03-15,ruby,False
pry-doc,0.2.0,2011-03-15,ruby,False
pry-doc,0.1.5pre1,2011-03-14,ruby,True
fog-vmfusion,0.1.0,2015-04-04,ruby,False
fog-vmfusion,0.0.1,2014-11-12,ruby,False
cucumber-cucumber-expressions,20.1.0,2026-08-05,ruby,False
cucumber-cucumber-expressions,20.0.0,2026-06-11,ruby,False
cucumber-cucumber-expressions,19.0.1,2026-05-22,ruby,False
cucumber-cucumber-expressions,19.0.0,2026-01-25,ruby,False
cucumber-cucumber-expressions,18.1.0,2026-01-20,ruby,False
cucumber-cucumber-expressions,18.0.1,2024-10-28,ruby,False
cucumber-cucumber-expressions,18.0.0,2024-10-24,ruby,False
cucumber-cucumber-expressions,17.1.0,2024-03-21,ruby,False
cucumber-cucumber-expressions,17.0.2,2024-02-20,ruby,False
cucumber-cucumber-expressions,17.0.1,2023-11-24,ruby,False
cucumber-cucumber-expressions,17.0.0,2023-10-06,ruby,False
cucumber-cucumber-expressions,16.1.2,2023-01-17,ruby,False
cucumber-cucumber-expressions,16.1.1,2022-12-08,ruby,False
cucumber-cucumber-expressions,16.1.0,2022-11-28,ruby,False
cucumber-cucumber-expressions,16.0.1,2022-11-06,ruby,False
cucumber-cucumber-expressions,16.0.0,2022-06-12,ruby,False
cucumber-cucumber-expressions,15.2.0,2022-05-24,ruby,False
cucumber-cucumber-expressions,15.1.1,2022-04-21,ruby,False
cucumber-cucumber-expressions,15.1.0,2022-04-21,ruby,False
cucumber-cucumber-expressions,15.0.2,2022-03-15,ruby,False
cucumber-cucumber-expressions,15.0.1,2022-01-04,ruby,False
cucumber-cucumber-expressions,14.0.0,2021-10-12,ruby,False
cucumber-cucumber-expressions,13.1.3,2021-09-24,ruby,False
cucumber-cucumber-expressions,13.1.2,2021-09-24,ruby,False
cucumber-cucumber-expressions,13.1.1,2021-09-24,ruby,False
cucumber-cucumber-expressions,13.1.0,2021-09-24,ruby,False
cucumber-cucumber-expressions,13.0.1,2021-09-15,ruby,False
cucumber-cucumber-expressions,12.1.3,2021-09-01,ruby,False
cucumber-cucumber-expressions,12.1.2,2021-08-17,ruby,False
cucumber-cucumber-expressions,12.1.1,2021-04-06,ruby,False
cucumber-cucumber-expressions,12.1.0,2021-04-06,ruby,False
cucumber-cucumber-expressions,12.0.1,2021-04-06,ruby,False
cucumber-cucumber-expressions,12.0.0,2021-02-09,ruby,False
cucumber-cucumber-expressions,11.0.2,2021-02-09,ruby,False
cucumber-cucumber-expressions,11.0.1,2021-02-07,ruby,False
cucumber-cucumber-expressions,11.0.0,2020-12-10,ruby,False
cucumber-cucumber-expressions,10.3.0,2020-08-07,ruby,False
cucumber-cucumber-expressions,10.2.2,2020-07-30,ruby,False
cucumber-cucumber-expressions,10.2.1,2020-06-23,ruby,False
cucumber-cucumber-expressions,10.2.0,2020-05-28,ruby,False
cucumber-cucumber-expressions,10.1.0,2020-04-14,ruby,False
cucumber-cucumber-expressions,10.0.0,2020-03-31,ruby,False
cucumber-cucumber-expressions,9.0.0,2020-02-14,ruby,False
cucumber-cucumber-expressions,8.3.1,2020-01-10,ruby,False
fog-terremark,0.1.0,2015-04-04,ruby,False
fog-terremark,0.0.4,2015-02-12,ruby,False
fog-terremark,0.0.3,2014-11-19,ruby,False
fog-terremark,0.0.2,2014-11-14,ruby,False
fog-terremark,0.0.1,2014-11-14,ruby,False
cucumber-html-formatter,24.1.1,2026-08-05,ruby,False
cucumber-html-formatter,24.1.0,2026-07-13,ruby,False
cucumber-html-formatter,24.0.0,2026-06-11,ruby,False
cucumber-html-formatter,23.1.0,2026-04-13,ruby,False
cucumber-html-formatter,23.0.0,2026-01-25,ruby,False
cucumber-html-formatter,22.3.0,2025-12-22,ruby,False
cucumber-html-formatter,22.2.0,2025-11-30,ruby,False
cucumber-html-formatter,22.1.0,2025-11-13,ruby,False
cucumber-html-formatter,22.0.0,2025-10-03,ruby,False
cucumber-html-formatter,21.15.1,2025-09-11,ruby,False
cucumber-html-formatter,21.15.0,2025-09-11,ruby,False
cucumber-html-formatter,21.14.0,2025-08-11,ruby,False
cucumber-html-formatter,21.13.0,2025-07-07,ruby,False
cucumber-html-formatter,21.12.0,2025-06-19,ruby,False
cucumber-html-formatter,21.10.1,2025-06-12,ruby,False
cucumber-html-formatter,21.10.0,2025-06-12,ruby,False
cucumber-html-formatter,21.9.0,2025-02-02,ruby,False
cucumber-html-formatter,21.8.0,2025-01-22,ruby,False
cucumber-html-formatter,21.7.0,2024-08-12,ruby,False
cucumber-html-formatter,21.6.0,2024-08-05,ruby,False
cucumber-html-formatter,21.5.0,2024-08-02,ruby,False
cucumber-html-formatter,21.4.1,2024-07-18,ruby,False
cucumber-html-formatter,21.4.0,2024-06-21,ruby,False
cucumber-html-formatter,21.3.1,2024-03-26,ruby,False
cucumber-html-formatter,21.3.0,2024-03-15,ruby,False
cucumber-html-formatter,21.2.0,2023-12-21,ruby,False
cucumber-html-formatter,21.1.0,2023-12-12,ruby,False
cucumber-html-formatter,21.0.0,2023-11-14,ruby,False
cucumber-html-formatter,20.4.0,2023-07-13,ruby,False
cucumber-html-formatter,20.3.1,2023-06-02,ruby,False
cucumber-html-formatter,20.3.0,2023-04-07,ruby,False
cucumber-html-formatter,20.2.1,2022-12-17,ruby,False
cucumber-html-formatter,20.2.0,2022-11-27,ruby,False
cucumber-html-formatter,20.1.0,2022-09-14,ruby,False
cucumber-html-formatter,20.0.0,2022-08-07,ruby,False
cucumber-html-formatter,19.2.0,2022-05-27,ruby,False
cucumber-html-formatter,19.1.0,2022-04-15,ruby,False
cucumber-html-formatter,19.0.0,2022-03-25,ruby,False
cucumber-html-formatter,18.0.0,2022-01-26,ruby,False
cucumber-html-formatter,17.0.0,2021-09-02,ruby,False
cucumber-html-formatter,16.0.1,2021-07-19,ruby,False
cucumber-html-formatter,16.0.0,2021-07-08,ruby,False
cucumber-html-formatter,15.0.2,2021-05-27,ruby,False
cucumber-html-formatter,15.0.1,2021-05-27,ruby,False
cucumber-html-formatter,15.0.0,2021-05-26,ruby,False
cucumber-html-formatter,14.0.0,2021-05-17,ruby,False
cucumber-html-formatter,13.0.0,2021-04-06,ruby,False
cucumber-html-formatter,12.0.0,2021-02-08,ruby,False
cucumber-html-formatter,11.0.2,2020-12-17,ruby,False
cucumber-html-formatter,11.0.1,2020-12-17,ruby,False
cucumber-html-formatter,11.0.0,2020-12-17,ruby,False
cucumber-html-formatter,9.0.0,2020-08-08,ruby,False
cucumber-html-formatter,8.0.0,2020-08-07,ruby,False
cucumber-html-formatter,7.2.0,2020-07-31,ruby,False
cucumber-html-formatter,7.1.0,2020-07-30,ruby,False
cucumber-html-formatter,7.0.0,2020-06-29,ruby,False
cucumber-html-formatter,6.0.3,2020-06-12,ruby,False
cucumber-html-formatter,6.0.2,2020-05-01,ruby,False
cucumber-html-formatter,6.0.1,2020-04-15,ruby,False
cucumber-html-formatter,5.0.0,2020-04-01,ruby,False
cucumber-html-formatter,4.3.0,2020-03-13,ruby,False
fog-voxel,0.1.0,2015-04-04,ruby,False
fog-voxel,0.0.2,2014-12-01,ruby,False
fog-voxel,0.0.1,2014-11-07,ruby,False
simple_po_parser,1.1.6,2022-03-22,ruby,False
simple_po_parser,1.1.5,2018-06-09,ruby,False
simple_po_parser,1.1.4,2018-06-09,ruby,False
simple_po_parser,1.1.3,2017-08-15,ruby,False
simple_po_parser,1.1.2,2017-05-31,ruby,False
simple_po_parser,1.1.1,2017-03-16,ruby,False
simple_po_parser,1.1.0,2017-03-03,ruby,False
simple_po_parser,1.0.1,2017-03-03,ruby,False
simple_po_parser,1.0.0,2017-03-03,ruby,False
fluent-plugin-kafka,0.19.8,2026-09-04,ruby,False
fluent-plugin-kafka,0.19.7,2026-06-02,ruby,False
fluent-plugin-kafka,0.19.6,2026-03-04,ruby,False
fluent-plugin-kafka,0.19.5,2025-07-11,ruby,False
fluent-plugin-kafka,0.19.4,2025-03-25,ruby,False
fluent-plugin-kafka,0.19.3,2024-08-02,ruby,False
fluent-plugin-kafka,0.19.2,2023-10-13,ruby,False
fluent-plugin-kafka,0.19.1,2023-09-20,ruby,False
fluent-plugin-kafka,0.19.0,2023-04-26,ruby,False
fluent-plugin-kafka,0.18.1,2022-08-17,ruby,False
fluent-plugin-kafka,0.18.0,2022-07-21,ruby,False
fluent-plugin-kafka,0.17.5,2022-03-18,ruby,False
fluent-plugin-kafka,0.17.4,2022-01-25,ruby,False
fluent-plugin-kafka,0.17.3,2021-11-26,ruby,False
fluent-plugin-kafka,0.17.2,2021-10-14,ruby,False
fluent-plugin-kafka,0.17.1,2021-09-24,ruby,False
fluent-plugin-kafka,0.17.0,2021-08-30,ruby,False
fluent-plugin-kafka,0.16.3,2021-05-17,ruby,False
fluent-plugin-kafka,0.16.2,2021-05-17,ruby,False
fluent-plugin-kafka,0.16.1,2021-04-14,ruby,False
fluent-plugin-kafka,0.16.0,2021-01-25,ruby,False
fluent-plugin-kafka,0.15.3,2020-12-08,ruby,False
fluent-plugin-kafka,0.15.2,2020-09-30,ruby,False
fluent-plugin-kafka,0.15.1,2020-09-17,ruby,False
fluent-plugin-kafka,0.15.0,2020-09-14,ruby,False
fluent-plugin-kafka,0.14.2,2020-08-26,ruby,False
fluent-plugin-kafka,0.14.1,2020-08-11,ruby,False
fluent-plugin-kafka,0.14.0,2020-08-07,ruby,False
fluent-plugin-kafka,0.13.1,2020-07-17,ruby,False
fluent-plugin-kafka,0.13.0,2020-03-10,ruby,False
fluent-plugin-kafka,0.12.4,2020-03-03,ruby,False
fluent-plugin-kafka,0.12.3,2020-02-06,ruby,False
fluent-plugin-kafka,0.12.2,2020-01-07,ruby,False
fluent-plugin-kafka,0.12.1,2019-10-15,ruby,False
fluent-plugin-kafka,0.12.0,2019-09-27,ruby,False
fluent-plugin-kafka,0.11.2,2019-09-27,ruby,False
fluent-plugin-kafka,0.11.1,2019-08-22,ruby,False
fluent-plugin-kafka,0.11.0,2019-07-17,ruby,False
fluent-plugin-kafka,0.10.0,2019-07-03,ruby,False
fluent-plugin-kafka,0.9.6,2019-05-29,ruby,False
fluent-plugin-kafka,0.9.5,2019-05-23,ruby,False
fluent-plugin-kafka,0.9.4,2019-05-14,ruby,False
fluent-plugin-kafka,0.9.3,2019-05-05,ruby,False
fluent-plugin-kafka,0.9.2,2019-03-26,ruby,False
fluent-plugin-kafka,0.9.1,2019-03-24,ruby,False
fluent-plugin-kafka,0.9.0,2019-02-21,ruby,False
fluent-plugin-kafka,0.8.4,2019-01-19,ruby,False
fluent-plugin-kafka,0.8.3,2018-12-16,ruby,False
fluent-plugin-kafka,0.8.2,2018-12-07,ruby,False
fluent-plugin-kafka,0.8.1,2018-11-21,ruby,False
fluent-plugin-kafka,0.8.0,2018-10-19,ruby,False
fluent-plugin-kafka,0.7.9,2018-09-12,ruby,False
fluent-plugin-kafka,0.7.8,2018-08-30,ruby,False
fluent-plugin-kafka,0.7.7,2018-08-27,ruby,False
fluent-plugin-kafka,0.7.6,2018-08-16,ruby,False
fluent-plugin-kafka,0.7.5,2018-08-15,ruby,False
fluent-plugin-kafka,0.7.4,2018-07-12,ruby,False
fluent-plugin-kafka,0.7.3,2018-05-31,ruby,False
fluent-plugin-kafka,0.7.2,2018-03-13,ruby,False
fluent-plugin-kafka,0.7.1,2018-03-05,ruby,False
fluent-plugin-kafka,0.7.0,2018-02-28,ruby,False
fluent-plugin-kafka,0.6.6,2017-12-25,ruby,False
fluent-plugin-kafka,0.6.5,2017-12-15,ruby,False
fluent-plugin-kafka,0.6.4,2017-11-23,ruby,False
fluent-plugin-kafka,0.6.3,2017-11-15,ruby,False
fluent-plugin-kafka,0.6.2,2017-11-02,ruby,False
fluent-plugin-kafka,0.6.1,2017-08-31,ruby,False
fluent-plugin-kafka,0.6.0,2017-07-25,ruby,False
fluent-plugin-kafka,0.5.7,2017-07-12,ruby,False
fluent-plugin-kafka,0.5.6,2017-07-10,ruby,False
fluent-plugin-kafka,0.5.5,2017-04-19,ruby,False
fluent-plugin-kafka,0.5.4,2017-04-12,ruby,False
fluent-plugin-kafka,0.5.3,2017-02-13,ruby,False
fluent-plugin-kafka,0.5.2,2017-02-13,ruby,False
fluent-plugin-kafka,0.5.1,2017-02-06,ruby,False
fluent-plugin-kafka,0.5.0,2017-01-17,ruby,False
fluent-plugin-kafka,0.4.2,2017-01-10,ruby,False
fluent-plugin-kafka,0.4.2.rc1,2016-12-20,ruby,True
fluent-plugin-kafka,0.4.1,2016-12-01,ruby,False
fluent-plugin-kafka,0.4.0,2016-11-07,ruby,False
fluent-plugin-kafka,0.4.0.rc1,2016-10-25,ruby,True
fluent-plugin-kafka,0.3.5,2016-10-21,ruby,False
fluent-plugin-kafka,0.3.4,2016-10-20,ruby,False
fluent-plugin-kafka,0.3.3,2016-10-17,ruby,False
fluent-plugin-kafka,0.3.2,2016-10-06,ruby,False
fluent-plugin-kafka,0.3.1,2016-08-27,ruby,False
fluent-plugin-kafka,0.3.0,2016-08-24,ruby,False
fluent-plugin-kafka,0.3.0.rc1,2016-08-02,ruby,True
fluent-plugin-kafka,0.2.2,2016-07-21,ruby,False
fluent-plugin-kafka,0.2.1,2016-07-06,ruby,False
fluent-plugin-kafka,0.2.0,2016-06-18,ruby,False
fluent-plugin-kafka,0.1.5,2016-06-02,ruby,False
fluent-plugin-kafka,0.1.4,2016-05-05,ruby,False
fluent-plugin-kafka,0.1.3,2016-02-13,ruby,False
fluent-plugin-kafka,0.1.2,2015-12-11,ruby,False
fluent-plugin-kafka,0.1.1,2015-12-01,ruby,False
fluent-plugin-kafka,0.1.0,2015-11-04,ruby,False
fluent-plugin-kafka,0.0.18,2015-10-29,ruby,False
fluent-plugin-kafka,0.0.17,2015-09-14,ruby,False
fluent-plugin-kafka,0.0.16,2015-09-08,ruby,False
fluent-plugin-kafka,0.0.15,2015-07-18,ruby,False
fluent-plugin-kafka,0.0.14,2015-07-06,ruby,False
fluent-plugin-kafka,0.0.13,2015-06-06,ruby,False
fluent-plugin-kafka,0.0.12,2015-04-15,ruby,False
fluent-plugin-kafka,0.0.11,2015-04-04,ruby,False
fluent-plugin-kafka,0.0.10,2015-03-21,ruby,False
fluent-plugin-kafka,0.0.9,2015-01-18,ruby,False
fluent-plugin-kafka,0.0.8,2014-10-15,ruby,False
fluent-plugin-kafka,0.0.7,2014-07-13,ruby,False
fluent-plugin-kafka,0.0.6,2014-05-10,ruby,False
fluent-plugin-kafka,0.0.5,2014-02-05,ruby,False
fog-ecloud,0.3.0,2015-06-27,ruby,False
fog-ecloud,0.2.0,2015-06-22,ruby,False
fog-ecloud,0.1.3,2015-06-11,ruby,False
fog-ecloud,0.1.2,2015-06-09,ruby,False
fog-ecloud,0.1.1,2015-04-06,ruby,False
fog-ecloud,0.1.0,2015-04-04,ruby,False
fog-ecloud,0.0.2,2014-11-24,ruby,False
fog-ecloud,0.0.1,2014-11-24,ruby,False
invisible_captcha,2.3.0,2024-03-17,ruby,False
invisible_captcha,2.2.0,2024-02-04,ruby,False
invisible_captcha,2.1.0,2023-03-12,ruby,False
invisible_captcha,2.0.0,2021-02-27,ruby,False
invisible_captcha,1.1.0,2020-09-01,ruby,False
invisible_captcha,1.0.1,2020-03-17,ruby,False
invisible_captcha,1.0.0,2019-11-16,ruby,False
invisible_captcha,0.13.0,2019-11-06,ruby,False
invisible_captcha,0.12.2,2019-08-27,ruby,False
invisible_captcha,0.12.1,2019-05-27,ruby,False
invisible_captcha,0.12.0,2018-12-03,ruby,False
invisible_captcha,0.11.0,2018-10-12,ruby,False
invisible_captcha,0.10.0,2017-12-27,ruby,False
invisible_captcha,0.9.3,2017-07-17,ruby,False
invisible_captcha,0.9.2,2017-01-04,ruby,False
invisible_captcha,0.9.1,2016-06-21,ruby,False
invisible_captcha,0.9.0,2016-05-08,ruby,False
invisible_captcha,0.8.2,2016-04-27,ruby,False
invisible_captcha,0.8.1,2016-04-23,ruby,False
invisible_captcha,0.8.0,2015-04-12,ruby,False
invisible_captcha,0.7.0,2014-10-22,ruby,False
invisible_captcha,0.6.5,2014-02-08,ruby,False
invisible_captcha,0.6.4,2013-11-21,ruby,False
invisible_captcha,0.6.2,2013-10-02,ruby,False
invisible_captcha,0.6.1,2013-10-02,ruby,False
invisible_captcha,0.6.0,2013-09-03,ruby,False
invisible_captcha,0.5.0,2013-09-02,ruby,False
invisible_captcha,0.4.1,2013-08-29,ruby,False
invisible_captcha,0.2.0,2013-06-04,ruby,False
invisible_captcha,0.1.3,2013-04-08,ruby,False
invisible_captcha,0.1.1,2012-11-22,ruby,False
cookiejar,0.3.4,2024-01-05,ruby,False
cookiejar,0.3.3,2016-02-17,ruby,False
