gem,version,downloads,doc_coverage_pct,methods_documented,methods_total,has_readme,readme,readme_bytes,has_changelog,has_license,doc_dir_files,doc_files,link_docs,docs_host,doc_is_autogen,link_home,link_changelog,link_wiki,link_code,link_bugs,github_url
ohai,19.1.40,75045172,48.6,191.0,393.0,False,,0.0,0.0,1.0,0.0,0.0,https://docs.chef.io/ohai.html,docs.chef.io,False,https://github.com/chef/ohai/,,,https://github.com/chef/ohai,https://github.com/chef/ohai/issues,https://github.com/chef/ohai
fluent-plugin-rewrite-tag-filter,2.4.0,74541051,0.0,0.0,8.0,True,README.md,12112.0,0.0,1.0,0.0,2.0,https://github.com/y-ken/fluent-plugin-rewrite-tag-filter#readme,github.com,False,https://github.com/fluent/fluent-plugin-rewrite-tag-filter,,,,,https://github.com/fluent/fluent-plugin-rewrite-tag-filter
citrus,3.0.2,73847666,68.5,102.0,149.0,True,README.md,24128.0,1.0,1.0,8.0,1.0,http://mjijackson.com/citrus,mjijackson.com,False,http://mjackson.github.io/citrus,,,http://github.com/mjijackson/citrus,http://github.com/mjijackson/citrus/issues,https://github.com/mjijackson/citrus
sequel,5.108.0,73482075,78.6,3865.0,4916.0,False,,0.0,0.0,0.0,0.0,0.0,https://sequel.jeremyevans.net/documentation.html,sequel.jeremyevans.net,False,https://sequel.jeremyevans.net,https://sequel.jeremyevans.net/rdoc/files/CHANGELOG.html,,https://github.com/jeremyevans/sequel,https://github.com/jeremyevans/sequel/issues,https://github.com/jeremyevans/sequel
ffaker,2.25.0,73073447,11.9,133.0,1120.0,True,README.md,4537.0,1.0,1.0,0.0,4.0,https://github.com/ffaker/ffaker/blob/main/REFERENCE.md,github.com,False,https://github.com/ffaker/ffaker,https://github.com/ffaker/ffaker/blob/main/Changelog.md,,,,https://github.com/ffaker/ffaker
fuubar,2.5.1,72322619,0.0,0.0,23.0,True,README.md,6849.0,0.0,1.0,0.0,2.0,https://github.com/thekompanee/fuubar/tree/releases/v2.4.0,github.com,False,https://github.com/thekompanee/fuubar,https://github.com/thekompanee/fuubar/blob/master/CHANGELOG.md,https://github.com/thekompanee/fuubar/wiki,,https://github.com/thekompanee/fuubar/issues,https://github.com/thekompanee/fuubar
json_pure,2.8.1,71261315,,0.0,0.0,True,README.md,6066.0,1.0,1.0,0.0,2.0,https://ruby.github.io/json/doc/index.html,ruby.github.io,False,https://ruby.github.io/json,https://github.com/ruby/json/blob/master/CHANGES.md,https://github.com/ruby/json/wiki,https://github.com/ruby/json,https://github.com/ruby/json/issues,https://github.com/flori/json
flipper-active_record,1.4.2,68529182,38.5,10.0,26.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.flippercloud.io/docs,flippercloud.io,False,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper,https://github.com/flippercloud/flipper/issues,https://github.com/flippercloud/flipper
warning,1.6.0,67652839,71.4,5.0,7.0,True,README.rdoc,4887.0,1.0,0.0,0.0,1.0,https://github.com/jeremyevans/ruby-warning/blob/master/README.rdoc,github.com,False,https://github.com/jeremyevans/ruby-warning,https://github.com/jeremyevans/ruby-warning/blob/master/CHANGELOG,,,https://github.com/jeremyevans/ruby-warning/issues,https://github.com/jeremyevans/ruby-warning
bugsnag,6.30.0,66683134,61.0,188.0,308.0,True,README.md,2740.0,1.0,1.0,0.0,3.0,https://docs.bugsnag.com/platforms/ruby/,docs.bugsnag.com,False,https://github.com/bugsnag/bugsnag-ruby,https://github.com/bugsnag/bugsnag-ruby/blob/v6.30.0/CHANGELOG.md,,https://github.com/bugsnag/bugsnag-ruby/,,https://github.com/bugsnag/bugsnag-ruby
gherkin,9.0.0,66288369,26.8,49.0,183.0,True,README.md,278.0,0.0,1.0,0.0,1.0,https://cucumber.io/docs/gherkin/,cucumber.io,False,https://github.com/cucumber/gherkin-ruby,https://github.com/cucumber/cucumber/blob/master/gherkin/CHANGELOG.md,,https://github.com/cucumber/cucumber/blob/master/gherkin/ruby,https://github.com/cucumber/cucumber/issues,https://github.com/cucumber/gherkin
omniauth-saml,2.2.5,65429417,7.7,2.0,26.0,True,README.md,13186.0,1.0,1.0,0.0,3.0,https://github.com/omniauth/omniauth-saml/blob/master/README.md,github.com,False,https://github.com/omniauth/omniauth-saml,,,,https://github.com/omniauth/omniauth-saml/issues,https://github.com/omniauth/omniauth-saml
thrift,0.24.0,65402518,12.7,79.0,622.0,True,README.md,11313.0,0.0,0.0,0.0,2.0,https://thrift.apache.org/docs/,thrift.apache.org,False,https://thrift.apache.org,https://github.com/apache/thrift/blob/master/CHANGES.md,,https://github.com/apache/thrift/,https://issues.apache.org/jira/browse/THRIFT,https://github.com/apache/thrift
sys-filesystem,1.6.0,64748449,60.9,28.0,46.0,True,README.md,2290.0,1.0,1.0,0.0,3.0,https://github.com/djberg96/sys-filesystem/wiki,github.com,False,https://github.com/djberg96/sys-filesystem,https://github.com/djberg96/sys-filesystem/blob/main/CHANGES.md,,,https://github.com/djberg96/sys-filesystem/issues,https://github.com/djberg96/sys-filesystem
friendly_id,5.7.0,58759564,32.4,34.0,105.0,True,README.md,5489.0,1.0,0.0,0.0,2.0,http://norman.github.io/friendly_id/file.Guide.html,norman.github.io,False,https://github.com/norman/friendly_id,,,http://github.com/norman/friendly_id,http://github.com/norman/friendly_id/issues,https://github.com/norman/friendly_id
net-ssh-gateway,2.0.0,58358618,100.0,9.0,9.0,True,README.md,3611.0,1.0,1.0,0.0,3.0,http://net-ssh.github.com/net-ssh-gateway,net-ssh.github.com,False,https://github.com/net-ssh/net-ssh-gateway,,,,https://github.com/net-ssh/net-ssh-gateway/issues,https://github.com/net-ssh/net-ssh-gateway
chef-utils,19.3.15,56719421,95.6,172.0,180.0,False,,0.0,0.0,1.0,0.0,0.0,https://github.com/chef/chef/tree/main/chef-utils/README.md,github.com,False,https://github.com/chef/chef/tree/main/chef-utils,https://github.com/chef/chef/blob/main/CHANGELOG.md,,,https://github.com/chef/chef/issues,https://github.com/chef/chef
rmagick,7.1.4,56210915,45.8,168.0,367.0,True,README.md,10098.0,1.0,1.0,0.0,4.0,https://rmagick.github.io/,rmagick.github.io,False,https://github.com/rmagick/rmagick,https://github.com/rmagick/rmagick/blob/main/CHANGELOG.md,,,https://github.com/rmagick/rmagick/issues,https://github.com/rmagick/rmagick
chef-config,19.3.15,56094767,52.0,53.0,102.0,False,,0.0,0.0,1.0,0.0,0.0,https://github.com/chef/chef/tree/main/chef-config/README.md,github.com,False,https://github.com/chef/chef/tree/main/chef-config,https://github.com/chef/chef/blob/main/CHANGELOG.md,,,https://github.com/chef/chef/issues,https://github.com/chef/chef
einhorn,1.1.1,55866731,10.5,23.0,220.0,True,README.md,10545.0,1.0,1.0,0.0,3.0,https://github.com/contribsys/einhorn/wiki,github.com,False,https://github.com/contribsys/einhorn,https://github.com/contribsys/einhorn/blob/main/Changes.md,,,https://github.com/contribsys/einhorn/issues,https://github.com/contribsys/einhorn
sys-uname,1.5.1,54253864,93.1,27.0,29.0,True,README.md,2085.0,1.0,1.0,1.0,4.0,https://github.com/djberg96/sys-uname/wiki,github.com,False,https://github.com/djberg96/sys-uname,https://github.com/djberg96/sys-uname/blob/main/CHANGES.md,,,https://github.com/djberg96/sys-uname/issues,https://github.com/djberg96/sys-uname
arbre,2.2.1,53837170,8.0,9.0,113.0,True,README.md,1738.0,1.0,1.0,10.0,3.0,https://activeadmin.github.io/arbre/,activeadmin.github.io,False,https://github.com/activeadmin/arbre,,,,,https://github.com/activeadmin/arbre
rspec-collection_matchers,1.2.1,53170144,16.1,5.0,31.0,True,README.md,1960.0,1.0,1.0,0.0,3.0,https://rspec.info/documentation/,rspec.info,False,https://github.com/rspec/rspec-collection_matchers,https://github.com/rspec/rspec-collection_matchers/blob/v1.2.1/Changelog.md,,,https://github.com/rspec/rspec-collection_matchers/issues,https://github.com/rspec/rspec-collection_matchers
async,2.45.1,52166088,75.5,219.0,290.0,True,readme.md,6009.0,0.0,1.0,0.0,12.0,https://socketry.github.io/async/,socketry.github.io,False,https://github.com/socketry/async,https://github.com/socketry/async/blob/main/releases.md,,https://github.com/socketry/async.git,https://github.com/socketry/async/issues,https://github.com/socketry/async
console,1.37.0,51550072,79.7,145.0,182.0,True,readme.md,5388.0,0.0,1.0,0.0,8.0,https://socketry.github.io/console/,socketry.github.io,False,https://github.com/socketry/console,,,https://github.com/socketry/console.git,,https://github.com/socketry/console
facter,4.10.0,50736887,7.3,144.0,1976.0,False,,0.0,0.0,1.0,3.0,0.0,http://docs.puppetlabs.com,docs.puppetlabs.com,False,https://github.com/puppetlabs/facter,,http://projects.puppetlabs.com/projects/puppet/wiki,http://github.com/puppetlabs/facter,http://projects.puppetlabs.com/projects/facter/,https://github.com/puppetlabs/facter
rubocop-rspec_rails,2.32.0,50486219,10.7,11.0,103.0,True,README.md,2311.0,1.0,0.0,0.0,4.0,https://docs.rubocop.org/rubocop-rspec_rails/,docs.rubocop.org,False,https://github.com/rubocop/rubocop-rspec_rails,https://github.com/rubocop/rubocop-rspec_rails/blob/master/CHANGELOG.md,,,,https://github.com/rubocop/rubocop-rspec_rails
table_print,1.5.7,50331418,3.2,3.0,93.0,True,README.rdoc,8411.0,0.0,1.0,0.0,2.0,https://github.com/arches/table_print/,github.com,False,http://tableprintgem.com,,,http://github.com/arches/table_print,,https://github.com/arches/table_print
airbrake,13.0.5,50118429,26.1,36.0,138.0,False,,0.0,0.0,0.0,0.0,0.0,https://github.com/airbrake/airbrake#airbrake,github.com,False,https://airbrake.io,,https://github.com/airbrake/airbrake/wiki,https://github.com/airbrake/airbrake,https://github.com/airbrake/airbrake/issues,https://github.com/airbrake/airbrake
uri_template,0.7.0,49981842,29.2,47.0,161.0,True,README.md,2864.0,1.0,0.0,0.0,2.0,http://hannesg.github.com/uri_template/doc/,hannesg.github.com,False,http://github.com/hannesg/uri_template,,,https://github.com/hannesg/uri_template,,https://github.com/hannesg/uri_template
flipper-active_support_cache_store,1.4.2,49361937,0.0,0.0,10.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.flippercloud.io/docs,flippercloud.io,False,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper,https://github.com/flippercloud/flipper/issues,https://github.com/flippercloud/flipper
mongoid,9.1.0,48550445,79.6,1752.0,2201.0,True,README.md,2291.0,1.0,1.0,0.0,4.0,https://www.mongodb.com/docs/mongoid/,mongodb.com,False,https://mongoid.org/,https://github.com/mongodb/mongoid/releases,,https://github.com/mongodb/mongoid,https://jira.mongodb.org/projects/MONGOID,https://github.com/mongodb/mongoid
choice,0.2.0,48165997,95.7,44.0,46.0,True,README.rdoc,11764.0,1.0,1.0,0.0,1.0,http://defunkt.github.com/choice/,defunkt.github.com,False,http://www.github.com/defunkt/choice,,,http://github.com/defunkt/choice,http://github.com/defunkt/choice/issues,https://github.com/defunkt/choice
compass,1.0.3,47796239,17.0,94.0,554.0,False,,0.0,0.0,1.0,0.0,1.0,http://compass-style.org/docs/,compass-style.org,False,http://compass-style.org,,http://wiki.github.com/chriseppstein/compass/,http://github.com/chriseppstein/compass,http://github.com/chriseppstein/compass/issues,https://github.com/chriseppstein/compass
sysexits,1.2.0,47714514,100.0,3.0,3.0,True,README.rdoc,4758.0,1.0,1.0,0.0,3.0,http://deveiate.org/code/sysexits,deveiate.org,False,https://bitbucket.org/ged/sysexits,,,,https://bitbucket.org/ged/sysexits/issues,
cucumber-gherkin,42.0.1,47424327,27.6,54.0,196.0,True,README.md,179.0,0.0,1.0,0.0,1.0,https://cucumber.io/docs/gherkin/,cucumber.io,False,https://github.com/cucumber/gherkin,https://github.com/cucumber/gherkin/blob/main/CHANGELOG.md,,https://github.com/cucumber/gherkin/blob/main/ruby,https://github.com/cucumber/gherkin/issues,https://github.com/cucumber/gherkin
rails-erd,2.2.0,47120539,34.5,69.0,200.0,True,README.md,13064.0,1.0,1.0,0.0,3.0,http://rails-erd.rubyforge.org/doc/,rails-erd.rubyforge.org,False,https://github.com/voormedia/rails-erd,,,http://github.com/voormedia/rails-erd,,https://github.com/voormedia/rails-erd
google-cloud-pubsub,3.4.0,46945064,57.7,172.0,298.0,False,,0.0,1.0,1.0,0.0,8.0,http://googlecloudplatform.github.io/google-cloud-ruby/#/docs/google-cloud-pubsub/latest,googlecloudplatform.github.io,False,https://github.com/googleapis/google-cloud-ruby/tree/master/google-cloud-pubsub,,,,https://github.com/GoogleCloudPlatform/google-cloud-ruby/labels/API%3A%20pubsub,https://github.com/googleapis/google-cloud-ruby
fiber-storage,1.0.1,46769224,77.8,7.0,9.0,True,readme.md,2131.0,0.0,1.0,0.0,3.0,https://ioquatix.github.io/fiber-storage/,ioquatix.github.io,False,https://github.com/ioquatix/fiber-storage,,,https://github.com/ioquatix/fiber-storage.git,,https://github.com/ioquatix/fiber-storage
gitaly,19.3.1,44234667,,0.0,0.0,False,,0.0,0.0,0.0,0.0,0.0,https://gitlab-org.gitlab.io/gitaly,gitlab-org.gitlab.io,False,https://gitlab.com/gitlab-org/gitaly,,,https://gitlab.com/gitlab-org/gitaly/-/tree/master/proto,https://gitlab.com/gitlab-org/gitaly/-/issues,
fog-radosgw,0.0.5,44172378,4.2,2.0,48.0,True,README.md,2138.0,0.0,1.0,0.0,4.0,https://github.com/fog/fog-radosgw/blob/master/README.md,github.com,False,https://github.com/fog/fog-radosgw,,,,https://github.com/fog/fog-radosgw/issues,https://github.com/fog/fog-radosgw
cucumber-cucumber-expressions,20.1.0,43412795,0.9,1.0,111.0,False,,0.0,0.0,1.0,0.0,0.0,https://github.com/cucumber/cucumber-expressions#readme,github.com,False,https://github.com/cucumber/cucumber-expressions,https://github.com/cucumber/cucumber-expressions/blob/main/CHANGELOG.md,,https://github.com/cucumber/cucumber-expressions/tree/main/ruby,https://github.com/cucumber/cucumber/issues,https://github.com/cucumber/cucumber-expressions
pagy,43.6.2,42531318,30.3,60.0,198.0,False,,0.0,0.0,1.0,0.0,1.0,https://ddnexus.github.io/pagy,ddnexus.github.io,False,https://github.com/ddnexus/pagy,https://ddnexus.github.io/pagy/changelog/,,,https://github.com/ddnexus/pagy/issues,https://github.com/ddnexus/pagy
watir,7.3.0,42255548,31.1,285.0,915.0,True,README.md,4152.0,1.0,1.0,0.0,3.0,http://watir.com/,watir.com,False,https://github.com/watir/watir,,http://wiki.openqa.org/display/WTR/Project+Home,http://github.com/watir/watir/,http://jira.openqa.org/browse/WTR,https://github.com/watir/watir
google-apis-generator,0.19.0,41224455,36.7,29.0,79.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-generator/v0.19.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-generator/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/google-apis-generator,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
net-http-digest_auth,1.4.1,41003698,0.0,0.0,7.0,True,README.txt,1662.0,1.0,0.0,0.0,3.0,http://seattlerb.rubyforge.org/net-http-digest_auth,seattlerb.rubyforge.org,False,http://github.com/drbrain/net-http-digest_auth,,,,,https://github.com/drbrain/net-http-digest_auth
google-apis-discovery_v1,0.21.0,40942873,50.0,23.0,46.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-discovery_v1/v0.21.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-discovery_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-discovery_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
ox,2.14.29,39995611,55.4,31.0,56.0,True,README.md,11071.0,1.0,1.0,0.0,2.0,http://www.ohler.com/ox/doc/index.html,ohler.com,False,http://www.ohler.com/ox/,https://github.com/ohler55/ox/blob/master/CHANGELOG.md,,https://github.com/ohler55/ox,https://github.com/ohler55/ox/issues,https://github.com/ohler55/ox
honeybadger,6.9.1,39985119,34.0,339.0,996.0,True,README.md,3434.0,1.0,1.0,0.0,4.0,https://docs.honeybadger.io/lib/ruby/,docs.honeybadger.io,False,https://www.honeybadger.io/for/ruby/,https://github.com/honeybadger-io/honeybadger-ruby/blob/master/CHANGELOG.md,,https://github.com/honeybadger-io/honeybadger-ruby,https://github.com/honeybadger-io/honeybadger-ruby/issues,https://github.com/honeybadger-io/honeybadger-ruby
i18n-js,4.2.4,39687094,6.7,7.0,105.0,True,README.md,17875.0,1.0,1.0,0.0,9.0,https://github.com/fnando/i18n-js/tree/v4.2.4/README.md,github.com,False,https://github.com/fnando/i18n-js,https://github.com/fnando/i18n-js/tree/v4.2.4/CHANGELOG.md,,https://github.com/fnando/i18n-js/tree/v4.2.4,https://github.com/fnando/i18n-js/issues,https://github.com/fnando/i18n-js
ruby-next-core,1.2.1,38859611,6.3,55.0,872.0,True,README.md,30694.0,1.0,1.0,0.0,3.0,https://github.com/ruby-next/ruby-next/blob/master/README.md,github.com,False,https://github.com/ruby-next/ruby-next,https://github.com/ruby-next/ruby-next/blob/master/CHANGELOG.md,,,https://github.com/ruby-next/ruby-next/issues,https://github.com/ruby-next/ruby-next
io-event,1.21.1,38773082,81.3,74.0,91.0,True,readme.md,5350.0,0.0,1.0,0.0,6.0,https://socketry.github.io/io-event/,socketry.github.io,False,https://github.com/socketry/io-event,,,https://github.com/socketry/io-event.git,,https://github.com/socketry/io-event
rubocop-minitest,0.40.0,38142021,5.1,9.0,175.0,True,README.md,5354.0,0.0,1.0,0.0,2.0,https://docs.rubocop.org/rubocop-minitest/0.40,docs.rubocop.org,False,https://docs.rubocop.org/rubocop-minitest/,https://github.com/rubocop/rubocop-minitest/blob/master/CHANGELOG.md,,https://github.com/rubocop/rubocop-minitest,https://github.com/rubocop/rubocop-minitest/issues,https://github.com/rubocop/rubocop-minitest
flipper-ui,1.4.2,37501242,30.2,26.0,86.0,False,,0.0,0.0,0.0,0.0,0.0,https://www.flippercloud.io/docs,flippercloud.io,False,https://www.flippercloud.io,https://github.com/flippercloud/flipper/releases/tag/v1.4.2,,https://github.com/flippercloud/flipper,https://github.com/flippercloud/flipper/issues,https://github.com/flippercloud/flipper
pact,2.0.2,36876365,1.1,4.0,374.0,False,,0.0,1.0,1.0,0.0,2.0,https://github.com/pact-foundation/pact-ruby/blob/master/README.md,github.com,False,https://github.com/pact-foundation/pact-ruby,https://github.com/pact-foundation/pact-ruby/blob/master/CHANGELOG.md,,,https://github.com/pact-foundation/pact-ruby/issues,https://github.com/realestate-com-au/pact
chef-handler-datadog,0.16.0,36736731,74.4,29.0,39.0,True,README.md,2200.0,1.0,1.0,0.0,4.0,http://docs.datadoghq.com/guides/chef/#deployhandler,docs.datadoghq.com,False,http://www.datadoghq.com/,,,https://github.com/DataDog/chef-handler-datadog,https://github.com/DataDog/chef-handler-datadog/issues,https://github.com/datadog/chef-handler-datadog
ruby-lsp,0.26.11,36079739,93.7,1006.0,1074.0,True,README.md,2170.0,0.0,1.0,0.0,4.0,https://shopify.github.io/ruby-lsp/,shopify.github.io,False,https://github.com/Shopify/ruby-lsp,,,,,https://github.com/shopify/ruby-lsp
omniauth_openid_connect,0.8.0,35440258,7.0,3.0,43.0,True,README.md,14773.0,1.0,1.0,0.0,3.0,https://github.com/omniauth/omniauth_openid_connect/tree/v0.8.0#readme,github.com,False,https://github.com/m0n9oose/omniauth_openid_connect,https://github.com/omniauth/omniauth_openid_connect/releases,,https://github.com/omniauth/omniauth_openid_connect/tree/v0.8.0,https://github.com/omniauth/omniauth_openid_connect/issues,https://github.com/omniauth/omniauth_openid_connect
flay,2.14.4,33292726,0.0,0.0,44.0,True,README.rdoc,4600.0,1.0,0.0,0.0,3.0,http://docs.seattlerb.org/flay/,docs.seattlerb.org,False,http://ruby.sadi.st/,,,https://github.com/seattlerb/flay,,https://github.com/seattlerb/flay
cucumber-rails,4.1.0,32786117,5.5,3.0,55.0,True,README.md,4147.0,1.0,1.0,0.0,3.0,https://cucumber.io/docs,cucumber.io,False,https://cucumber.io,https://github.com/cucumber/cucumber-rails/blob/v4.1.0/CHANGELOG.md,,https://github.com/cucumber/cucumber-rails/tree/v4.1.0,https://github.com/cucumber/cucumber-rails/issues,https://github.com/cucumber/cucumber-rails
passenger,6.2.0,32692435,15.7,202.0,1283.0,True,README.md,3250.0,1.0,1.0,14.0,35.0,https://www.phusionpassenger.com/docs/,phusionpassenger.com,False,https://www.phusionpassenger.com/,https://github.com/phusion/passenger/blob/stable-6.2/CHANGELOG,https://github.com/phusion/passenger/wiki,https://github.com/phusion/passenger,https://github.com/phusion/passenger/issues,https://github.com/phusion/passenger
google-apis-compute_v1,0.154.0,32577951,62.6,2504.0,4002.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-compute_v1/v0.153.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-compute_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-compute_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
google-apis-dns_v1,0.55.0,32512878,60.6,109.0,180.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-dns_v1/v0.55.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-dns_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-dns_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
google-apis-monitoring_v3,0.85.0,32314481,58.4,187.0,320.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-monitoring_v3/v0.85.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-monitoring_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-monitoring_v3,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
google-apis-pubsub_v1,0.71.0,32163898,61.6,117.0,190.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-pubsub_v1/v0.70.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-pubsub_v1/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-pubsub_v1,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
amatch,0.7.0,31805530,0.0,0.0,54.0,True,README.md,5134.0,1.0,1.0,0.0,2.0,http://flori.github.com/amatch/doc/index.html,flori.github.com,False,http://github.com/flori/amatch,,,,http://github.com/flori/amatch/issues,https://github.com/flori/amatch
google-apis-sqladmin_v1beta4,0.105.0,31789647,59.6,243.0,408.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-sqladmin_v1beta4/v0.104.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-sqladmin_v1beta4/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-sqladmin_v1beta4,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
hirb,0.7.3,31474105,27.3,56.0,205.0,True,README.rdoc,8937.0,1.0,1.0,0.0,4.0,http://tagaholic.me/hirb/doc/,tagaholic.me,False,http://tagaholic.me/hirb/,,,,,
waterdrop,2.10.4,31368797,90.9,199.0,219.0,True,README.md,2279.0,1.0,1.0,0.0,2.0,https://karafka.io/docs/#waterdrop,karafka.io,False,https://karafka.io,https://karafka.io/docs/Changelog-WaterDrop,,https://github.com/karafka/waterdrop,https://github.com/karafka/waterdrop/issues,https://github.com/karafka/waterdrop
puppet,8.10.0,30601088,34.7,3516.0,10128.0,True,README.md,3411.0,0.0,1.0,0.0,4.0,http://docs.puppetlabs.com,docs.puppetlabs.com,False,https://github.com/puppetlabs/puppet,,http://projects.puppetlabs.com/projects/puppet/wiki,http://github.com/puppetlabs/puppet,http://projects.puppetlabs.com/projects/puppet/,https://github.com/puppetlabs/puppet
cucumber-expressions,8.3.0,30223926,1.4,1.0,70.0,True,README.md,264.0,0.0,1.0,0.0,4.0,https://cucumber.io/docs/cucumber/cucumber-expressions/,cucumber.io,False,https://github.com/cucumber/cucumber-expressions-ruby#readme,https://github.com/cucumber/cucumber/blob/master/cucumber-expressions/CHANGELOG.md,,https://github.com/cucumber/cucumber/blob/master/cucumber-expressions/ruby,https://github.com/cucumber/cucumber/issues,https://github.com/cucumber/cucumber
log4r,1.1.10,29749862,29.3,73.0,249.0,True,examples/README,797.0,0.0,0.0,13.0,0.0,http://log4r.rubyforge.org/,log4r.rubyforge.org,False,http://log4r.rubyforge.org,,,http://rubyforge.org/scm/?group_id=203,http://rubyforge.org/tracker/index.php?group_id=203&atid=851,
avro,1.12.2,29659983,12.5,34.0,271.0,False,,0.0,0.0,1.0,0.0,1.0,https://avro.apache.org/docs/1.12.2/,avro.apache.org,False,https://avro.apache.org/,,,https://github.com/apache/avro,https://issues.apache.org/jira/browse/AVRO,https://github.com/apache/avro
google-apis-sheets_v4,0.48.0,29425074,51.4,279.0,543.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-sheets_v4/v0.48.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-sheets_v4/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-sheets_v4,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
hashids,1.0.6,29357422,0.0,0.0,18.0,True,README.md,6196.0,0.0,1.0,0.0,2.0,https://github.com/peterhellberg/hashids.rb/blob/master/README.md,github.com,False,https://github.com/peterhellberg/hashids.rb,,,,https://github.com/peterhellberg/hashids.rb/issues,https://github.com/peterhellberg/hashids.rb
google-apis-drive_v3,0.87.0,28859760,64.4,139.0,216.0,False,,0.0,1.0,1.0,0.0,3.0,https://googleapis.dev/ruby/google-apis-drive_v3/v0.85.0,googleapis.dev,False,https://github.com/google/google-api-ruby-client,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-drive_v3/CHANGELOG.md,,https://github.com/googleapis/google-api-ruby-client/tree/main/generated/google-apis-drive_v3,https://github.com/googleapis/google-api-ruby-client/issues,https://github.com/googleapis/google-api-ruby-client
oga,3.5,28747037,66.6,395.0,593.0,True,README.md,11449.0,0.0,1.0,5.0,5.0,http://code.yorickpeterse.com/oga/latest/,code.yorickpeterse.com,False,https://github.com/yorickpeterse/oga/,,https://gitlab.com/yorickpeterse/oga/wikis/home,https://gitlab.com/yorickpeterse/oga,https://gitlab.com/yorickpeterse/oga/issues,https://github.com/yorickpeterse/oga
bourbon,7.3.0,28738862,0.0,0.0,14.0,True,README.md,5688.0,1.0,1.0,0.0,8.0,http://bourbon.io/docs/,bourbon.io,False,https://www.bourbon.io/,,,https://github.com/thoughtbot/bourbon,https://github.com/thoughtbot/bourbon/issues,https://github.com/thoughtbot/bourbon
