package,version,status,asset_kind,tfm,assembly,assembly_bytes,bytes_fetched,nupkg_bytes,public_types,methods_public,properties,events,ctors,operators,api_total,methods_private,methods_protected,methods_internal,m_static,m_virtual,m_abstract,m_sealed,m_generic,t_interface,t_abstract,t_sealed,fields_public,all_types,methoddef_rows,typedef_rows
Microsoft.Identity.Web.TokenAcquisition,4.14.2,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Identity.Web.TokenAcquisition.dll,213312,151473,749790,38,66,110,7,26,0,183,,,,,,,,,,,,,,690,158
System.Collections.NonGeneric,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.NonGeneric.dll,30104,81714,239265,11,126,56,0,34,0,182,,,,,,,,,,,,,,237,12
Google.Apis.Tasks.v1,1.74.0.3958,ok,lib,netstandard2.0,lib/netstandard2.0/Google.Apis.Tasks.v1.dll,32768,78401,100114,30,35,146,0,28,0,181,30.0,22.0,0.0,0.0,248.0,0.0,0.0,0.0,0.0,2.0,3.0,117.0,31.0,306,31
SuperSocket.ClientEngine.Core,0.10.0,ok,,netstandard1.3,lib/netstandard1.3/SuperSocket.ClientEngine.dll,49664,87942,134785,27,106,64,10,35,0,180,,,,,,,,,,,,,,337,44
Lucene.Net.Spatial,4.8.0-beta00018,ok,lib,netstandard2.1,lib/netstandard2.1/Lucene.Net.Spatial.dll,61440,94809,245492,34,131,48,0,39,0,179,23.0,60.0,21.0,12.0,152.0,19.0,0.0,0.0,0.0,11.0,0.0,182.0,70.0,358,70
Volo.Abp.AspNetCore.Mvc.UI.Theme.LeptonXLite,5.6.0,ok,lib,net10.0,lib/net10.0/Volo.Abp.AspNetCore.Mvc.UI.Theme.LeptonXLite.dll,15509504,3191894,3170652,27,30,147,0,22,0,177,272.0,12.0,43.0,2.0,27.0,0.0,9.0,0.0,0.0,5.0,5.0,557.0,131.0,570,131
Microsoft.Azure.Management.MachineLearningCompute,0.4.0,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.MachineLearningCompute.dll,112712,105289,121307,44,60,117,0,70,0,177,98.0,4.0,2.0,30.0,63.0,31.0,16.0,0.0,3.0,12.0,9.0,515.0,78.0,437,78
Azure.Messaging.EventGrid,5.0.0,ok,,netstandard2.0,lib/netstandard2.0/Azure.Messaging.EventGrid.dll,229408,159910,254345,16,45,132,0,19,0,177,,,,,,,,,,,,,,964,194
microsoft.toolkit.mvvm,7.1.2,ok,lib,netstandard2.1,lib/netstandard2.1/Microsoft.Toolkit.Mvvm.dll,75984,101701,314636,32,122,48,7,36,1,177,73.0,47.0,32.0,17.0,89.0,19.0,62.0,0.0,6.0,11.0,17.0,158.0,72.0,379,72
K4os.Compression.LZ4,1.3.8,ok,,netstandard2.1,lib/netstandard2.1/K4os.Compression.LZ4.dll,72704,94445,206853,42,136,40,0,12,0,176,,,,,,,,,,,,,,400,74
TestContainers.Container.Abstractions,1.5.4,ok,lib,netstandard2.0,lib/netstandard2.0/TestContainers.Container.Abstractions.dll,92672,97757,58339,46,103,73,0,36,0,176,146.0,41.0,59.0,14.0,132.0,52.0,43.0,0.0,8.0,21.0,8.0,420.0,121.0,478,121
Microsoft.Extensions.Identity.Stores,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Identity.Stores.dll,52520,90413,137727,14,97,79,0,18,0,176,,,,,,,,,,,,,,303,47
Microsoft.Azure.Management.HDInsight.Job,2.0.7,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Management.HDInsight.Job.dll,90712,98308,86951,25,56,120,0,23,0,176,59.0,1.0,28.0,40.0,39.0,27.0,10.0,0.0,3.0,5.0,2.0,367.0,62.0,421,62
Microsoft.AspNet.Web.Optimization,1.1.3,ok,,net40,lib/net40/System.Web.Optimization.dll,70864,87202,52874,32,61,114,0,33,0,175,,,,,,,,,,,,,,432,66
Microsoft.IdentityModel.JsonWebTokens,8.22.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.IdentityModel.JsonWebTokens.dll,168768,127751,562710,7,43,131,0,8,0,174,,,,,,,,,,,,,,404,53
BitPay.Light,1.0.1907,ok,lib,netstandard2.0,lib/netstandard2.0/BitPayLight.dll,48640,51925,31699,37,65,109,0,60,0,174,23.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,379.0,48.0,365,48
NuGet.VisualStudio,17.14.0,ok,lib,net472,lib/net472/NuGet.VisualStudio.dll,38432,86071,79301,63,84,77,13,9,6,174,7.0,0.0,8.0,10.0,175.0,157.0,3.0,0.0,57.0,57.0,6.0,16.0,69.0,218,69
Microsoft.AzureStack.Management.Compute.Admin,0.3.0-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.AzureStack.Management.Compute.Admin.dll,137008,111838,134899,38,66,108,0,40,0,174,133.0,4.0,12.0,42.0,64.0,40.0,17.0,0.0,7.0,18.0,13.0,695.0,90.0,433,90
Microsoft.Extensions.Logging.Abstractions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Logging.Abstractions.dll,69968,99623,807800,28,82,90,0,14,3,172,,,,,,,,,,,,,,448,104
Volo.Abp.Identity.EntityFrameworkCore,10.6.0,ok,lib,net10.0,lib/net10.0/Volo.Abp.Identity.EntityFrameworkCore.dll,204800,131295,101064,13,96,76,0,10,0,172,180.0,6.0,29.0,4.0,108.0,8.0,8.0,0.0,1.0,3.0,2.0,1112.0,215.0,597,215
Avalonia.iOS,12.1.2,ok,lib,net10.0-ios26.0,lib/net10.0-ios26.0/Avalonia.iOS.dll,134656,127190,197148,9,31,131,10,5,0,172,171.0,16.0,46.0,3.0,46.0,11.0,14.0,0.0,2.0,3.0,2.0,310.0,94.0,620,94
Avalonia.Android,12.1.2,ok,lib,net10.0-android36.0,lib/net10.0-android36.0/Avalonia.Android.dll,172544,142947,120817,15,29,129,14,8,0,172,237.0,45.0,61.0,1.0,48.0,15.0,9.0,0.0,4.0,5.0,4.0,467.0,152.0,795,152
Hangfire.InMemory,1.0.0,ok,,netstandard2.0,lib/netstandard2.0/Hangfire.InMemory.dll,137928,140464,210513,70,66,105,0,65,0,171,,,,,,,,,,,,,,647,140
System.Threading.RateLimiting,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Threading.RateLimiting.dll,74536,101230,252705,27,73,98,0,15,2,171,,,,,,,,,,,,,,414,94
System.Formats.Nrbf,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Formats.Nrbf.dll,70992,101624,260160,14,35,135,0,1,0,170,,,,,,,,,,,,,,393,77
Microsoft.AspNetCore.Hosting,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Hosting.dll,134456,120670,86194,27,54,116,0,23,0,170,,,,,,,,,,,,,,557,110
Microsoft.Owin.Security.OAuth,4.2.3,ok,,net45,lib/net45/Microsoft.Owin.Security.OAuth.dll,87072,110898,88742,45,56,114,0,33,0,170,,,,,,,,,,,,,,377,65
Ecng.Logging,1.0.193,ok,lib,net10.0,lib/net10.0/Ecng.Logging.dll,67072,97090,97445,26,96,70,4,22,2,170,88.0,23.0,27.0,39.0,84.0,22.0,14.0,0.0,4.0,9.0,8.0,199.0,58.0,370,58
Aspire.Hosting.Azure.Storage,13.5.3,ok,lib,net8.0,lib/net8.0/Aspire.Hosting.Azure.Storage.dll,94520,119581,112085,10,18,152,0,9,0,170,144.0,0.0,55.0,17.0,18.0,0.0,15.0,0.0,0.0,1.0,1.0,153.0,49.0,360,49
System.IO.FileSystem,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.IO.FileSystem.dll,30064,81805,274316,9,139,30,0,13,0,169,,,,,,,,,,,,,,191,10
Fleck,1.2.0,ok,lib,netstandard2.0,lib/netstandard2.0/Fleck.dll,44032,86264,92725,27,86,83,0,20,0,169,37.0,1.0,54.0,25.0,128.0,55.0,56.0,0.0,5.0,10.0,7.0,183.0,50.0,336,50
akavache.core,10.2.41,ok,,netstandard2.1,lib/netstandard2.1/Akavache.Core.dll,105776,126760,1108623,32,129,40,0,12,0,169,,,,,,,,,,,,,,467,117
Microsoft.Extensions.Configuration.AzureAppConfiguration,8.6.0,ok,,netstandard2.1,lib/netstandard2.1/Microsoft.Extensions.Configuration.AzureAppConfiguration.dll,187168,145010,226535,17,41,128,0,11,0,169,,,,,,,,,,,,,,746,171
BDInfo,0.8.0,ok,lib,netstandard2.1,lib/netstandard2.1/BDInfo.dll,120320,119345,120428,57,98,66,3,54,0,167,49.0,19.0,5.0,38.0,48.0,15.0,14.0,0.0,2.0,18.0,12.0,435.0,67.0,282,67
Microsoft.Azure.Management.Analysis,2.0.4,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.Analysis.dll,124504,107358,122335,35,74,93,0,56,0,167,118.0,4.0,8.0,44.0,64.0,38.0,18.0,0.0,3.0,8.0,7.0,603.0,85.0,431,85
Microsoft.Web.WebView2,1.0.4191.47,ok,,net462,lib/net462/Microsoft.Web.WebView2.Wpf.dll,86368,105465,9259926,25,68,71,28,3,0,167,,,,,,,,,,,,,,511,65
ColorHelper,1.8.1,ok,lib,netstandard2.0,lib/netstandard2.0/ColorHelper.dll,62976,93715,160618,15,143,23,0,9,0,166,3.0,0.0,0.0,127.0,16.0,0.0,0.0,0.0,1.0,5.0,5.0,963.0,16.0,201,16
Microsoft.Azure.Management.Fluent,1.38.1,ok,,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.Fluent.dll,36760,82636,63673,6,10,156,0,0,0,166,,,,,,,,,,,,,,193,14
Microsoft.AspNetCore.Diagnostics,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Diagnostics.dll,241464,156250,123830,20,41,124,0,16,1,165,,,,,,,,,,,,,,431,63
Microsoft.Testing.Extensions.VSTestBridge,2.4.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Testing.Extensions.VSTestBridge.dll,110392,116287,725641,8,27,138,0,3,0,165,,,,,,,,,,,,,,500,132
XamlAnimatedGif,2.3.2,ok,lib,net5.0-windows7.0,lib/net5.0-windows7.0/XamlAnimatedGif.dll,99840,110049,213026,19,54,106,5,16,0,165,248.0,23.0,55.0,29.0,24.0,2.0,1.0,0.0,0.0,3.0,7.0,543.0,121.0,570,121
TickerQ.Dashboard,10.4.0,ok,lib,net10.0,lib/net10.0/TickerQ.Dashboard.dll,6279680,2963690,2920109,12,27,138,0,8,0,165,376.0,1.0,578.0,4.0,8.0,2.0,2.0,0.0,1.0,3.0,3.0,1385.0,188.0,1331,188
Microsoft.Azure.Management.PrivateDns,1.0.0,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.PrivateDns.dll,168312,120633,152883,27,85,80,0,39,0,165,143.0,4.0,7.0,56.0,64.0,45.0,16.0,0.0,4.0,9.0,6.0,1150.0,90.0,483,90
Asp.Versioning.Mvc,10.2.1,ok,,net10.0,lib/net10.0/Asp.Versioning.Mvc.dll,69528,101963,83191,70,103,61,0,36,0,164,,,,,,,,,,,,,,335,94
BenchmarkDotNet.Diagnostics.Windows,0.15.8,ok,lib,netstandard2.0,lib/netstandard2.0/BenchmarkDotNet.Diagnostics.Windows.dll,68608,89159,59765,24,48,97,18,27,0,163,104.0,35.0,33.0,2.0,78.0,4.0,40.0,0.0,0.0,3.0,5.0,142.0,54.0,367,54
DialogHost.Avalonia,0.12.3,ok,lib,net8.0,lib/net8.0/DialogHost.Avalonia.dll,82944,92760,61090,18,72,88,3,14,0,163,135.0,10.0,42.0,38.0,28.0,2.0,8.0,0.0,2.0,3.0,4.0,140.0,49.0,408,49
Microsoft.Diagnostics.Runtime.Utilities,4.0.732401,ok,lib,net10.0,lib/net10.0/Microsoft.Diagnostics.Runtime.Utilities.dll,85816,105395,88470,46,92,71,0,9,0,163,112.0,27.0,6.0,5.0,102.0,61.0,21.0,0.0,8.0,8.0,35.0,916.0,71.0,305,71
Microsoft.SemanticKernel.Planners.OpenAI,1.47.0-preview,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.SemanticKernel.Planners.OpenAI.dll,184376,145685,239116,9,3,160,0,10,0,163,301.0,3.0,114.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,639.0,157.0,789,157
Microsoft.AspNetCore.Authentication,2.3.12,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Authentication.dll,63800,93892,63485,34,91,70,0,28,0,161,,,,,,,,,,,,,,296,55
CefSharp.WinForms,151.3.240,ok,lib,net462,lib/net462/CefSharp.WinForms.dll,54784,88906,129850,23,90,49,22,19,0,161,70.0,34.0,29.0,14.0,158.0,8.0,98.0,0.0,2.0,6.0,9.0,136.0,39.0,334,39
System.Interactive.Async,7.0.1,ok,,netstandard2.1,ref/netstandard2.1/System.Interactive.Async.dll,38864,84600,921265,1,155,6,0,0,0,161,,,,,,,,,,,,,,251,35
RumpSharp,1.0.1,ok,lib,net10.0,lib/net10.0/RumpSharp.dll,220672,208500,188331,12,21,137,2,9,2,160,121.0,1.0,277.0,12.0,5.0,0.0,2.0,0.0,0.0,1.0,12.0,549.0,64.0,693,64
Serilog.Sinks.Elasticsearch,10.0.0,ok,,netstandard2.0,lib/netstandard2.0/Serilog.Sinks.Elasticsearch.dll,87552,102285,128206,19,27,132,0,15,0,159,,,,,,,,,,,,,,442,78
CryptSharpStandard,1.0.0,ok,lib,netstandard2.0,lib/netstandard2.0/CryptSharp.dll,59904,73270,42838,33,105,54,0,20,0,159,108.0,19.0,6.0,35.0,70.0,7.0,3.0,0.0,0.0,9.0,13.0,149.0,53.0,330,53
Avalonia.Controls.ColorPicker,12.1.2,ok,lib,net10.0,lib/net10.0/Avalonia.Controls.ColorPicker.dll,482304,161554,243662,36,66,89,4,22,0,159,88.0,26.0,6.0,12.0,64.0,3.0,35.0,0.0,1.0,2.0,11.0,729.0,58.0,467,58
Fare,2.2.2,ok,,netstandard2.0,lib/netstandard2.0/Fare.dll,55296,92251,121343,15,120,38,0,11,6,158,,,,,,,,,,,,,,338,36
Senparc.AI.Kernel,0.29.1,ok,lib,netstandard2.1,lib/netstandard2.1/Senparc.AI.Kernel.dll,72704,93960,61100,36,88,70,0,37,4,158,41.0,13.0,15.0,46.0,48.0,2.0,16.0,0.0,1.0,9.0,8.0,242.0,64.0,315,64
Azure.Communication.Sms,1.0.2,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.Communication.Sms.dll,197664,153362,232290,15,23,135,0,17,0,158,258.0,14.0,54.0,1.0,15.0,0.0,11.0,0.0,0.0,1.0,11.0,737.0,191.0,976,191
Faker.Net,2.0.163,ok,,netstandard2.1,lib/netstandard2.1/Faker.Net.Standard.2.1.dll,87552,102431,607345,22,84,74,0,0,0,158,,,,,,,,,,,,,,263,42
AsyncKeyedLock,8.0.2,ok,,netstandard2.1,lib/netstandard2.1/AsyncKeyedLock.dll,92160,107701,400535,11,139,19,0,17,0,158,,,,,,,,,,,,,,344,86
Volo.Abp.Identity.Web,10.6.0,ok,lib,net10.0,lib/net10.0/Volo.Abp.Identity.Web.dll,203776,121469,111327,26,34,124,0,26,0,158,334.0,6.0,79.0,0.0,38.0,0.0,4.0,0.0,0.0,1.0,0.0,664.0,164.0,675,164
System.IO.Pipelines,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.IO.Pipelines.dll,85288,107067,267203,15,33,124,0,11,0,157,,,,,,,,,,,,,,522,88
Flurl,4.0.0,ok,,netstandard2.0,lib/netstandard2.0/Flurl.dll,39936,83638,87994,9,121,36,0,5,3,157,,,,,,,,,,,,,,281,35
Microsoft.ServiceHub.Client,4.1.3102,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.ServiceHub.Client.dll,378760,208757,410895,11,28,121,8,17,0,157,223.0,29.0,195.0,0.0,20.0,0.0,7.0,0.0,0.0,0.0,4.0,4348.0,202.0,862,202
Nito.AsyncEx.Coordination,5.1.2,ok,,netstandard2.0,lib/netstandard2.0/Nito.AsyncEx.Coordination.dll,40960,83309,97039,14,94,63,0,20,0,157,,,,,,,,,,,,,,279,53
Basic.Reference.Assemblies.Net20,1.8.11,ok,lib,netstandard2.0,lib/netstandard2.0/Basic.Reference.Assemblies.Net20.dll,11704320,3820517,3771797,5,2,154,0,1,0,156,1.0,0.0,6.0,150.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,109.0,13.0,171,13
Xamarin.Android.Support.Collections,28.0.0.3,ok,,monoandroid90,lib/monoandroid90/Xamarin.Android.Support.Collections.dll,98968,125629,81546,8,114,42,0,24,0,156,,,,,,,,,,,,,,326,10
System.Dynamic.Runtime,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Dynamic.Runtime.dll,34168,82905,548103,27,100,55,1,23,0,156,,,,,,,,,,,,,,200,28
MessageFormat,8.0.0,ok,lib,netstandard2.1,lib/netstandard2.1/Jeffijoe.MessageFormat.dll,72704,94029,176267,37,57,99,0,29,0,156,112.0,13.0,16.0,4.0,54.0,12.0,18.0,0.0,6.0,10.0,6.0,163.0,104.0,426,104
System.Security.Cryptography.X509Certificates,4.3.2,ok,,netstandard1.4,ref/netstandard1.4/System.Security.Cryptography.X509Certificates.dll,36800,85006,362871,39,82,74,0,55,0,156,,,,,,,,,,,,,,246,40
CloudNative.CloudEvents,2.9.0,ok,,netstandard2.0,lib/netstandard2.0/CloudNative.CloudEvents.dll,63488,93224,201770,19,87,68,0,6,0,155,,,,,,,,,,,,,,316,68
Microsoft.AzureStack.Management.InfrastructureInsights.Admin,0.3.0-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.AzureStack.Management.InfrastructureInsights.Admin.dll,115288,105226,115666,27,52,103,0,35,0,155,92.0,5.0,5.0,34.0,57.0,36.0,16.0,0.0,6.0,13.0,7.0,534.0,68.0,377,68
Microsoft.ApplicationInsights.WindowsServer.TelemetryChannel,2.23.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AI.ServerTelemetryChannel.dll,120864,116934,327104,11,20,129,5,10,0,154,,,,,,,,,,,,,,648,82
MdXaml,1.27.0,ok,lib,net6.0-windows7.0,lib/net6.0-windows7.0/MdXaml.dll,153088,125238,250352,21,36,110,7,16,0,153,144.0,1.0,48.0,14.0,53.0,0.0,42.0,0.0,0.0,4.0,8.0,376.0,86.0,524,86
Microsoft.Azure.Management.Dns,3.0.1,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.Azure.Management.Dns.dll,127048,108264,124598,30,63,90,0,49,0,153,108.0,5.0,10.0,40.0,58.0,37.0,16.0,0.0,4.0,7.0,5.0,631.0,78.0,398,78
Azure.AI.AgentServer.Invocations,1.0.0-beta.7,ok,lib,net10.0,lib/net10.0/Azure.AI.AgentServer.Invocations.dll,157544,133808,199911,42,41,112,0,31,0,153,195.0,22.0,135.0,13.0,29.0,2.0,1.0,0.0,0.0,12.0,34.0,527.0,151.0,645,151
Microsoft.Extensions.DependencyModel,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.DependencyModel.dll,89384,107995,268938,29,46,106,0,33,0,152,,,,,,,,,,,,,,455,95
Swashbuckle.Core,5.6.0,ok,,net40,lib/net40/Swashbuckle.Core.dll,4129280,1127113,1073586,69,115,37,0,58,0,152,,,,,,,,,,,,,,383,88
System.Resources.Extensions,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/System.Resources.Extensions.dll,115536,114950,288131,6,17,133,2,4,0,152,,,,,,,,,,,,,,391,83
ServiceStack.OrmLite.SqlServer,10.1.4,ok,lib,net10.0,lib/net10.0/ServiceStack.OrmLite.SqlServer.dll,74240,107724,178382,37,113,39,0,28,0,152,26.0,18.0,12.0,23.0,121.0,0.0,0.0,0.0,0.0,9.0,9.0,80.0,50.0,227,50
IPNetwork2,4.3.0,ok,,netstandard2.1,lib/netstandard2.1/System.Net.IPNetwork.dll,44544,85809,338341,13,83,69,0,5,10,152,,,,,,,,,,,,,,291,27
Microsoft.Extensions.Telemetry.Abstractions,10.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Telemetry.Abstractions.dll,63328,95500,339095,39,39,112,0,30,4,151,,,,,,,,,,,,,,372,91
Microsoft.AzureStack.Management.AzureBridge.Admin,0.1.0-preview,ok,lib,netstandard1.4,lib/netstandard1.4/Microsoft.AzureStack.Management.AzureBridge.Admin.dll,97656,99659,92165,19,46,104,0,27,0,150,81.0,4.0,3.0,30.0,51.0,32.0,16.0,0.0,4.0,8.0,4.0,469.0,54.0,354,54
microsoft.azure.test.framework,2.0.5658.29898-prerelease,ok,lib,net45,lib/net45/Microsoft.Azure.Test.Framework.dll,68264,96920,76275,33,88,62,0,25,0,150,49.0,39.0,16.0,35.0,55.0,6.0,24.0,0.0,0.0,12.0,9.0,167.0,50.0,308,50
Grpc.AspNetCore.Server,2.83.0,ok,,net10.0,lib/net10.0/Grpc.AspNetCore.Server.dll,157184,130373,350956,21,33,117,0,9,0,150,,,,,,,,,,,,,,618,146
Xamarin.Android.Support.Annotations,28.0.0.3,ok,,monoandroid71,lib/monoandroid71/Xamarin.Android.Support.Annotations.dll,133272,113864,242665,95,27,122,0,44,0,149,,,,,,,,,,,,,,1081,143
Xunit.DependencyInjection,12.0.1,ok,,net8.0,lib/net8.0/Xunit.DependencyInjection.dll,131584,136847,261336,40,38,111,0,28,0,149,,,,,,,,,,,,,,481,119
Microsoft.AspNetCore.Http.Features,5.0.17,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.AspNetCore.Http.Features.dll,34720,84155,108332,46,53,96,0,5,0,149,,,,,,,,,,,,,,236,64
DeepEqual,5.1.0,ok,,netstandard2.1,lib/netstandard2.1/DeepEqual.dll,47104,88124,126787,39,99,50,0,34,0,149,,,,,,,,,,,,,,348,69
Azure.Analytics.Synapse.AccessControl,1.0.0-preview.5,ok,lib,netstandard2.0,lib/netstandard2.0/Azure.Analytics.Synapse.AccessControl.dll,141200,126592,93816,21,38,110,0,15,0,148,155.0,9.0,47.0,6.0,26.0,0.0,10.0,0.0,0.0,1.0,10.0,502.0,136.0,666,136
Prefetch,2026.5.2,ok,lib,netstandard2.0,lib/netstandard2.0/Prefetch.dll,34304,60128,39839,13,8,140,0,11,0,148,2.0,0.0,0.0,4.0,119.0,23.0,92.0,0.0,1.0,2.0,2.0,125.0,14.0,163,14
Microsoft.Azure.Cosmos,3.62.1,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Azure.Cosmos.Core.dll,138560,115550,5214962,17,111,37,0,15,78,148,,,,,,,,,,,,,,403,68
Ardalis.Result,10.1.0,ok,,netstandard2.0,lib/netstandard2.0/Ardalis.Result.dll,46080,84040,89872,11,87,61,0,14,5,148,,,,,,,,,,,,,,301,63
Microsoft.AspNetCore.Components.WebAssembly.Authentication,10.0.11,ok,,net10.0,lib/net10.0/Microsoft.AspNetCore.Components.WebAssembly.Authentication.dll,106280,111611,167618,34,47,100,0,26,0,147,,,,,,,,,,,,,,418,83
NuGet.DependencyResolver.Core,7.9.0,ok,,net8.0,lib/net8.0/NuGet.DependencyResolver.Core.dll,94008,111183,174583,30,76,71,0,18,2,147,,,,,,,,,,,,,,395,82
Syncfusion.Licensing,34.2.6,ok,,netstandard2.0,lib/netstandard2.0/Syncfusion.Licensing.dll,65024,94539,224435,34,121,26,0,41,2,147,,,,,,,,,,,,,,297,50
SharpAvi,3.0.1,ok,lib,netstandard2.0,lib/netstandard2.0/SharpAvi.dll,54272,90354,164093,22,28,118,0,8,6,146,67.0,14.0,17.0,12.0,64.0,45.0,15.0,0.0,5.0,9.0,12.0,258.0,71.0,425,71
Microsoft.Extensions.AI.OpenAI,10.9.0,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.AI.OpenAI.dll,295224,190074,729528,8,38,107,0,4,0,145,,,,,,,,,,,,,,792,130
PInvoke.BCrypt,0.7.124,ok,lib,netstandard2.0,lib/netstandard2.0/PInvoke.BCrypt.dll,53824,90318,168575,68,124,21,0,11,0,145,29.0,6.0,0.0,118.0,10.0,0.0,2.0,0.0,0.0,5.0,62.0,346.0,72.0,195,72
Microsoft.Agents.AI.AGUI,1.13.0-preview.260703.1,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.Agents.AI.AGUI.dll,210744,140478,422970,1,2,143,0,1,0,145,252.0,3.0,392.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,765.0,109.0,1019,109
Xamarin.Android.Support.CustomTabs,28.0.0.3,ok,,monoandroid60,lib/monoandroid60/Xamarin.Android.Support.CustomTabs.dll,83608,92691,391259,22,84,58,3,24,0,145,,,,,,,,,,,,,,326,34
Swashbuckle.AspNetCore.SwaggerUI,10.2.3,ok,,net10.0,lib/net10.0/Swashbuckle.AspNetCore.SwaggerUI.dll,727552,731146,2184824,10,35,109,0,5,0,144,,,,,,,,,,,,,,463,36
QuickLook.RpmReader,1.0.0,ok,lib,netstandard2.1,lib/netstandard2.1/QuickLook.RpmReader.dll,61952,91674,311837,52,12,132,0,5,0,144,80.0,17.0,12.0,2.0,4.0,0.0,2.0,0.0,0.0,2.0,48.0,481.0,100.0,390,100
GeoAPI.CoordinateSystems,1.7.5,ok,,netstandard2.0,lib/netstandard2.0/GeoAPI.CoordinateSystems.dll,16896,73291,318664,38,71,73,0,6,0,144,,,,,,,,,,,,,,183,39
Microsoft.VisualStudio.Utilities.Internal,16.3.90,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.VisualStudio.Utilities.Internal.dll,62384,96767,155431,24,106,38,0,7,0,144,44.0,0.0,43.0,32.0,91.0,35.0,56.0,0.0,6.0,14.0,15.0,227.0,69.0,304,69
Microsoft.AzureStack.Management.Storage.Admin,2.0.0-preview,ok,lib,netstandard2.0,lib/netstandard2.0/Microsoft.AzureStack.Management.Storage.Admin.dll,112504,107016,220685,38,46,97,0,44,0,143,132.0,5.0,5.0,30.0,55.0,34.0,16.0,0.0,6.0,20.0,14.0,641.0,75.0,387,75
System.Collections.Specialized,4.3.0,ok,,netstandard1.3,ref/netstandard1.3/System.Collections.Specialized.dll,28576,81323,183462,12,85,58,0,24,2,143,,,,,,,,,,,,,,195,13
Microsoft.Extensions.Http,10.0.11,ok,,netstandard2.0,lib/netstandard2.0/Microsoft.Extensions.Http.dll,85288,105747,316393,22,64,78,0,7,0,142,,,,,,,,,,,,,,420,109
semver,3.0.0,ok,,netstandard2.1,lib/netstandard2.1/Semver.dll,73216,94546,152249,8,95,47,0,8,14,142,,,,,,,,,,,,,,389,55
Aigio.Avalonia.AppCenter.Crashes,4.5.3,ok,lib,net6.0,lib/net6.0/Microsoft.AppCenter.Crashes.dll,46080,85527,140961,27,56,83,3,28,0,142,40.0,4.0,12.0,29.0,52.0,6.0,6.0,0.0,1.0,1.0,7.0,116.0,37.0,272,37
Devolutions.AvaloniaTheme.Linux,2026.9.4,ok,lib,net10.0,lib/net10.0/Devolutions.AvaloniaTheme.Linux.dll,945480,227085,181604,8,88,54,0,5,0,142,165.0,0.0,0.0,78.0,8.0,0.0,4.0,0.0,0.0,1.0,1.0,120.0,92.0,1684,92
MediatR,14.2.0,ok,,netstandard2.0,lib/netstandard2.0/MediatR.dll,94208,106052,265122,38,88,53,0,23,2,141,,,,,,,,,,,,,,474,112
Ecng.Net,1.0.541,ok,lib,net10.0,lib/net10.0/Ecng.Net.dll,65536,98411,109337,20,102,39,0,13,0,141,98.0,4.0,28.0,64.0,19.0,4.0,7.0,0.0,3.0,10.0,9.0,196.0,56.0,309,56
System.Security.Cryptography.Algorithms,4.3.1,ok,,netstandard1.6,ref/netstandard1.6/System.Security.Cryptography.Algorithms.dll,29632,81787,403068,28,91,50,0,26,4,141,,,,,,,,,,,,,,182,29
