registry,package,downloads,latest_version,version_count,stable_version_count,first_release,latest_release,github_url,registry_url,doc_site_url,readme_file,has_readme,xml_doc_file,has_xml_docs,error
nuget,xunit.v3,41286524.0,4.0.0,30,14,,,https://github.com/xunit/xunit,https://www.nuget.org/packages/xunit.v3,,_content/README.md,Yes,,No,
nuget,Apache.Arrow,40911116.0,23.0.0,45,45,,,https://github.com/apache/arrow,https://www.nuget.org/packages/Apache.Arrow,https://arrow.apache.org/,,No,,No,
nuget,Microsoft.Extensions.TimeProvider.Testing,40766783.0,10.9.0,48,33,,,https://github.com/dotnet/extensions,https://www.nuget.org/packages/Microsoft.Extensions.TimeProvider.Testing,https://dot.net/,README.md,Yes,lib/net10.0/Microsoft.Extensions.TimeProvider.Testing.xml,Yes,
nuget,System.Management.Automation,40712790.0,7.6.6,184,116,,,https://github.com/powershell/powershell,https://www.nuget.org/packages/System.Management.Automation,https://github.com/PowerShell/PowerShell,,No,ref/net10.0/System.Management.Automation.xml,Yes,
nuget,Scalar.AspNetCore,40658566.0,2.17.3,319,319,,,https://github.com/scalar/scalar,https://www.nuget.org/packages/Scalar.AspNetCore,https://scalar.com/,README.md,Yes,lib/net10.0/Scalar.AspNetCore.xml,Yes,
nuget,DiffPlex,40598643.0,1.9.0,19,19,,,https://github.com/mmanela/diffplex,https://www.nuget.org/packages/DiffPlex,https://github.com/mmanela/diffplex/,README.md,Yes,lib/net45/DiffPlex.xml,Yes,
nuget,Microsoft.TypeScript.MSBuild,40533731.0,7.0.1,177,126,,,,https://www.nuget.org/packages/Microsoft.TypeScript.MSBuild,http://typescriptlang.org/,,No,,No,
nuget,System.Data.SQLite,40399908.0,2.0.4,73,72,,,,https://www.nuget.org/packages/System.Data.SQLite,,,No,,No,
nuget,prometheus-net.DotNetRuntime,40157154.0,4.4.1,39,21,,,https://github.com/djluck/prometheus-net.dotnetruntime,https://www.nuget.org/packages/prometheus-net.DotNetRuntime,https://github.com/djluck/prometheus-net.DotNetRuntime,,No,lib/net5.0/prometheus-net.DotNetRuntime.xml,Yes,
nuget,AWSSDK.IdentityManagement,40146162.0,4.0.103.4,1413,1383,,,https://github.com/aws/aws-sdk-net,https://www.nuget.org/packages/AWSSDK.IdentityManagement,https://github.com/aws/aws-sdk-net/,,No,lib/net472/AWSSDK.IdentityManagement.xml,Yes,
nuget,Xamarin.AndroidX.DocumentFile,40052646.0,1.1.0.4,45,39,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.DocumentFile,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.AndroidX.DocumentFile.xml,Yes,
nuget,StreamJsonRpc,40029614.0,2.25.29,102,62,,,https://github.com/microsoft/vs-streamjsonrpc,https://www.nuget.org/packages/StreamJsonRpc,,README.md,Yes,lib/net8.0/StreamJsonRpc.xml,Yes,
nuget,Microsoft.IdentityModel.Protocol.Extensions,40011413.0,1.0.4.403061554,17,8,,,,https://www.nuget.org/packages/Microsoft.IdentityModel.Protocol.Extensions,https://go.microsoft.com/fwlink/?LinkId=272508,,No,lib/net45/Microsoft.IdentityModel.Protocol.Extensions.XML,Yes,
nuget,Splat,39904778.0,21.0.0,136,134,,,https://github.com/reactiveui/splat,https://www.nuget.org/packages/Splat,https://github.com/reactiveui/splat/,README.md,Yes,lib/net10.0/Splat.xml,Yes,
nuget,FluentMigrator.Runner.SqlServer,39882764.0,8.0.1,43,43,,,https://github.com/fluentmigrator/fluentmigrator,https://www.nuget.org/packages/FluentMigrator.Runner.SqlServer,https://github.com/fluentmigrator/fluentmigrator/wiki,README-nuget.md,Yes,lib/net10.0/FluentMigrator.Runner.SqlServer.xml,Yes,
nuget,FluentMigrator.Runner.Postgres,39847878.0,8.0.1,43,43,,,https://github.com/fluentmigrator/fluentmigrator,https://www.nuget.org/packages/FluentMigrator.Runner.Postgres,https://github.com/fluentmigrator/fluentmigrator/wiki,README-nuget.md,Yes,lib/net48/FluentMigrator.Runner.Postgres.xml,Yes,
nuget,Otp.NET,39497745.0,1.4.1,9,9,,,https://github.com/kspearrin/otp.net,https://www.nuget.org/packages/Otp.NET,https://github.com/kspearrin/Otp.NET,README.md,Yes,,No,
nuget,Microsoft.Owin.Security.Google,39473413.0,4.2.3,26,15,,,https://github.com/aspnet/aspnetkatana,https://www.nuget.org/packages/Microsoft.Owin.Security.Google,https://github.com/aspnet/AspNetKatana,,No,lib/net45/Microsoft.Owin.Security.Google.xml,Yes,
nuget,Autofac.Extras.DynamicProxy,39454559.0,8.1.0,19,16,,,https://github.com/autofac/autofac.extras.dynamicproxy,https://www.nuget.org/packages/Autofac.Extras.DynamicProxy,https://autofac.org/,README.md,Yes,lib/net10.0/Autofac.Extras.DynamicProxy.xml,Yes,
nuget,Testcontainers.PostgreSql,39313097.0,4.15.0,31,28,,,https://github.com/testcontainers/testcontainers-dotnet,https://www.nuget.org/packages/Testcontainers.PostgreSql,https://dotnet.testcontainers.org/,README.md,Yes,lib/net10.0/Testcontainers.PostgreSql.xml,Yes,
nuget,NUnit.Console,39311749.0,3.22.0,65,43,,,https://github.com/nunit/nunit-console,https://www.nuget.org/packages/NUnit.Console,https://nunit.org/,,No,,No,
nuget,Duende.IdentityModel,39248206.0,8.1.0,12,6,,,https://github.com/duendesoftware/foss,https://www.nuget.org/packages/Duende.IdentityModel,https://github.com/duendesoftware/foss,README.md,Yes,lib/net10.0/Duende.IdentityModel.xml,Yes,
nuget,Markdig.Signed,38996665.0,1.3.2,80,79,,,https://github.com/xoofx/markdig,https://www.nuget.org/packages/Markdig.Signed,https://xoofx.github.io/markdig,readme.md,Yes,lib/net10.0/Markdig.Signed.xml,Yes,
nuget,Microsoft.VisualStudio.Setup.Configuration.Interop,38881241.0,3.14.2075,38,28,,,,https://www.nuget.org/packages/Microsoft.VisualStudio.Setup.Configuration.Interop,https://visualstudio.microsoft.com/,,No,lib/net35/Microsoft.VisualStudio.Setup.Configuration.Interop.xml,Yes,
nuget,Microsoft.NETFramework.ReferenceAssemblies.net461,38867864.0,1.0.3,6,4,,,https://github.com/microsoft/dotnet,https://www.nuget.org/packages/Microsoft.NETFramework.ReferenceAssemblies.net461,https://github.com/Microsoft/dotnet/tree/master/releases/reference-assemblies,,No,,No,
nuget,Nuke.Common,38541896.0,10.1.0,201,140,,,https://github.com/nuke-build/nuke,https://www.nuget.org/packages/Nuke.Common,https://nuke.build/,,No,lib/net10.0/Nuke.Common.xml,Yes,
nuget,AutoMapper.Collection,38490214.0,13.0.0,32,31,,,https://github.com/automapper/automapper.collection,https://www.nuget.org/packages/AutoMapper.Collection,https://github.com/AutoMapper/Automapper.Collection,,No,,No,
nuget,FluentMigrator.Runner.SQLite,38391167.0,8.0.1,43,43,,,https://github.com/fluentmigrator/fluentmigrator,https://www.nuget.org/packages/FluentMigrator.Runner.SQLite,https://github.com/fluentmigrator/fluentmigrator/wiki,README-nuget.md,Yes,lib/net48/FluentMigrator.Runner.SQLite.xml,Yes,
nuget,Nerdbank.Streams,38274925.0,2.14.354,106,56,,,https://github.com/aarnott/nerdbank.streams,https://www.nuget.org/packages/Nerdbank.Streams,https://github.com/AArnott/Nerdbank.Streams,README.md,Yes,lib/net8.0/Nerdbank.Streams.xml,Yes,
nuget,FluentMigrator.Runner.MySql,38211702.0,8.0.1,43,43,,,https://github.com/fluentmigrator/fluentmigrator,https://www.nuget.org/packages/FluentMigrator.Runner.MySql,https://github.com/fluentmigrator/fluentmigrator/wiki,README-nuget.md,Yes,lib/net48/FluentMigrator.Runner.MySql.xml,Yes,
nuget,knockoutjs,37955162.0,3.5.3,22,21,,,,https://www.nuget.org/packages/knockoutjs,http://knockoutjs.com/,,No,,No,
nuget,Microsoft.AppCenter,37786631.0,5.0.7,60,50,,,,https://www.nuget.org/packages/Microsoft.AppCenter,https://aka.ms/telgml,,No,lib/netstandard2.0/Microsoft.AppCenter.xml,Yes,
nuget,SpecFlow.NUnit,37770815.0,3.9.74,106,53,,,,https://www.nuget.org/packages/SpecFlow.NUnit,https://www.specflow.org/,,No,,No,
nuget,PuppeteerSharp,37722334.0,25.10.0,137,132,,,https://github.com/hardkoded/puppeteer-sharp,https://www.nuget.org/packages/PuppeteerSharp,https://github.com/hardkoded/puppeteer-sharp,README.md,Yes,lib/net10.0/PuppeteerSharp.xml,Yes,
nuget,Xamarin.AndroidX.Browser,37413532.0,1.10.0.1,55,45,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.Browser,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.AndroidX.Browser.xml,Yes,
nuget,Microsoft.Xaml.Behaviors.Wpf,37256892.0,1.1.158,15,14,,,https://github.com/microsoft/xamlbehaviorswpf,https://www.nuget.org/packages/Microsoft.Xaml.Behaviors.Wpf,https://github.com/Microsoft/XamlBehaviorsWpf,,No,lib/net462/Microsoft.Xaml.Behaviors.xml,Yes,
nuget,Quartz.Serialization.Json,36997411.0,4.0.1,57,50,,,https://github.com/quartznet/quartznet,https://www.nuget.org/packages/Quartz.Serialization.Json,https://www.quartz-scheduler.net/,README.md,Yes,lib/net462/Quartz.Serialization.Json.xml,Yes,
nuget,Microsoft.AspNetCore.All,36926858.0,2.2.8,58,49,,,https://github.com/aspnet/aspnetcore,https://www.nuget.org/packages/Microsoft.AspNetCore.All,https://asp.net/,,No,,No,
nuget,Xamarin.AndroidX.RecyclerView,36747498.0,1.4.0.6,53,47,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.RecyclerView,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.AndroidX.RecyclerView.xml,Yes,
nuget,Microsoft.Azure.EventHubs,36424467.0,4.3.2,21,16,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.EventHubs,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.EventHubs_4.3.2/sdk/eventhub/Microsoft.Azure.EventHubs/README.md,README.md,Yes,lib/netstandard1.4/Microsoft.Azure.EventHubs.xml,Yes,
nuget,Microsoft.Azure.Core.NewtonsoftJson,36051232.0,2.0.0,3,2,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Microsoft.Azure.Core.NewtonsoftJson,https://github.com/Azure/azure-sdk-for-net/blob/Microsoft.Azure.Core.NewtonsoftJson_2.0.0/sdk/core/Microsoft.Azure.Core.NewtonsoftJson/README.md,README.md,Yes,lib/netstandard2.0/Microsoft.Azure.Core.NewtonsoftJson.xml,Yes,
nuget,Snowflake.Data,35741287.0,6.1.0,93,93,,,https://github.com/snowflakedb/snowflake-connector-net,https://www.nuget.org/packages/Snowflake.Data,https://github.com/snowflakedb/snowflake-connector-net,,No,,No,
nuget,Microsoft.Owin.Security.Facebook,35707715.0,4.2.3,26,15,,,https://github.com/aspnet/aspnetkatana,https://www.nuget.org/packages/Microsoft.Owin.Security.Facebook,https://github.com/aspnet/AspNetKatana,,No,lib/net45/Microsoft.Owin.Security.Facebook.xml,Yes,
nuget,Microsoft.Owin.Security.MicrosoftAccount,35583106.0,4.2.3,26,15,,,https://github.com/aspnet/aspnetkatana,https://www.nuget.org/packages/Microsoft.Owin.Security.MicrosoftAccount,https://github.com/aspnet/AspNetKatana,,No,lib/net45/Microsoft.Owin.Security.MicrosoftAccount.xml,Yes,
nuget,Xamarin.AndroidX.SwipeRefreshLayout,35545194.0,1.2.0.3,46,40,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.SwipeRefreshLayout,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.AndroidX.SwipeRefreshLayout.xml,Yes,
nuget,Prism.Core,35506201.0,9.0.537,38,15,,,https://github.com/prismlibrary/prism,https://www.nuget.org/packages/Prism.Core,https://github.com/PrismLibrary/Prism,ReadMe.md,Yes,lib/net462/Prism.xml,Yes,
nuget,MudBlazor,35499001.0,9.9.0,220,159,,,https://github.com/mudblazor/mudblazor,https://www.nuget.org/packages/MudBlazor,https://mudblazor.com/,README.md,Yes,lib/net10.0/MudBlazor.xml,Yes,
nuget,NLog.Config,35441653.0,4.7.15,120,83,,,https://github.com/nlog/nlog,https://www.nuget.org/packages/NLog.Config,https://nlog-project.org/,,No,,No,
nuget,Ical.Net,35247803.0,5.2.3,105,88,,,https://github.com/ical-org/ical.net,https://www.nuget.org/packages/Ical.Net,https://github.com/ical-org/ical.net,assets/readme.md,Yes,,No,
nuget,System.Data.SQLite.EF6,35105492.0,2.0.3,39,39,,,,https://www.nuget.org/packages/System.Data.SQLite.EF6,,,No,,No,
nuget,BitMiracle.LibTiff.NET,35039809.0,2.4.660,25,25,,,,https://www.nuget.org/packages/BitMiracle.LibTiff.NET,https://bitmiracle.com/libtiff/,,No,lib/netstandard2.0/BitMiracle.LibTiff.NET.xml,Yes,
nuget,Microsoft.Azure.Storage.Queue,34950418.0,11.2.3,24,21,,,,https://www.nuget.org/packages/Microsoft.Azure.Storage.Queue,https://go.microsoft.com/fwlink/?LinkId=235168,,No,lib/net452/Microsoft.Azure.Storage.Queue.xml,Yes,
nuget,Crc32.NET,34876126.0,1.2.0,5,5,,,https://github.com/force-net/crc32.net,https://www.nuget.org/packages/Crc32.NET,https://github.com/force-net/Crc32.NET,,No,lib/net20/Crc32.NET.xml,Yes,
nuget,NSubstitute.Analyzers.CSharp,34682438.0,1.0.17,24,18,,,https://github.com/nsubstitute/nsubstitute.analyzers,https://www.nuget.org/packages/NSubstitute.Analyzers.CSharp,https://github.com/nsubstitute/NSubstitute.Analyzers,,No,,No,
nuget,System.Net.ServerSentEvents,34610724.0,10.0.12,55,34,,,https://github.com/dotnet/dotnet,https://www.nuget.org/packages/System.Net.ServerSentEvents,https://dot.net/,,No,lib/net10.0/System.Net.ServerSentEvents.xml,Yes,
nuget,Oracle.EntityFrameworkCore,34512076.0,10.23.26301,82,75,,,,https://www.nuget.org/packages/Oracle.EntityFrameworkCore,https://www.oracle.com/database/technologies/appdev/dotnet.html,README.md,Yes,,No,
nuget,Xamarin.AndroidX.Transition,34428771.0,1.7.0.2,54,48,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.Transition,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.AndroidX.Transition.xml,Yes,
nuget,Azure.Extensions.AspNetCore.DataProtection.Keys,34271545.0,1.6.4,19,18,,,https://github.com/azure/azure-sdk-for-net,https://www.nuget.org/packages/Azure.Extensions.AspNetCore.DataProtection.Keys,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Extensions.AspNetCore.DataProtection.Keys_1.6.4/sdk/extensions/Azure.Extensions.AspNetCore.DataProtection.Keys/README.md,README.md,Yes,lib/net10.0/Azure.Extensions.AspNetCore.DataProtection.Keys.xml,Yes,
nuget,IPNetwork2,34257404.0,4.3.0,292,292,,,https://github.com/lduchosal/ipnetwork,https://www.nuget.org/packages/IPNetwork2,https://github.com/lduchosal/ipnetwork,README.md,Yes,lib/net10.0/System.Net.IPNetwork.xml,Yes,
nuget,Microsoft.AppCenter.Crashes,34190085.0,5.0.7,60,50,,,,https://www.nuget.org/packages/Microsoft.AppCenter.Crashes,https://aka.ms/telgml,,No,lib/netstandard2.0/Microsoft.AppCenter.Crashes.xml,Yes,
nuget,Xamarin.KotlinX.Coroutines.Android,34097498.0,1.11.0.1,50,50,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.KotlinX.Coroutines.Android,https://aka.ms/android-libraries,readme.md,Yes,lib/net10.0-android36.0/Xamarin.KotlinX.Coroutines.Android.xml,Yes,
nuget,ImpromptuInterface,34082685.0,8.0.6,23,22,,,https://github.com/ekonbenefits/impromptu-interface,https://www.nuget.org/packages/ImpromptuInterface,https://github.com/ekonbenefits/impromptu-interface,,No,,No,
nuget,MQTTnet,34073486.0,5.2.0.1603,142,71,,,https://github.com/dotnet/mqttnet,https://www.nuget.org/packages/MQTTnet,https://github.com/dotnet/MQTTnet,,No,lib/net10.0/MQTTnet.xml,Yes,
nuget,System.Formats.Nrbf,34001278.0,10.0.12,55,34,,,https://github.com/dotnet/dotnet,https://www.nuget.org/packages/System.Formats.Nrbf,https://dot.net/,,No,lib/net10.0/System.Formats.Nrbf.xml,Yes,
nuget,Oracle.ManagedDataAccess,33991590.0,23.26.301,88,83,,,,https://www.nuget.org/packages/Oracle.ManagedDataAccess,https://www.oracle.com/database/technologies/appdev/dotnet.html,README.md,Yes,,No,
nuget,OpenIddict.Core,33949479.0,7.7.0,89,50,,,https://github.com/openiddict/openiddict-core,https://www.nuget.org/packages/OpenIddict.Core,https://openiddict.com/,,No,lib/net10.0/OpenIddict.Core.xml,Yes,
nuget,Xamarin.AndroidX.Lifecycle.LiveData,33695961.0,2.11.0.1,71,62,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.AndroidX.Lifecycle.LiveData,https://aka.ms/android-libraries,readme.md,Yes,lib/net10.0-android36.0/Xamarin.AndroidX.Lifecycle.LiveData.xml,Yes,
nuget,Mono.Unix,33621087.0,7.1.0-final.1.21458.1,12,0,,,https://github.com/mono/mono.posix,https://www.nuget.org/packages/Mono.Unix,https://github.com/mono/mono.posix,,No,,No,
nuget,Microsoft.NETCore.App.Host.osx-x64,33571203.0,10.0.12,249,175,,,https://github.com/dotnet/dotnet,https://www.nuget.org/packages/Microsoft.NETCore.App.Host.osx-x64,https://dot.net/,,No,,No,
nuget,Microsoft.Management.Infrastructure,33445610.0,4.0.0,11,4,,,https://github.com/powershell/mmi,https://www.nuget.org/packages/Microsoft.Management.Infrastructure,,,No,,No,
nuget,Microsoft.Owin.Security.Twitter,33387403.0,4.2.3,26,15,,,https://github.com/aspnet/aspnetkatana,https://www.nuget.org/packages/Microsoft.Owin.Security.Twitter,https://github.com/aspnet/AspNetKatana,,No,lib/net45/Microsoft.Owin.Security.Twitter.xml,Yes,
nuget,System.IO.Abstractions.TestingHelpers,33220491.0,22.2.0,485,465,,,https://github.com/testableio/system.io.abstractions,https://www.nuget.org/packages/System.IO.Abstractions.TestingHelpers,https://github.com/TestableIO/System.IO.Abstractions,README.md,Yes,lib/net10.0/System.IO.Abstractions.TestingHelpers.xml,Yes,
nuget,Xamarin.Google.Android.Material,33159830.0,1.14.0.6,71,56,,,https://github.com/dotnet/android-libraries,https://www.nuget.org/packages/Xamarin.Google.Android.Material,https://aka.ms/android-libraries,readme.md,Yes,lib/net9.0-android35.0/Xamarin.Google.Android.Material.xml,Yes,
nuget,Jint,33007414.0,4.16.1,124,70,,,https://github.com/sebastienros/jint,https://www.nuget.org/packages/Jint,https://github.com/sebastienros/jint,README.md,Yes,lib/net10.0/Jint.xml,Yes,
nuget,Microsoft.AppCenter.Analytics,32872650.0,5.0.7,60,50,,,,https://www.nuget.org/packages/Microsoft.AppCenter.Analytics,https://aka.ms/telgml,,No,lib/netstandard2.0/Microsoft.AppCenter.Analytics.xml,Yes,
nuget,Microsoft.AspNet.SignalR.Client,32722699.0,2.4.3,36,26,,,https://github.com/signalr/signalr,https://www.nuget.org/packages/Microsoft.AspNet.SignalR.Client,https://www.asp.net/signalr,,No,lib/net40/Microsoft.AspNet.SignalR.Client.xml,Yes,
nuget,Testcontainers.MsSql,32281608.0,4.15.0,31,28,,,https://github.com/testcontainers/testcontainers-dotnet,https://www.nuget.org/packages/Testcontainers.MsSql,https://dotnet.testcontainers.org/,README.md,Yes,lib/net10.0/Testcontainers.MsSql.xml,Yes,
nuget,Microsoft.NETCore.App.Runtime.osx-x64,32255187.0,10.0.12,247,175,,,https://github.com/dotnet/dotnet,https://www.nuget.org/packages/Microsoft.NETCore.App.Runtime.osx-x64,https://dot.net/,,No,,No,
nuget,JsonPatch.Net,32059938.0,5.0.3,33,33,,,https://github.com/json-everything/json-everything,https://www.nuget.org/packages/JsonPatch.Net,https://github.com/json-everything/json-everything,README.md,Yes,lib/net10.0/JsonPatch.Net.xml,Yes,
nuget,Microsoft.PowerShell.CoreCLR.Eventing,31910141.0,7.6.6,182,114,,,https://github.com/powershell/powershell,https://www.nuget.org/packages/Microsoft.PowerShell.CoreCLR.Eventing,https://github.com/PowerShell/PowerShell,,No,ref/net10.0/Microsoft.PowerShell.CoreCLR.Eventing.xml,Yes,
nuget,QuestPDF,31883709.0,2026.8.0,204,152,,,https://github.com/questpdf/questpdf,https://www.nuget.org/packages/QuestPDF,https://www.questpdf.com/,ExternalDependencyLicenses//readme.txt,Yes,lib/net10.0/QuestPDF.xml,Yes,
nuget,FluentNHibernate,31794216.0,3.5.0,23,22,,,https://github.com/nhibernate/fluent-nhibernate,https://www.nuget.org/packages/FluentNHibernate,https://github.com/nhibernate/fluent-nhibernate,README.md,Yes,lib/net461/FluentNHibernate.xml,Yes,
nuget,MaxMind.GeoIP2,31785594.0,6.1.0,46,38,,,https://github.com/maxmind/geoip2-dotnet,https://www.nuget.org/packages/MaxMind.GeoIP2,https://github.com/maxmind/GeoIP2-dotnet,README.md,Yes,lib/net10.0/MaxMind.GeoIP2.xml,Yes,
nuget,Serilog.Extensions.Logging.File,31781298.0,3.0.0,23,5,,,https://github.com/serilog/serilog-extensions-logging-file,https://www.nuget.org/packages/Serilog.Extensions.Logging.File,https://github.com/serilog/serilog-extensions-logging-file,,No,lib/net5.0/Serilog.Extensions.Logging.File.xml,Yes,
nuget,Google.Apis.Drive.v3,31776190.0,1.76.0.4252,346,346,,,https://github.com/google/google-api-dotnet-client,https://www.nuget.org/packages/Google.Apis.Drive.v3,https://github.com/google/google-api-dotnet-client,,No,lib/net462/Google.Apis.Drive.v3.xml,Yes,
nuget,Dapr.Client,31738505.0,1.18.5,131,39,,,https://github.com/dapr/dotnet-sdk,https://www.nuget.org/packages/Dapr.Client,https://dapr.io/,,No,lib/net10.0/Dapr.Client.xml,Yes,
nuget,Microsoft.Orleans.Core.Abstractions,31629401.0,10.3.1,125,80,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.Core.Abstractions,https://github.com/dotnet/orleans,README.md,Yes,lib/net10.0/Orleans.Core.Abstractions.xml,Yes,
nuget,Castle.LoggingFacility,31521101.0,6.0.0,19,16,,,https://github.com/castleproject/windsor,https://www.nuget.org/packages/Castle.LoggingFacility,http://www.castleproject.org/projects/windsor/,,No,lib/net462/Castle.Facilities.Logging.xml,Yes,
nuget,BuildBundlerMinifier,31447430.0,3.2.449,152,152,,,https://github.com/madskristensen/bundlerminifier,https://www.nuget.org/packages/BuildBundlerMinifier,,,No,,No,
nuget,Microsoft.Orleans.Core,31399728.0,10.3.1,167,114,,,https://github.com/dotnet/orleans,https://www.nuget.org/packages/Microsoft.Orleans.Core,https://github.com/dotnet/orleans,README.md,Yes,lib/net10.0/Orleans.Core.xml,Yes,
nuget,System.Drawing.Primitives,31175182.0,4.3.0,4,2,,,,https://www.nuget.org/packages/System.Drawing.Primitives,https://dot.net/,,No,,No,
nuget,LibGit2Sharp,31092020.0,0.32.0,101,50,,,https://github.com/libgit2/libgit2sharp,https://www.nuget.org/packages/LibGit2Sharp,https://github.com/libgit2/libgit2sharp/,App_Readme/README.md,Yes,lib/net472/LibGit2Sharp.xml,Yes,
nuget,Microsoft.NETCore.App.Runtime.win-x86,30910017.0,10.0.12,247,175,,,https://github.com/dotnet/dotnet,https://www.nuget.org/packages/Microsoft.NETCore.App.Runtime.win-x86,https://dot.net/,,No,,No,
nuget,Minio,30861249.0,7.0.0,65,65,,,https://github.com/minio/minio-dotnet,https://www.nuget.org/packages/Minio,https://github.com/minio/minio-dotnet,readme.md,Yes,lib/net8.0/Minio.xml,Yes,
nuget,Swashbuckle.AspNetCore.ReDoc,30804649.0,10.2.3,99,92,,,https://github.com/domaindrivendev/swashbuckle.aspnetcore,https://www.nuget.org/packages/Swashbuckle.AspNetCore.ReDoc,https://github.com/domaindrivendev/Swashbuckle.AspNetCore,,No,lib/net10.0/Swashbuckle.AspNetCore.ReDoc.xml,Yes,
nuget,Ecng.Interop,30699887.0,1.0.343,345,344,,,https://github.com/stocksharp/ecng,https://www.nuget.org/packages/Ecng.Interop,https://stocksharp.com/,README.md,Yes,lib/net10.0/Ecng.Interop.xml,Yes,
nuget,Elastic.Clients.Elasticsearch,30669748.0,9.5.2,163,139,,,https://github.com/elastic/elasticsearch-net,https://www.nuget.org/packages/Elastic.Clients.Elasticsearch,https://github.com/elastic/elasticsearch-net,README.md,Yes,lib/net10.0/Elastic.Clients.Elasticsearch.xml,Yes,
nuget,Microsoft.AspNetCore.App.Runtime.osx-x64,30633639.0,10.0.12,247,175,,,https://github.com/dotnet/dotnet,https://www.nuget.org/packages/Microsoft.AspNetCore.App.Runtime.osx-x64,https://asp.net/,,No,,No,
nuget,Microsoft.ServiceFabric.Services,30513576.0,8.7.157,170,156,,,,https://www.nuget.org/packages/Microsoft.ServiceFabric.Services,https://aka.ms/servicefabric,docs/readme.md,Yes,lib/net462/Microsoft.ServiceFabric.Services.xml,Yes,
nuget,Hangfire.MemoryStorage,30282709.0,1.8.1.2,18,18,,,https://github.com/perrich/hangfire.memorystorage,https://www.nuget.org/packages/Hangfire.MemoryStorage,https://github.com/perrich/Hangfire.MemoryStorage,,No,,No,
nuget,Microsoft.AspNetCore.Components.WebAssembly.Server,30258068.0,10.0.12,204,140,,,https://github.com/dotnet/aspnetcore,https://www.nuget.org/packages/Microsoft.AspNetCore.Components.WebAssembly.Server,https://asp.net/,,No,lib/net10.0/Microsoft.AspNetCore.Components.WebAssembly.Server.xml,Yes,
nuget,Riok.Mapperly,30195910.0,4.3.1,108,29,,,https://github.com/riok/mapperly,https://www.nuget.org/packages/Riok.Mapperly,https://mapperly.riok.app/,README.md,Yes,lib/netstandard2.0/Riok.Mapperly.Abstractions.xml,Yes,
nuget,PdfPig,30049663.0,0.1.16,333,25,,,https://github.com/uglytoad/pdfpig,https://www.nuget.org/packages/PdfPig,https://github.com/UglyToad/PdfPig,README.md,Yes,lib/net462/UglyToad.PdfPig.Core.xml,Yes,
nuget,Microsoft.Maui.Essentials,30028221.0,10.0.101,102,61,,,https://github.com/dotnet/maui,https://www.nuget.org/packages/Microsoft.Maui.Essentials,https://github.com/dotnet/maui,README.md,Yes,lib/net10.0/Microsoft.Maui.Essentials.xml,Yes,
nuget,Microsoft.PowerShell.Native,29826094.0,700.0.0,34,12,,,https://github.com/powershell/powershell-native,https://www.nuget.org/packages/Microsoft.PowerShell.Native,https://github.com/PowerShell/PowerShell-Native,,No,,No,
nuget,Microsoft.Maui.Core,29768036.0,10.0.101,102,61,,,https://github.com/dotnet/maui,https://www.nuget.org/packages/Microsoft.Maui.Core,https://github.com/dotnet/maui,README.md,Yes,lib/net10.0/Microsoft.Maui.xml,Yes,
nuget,IPAddressRange,29679207.0,6.3.0,48,39,,,https://github.com/jsakamoto/ipaddressrange,https://www.nuget.org/packages/IPAddressRange,https://github.com/jsakamoto/ipaddressrange/,README.md,Yes,lib/net5.0/IPAddressRange.xml,Yes,
nuget,Microsoft.Extensions.Caching.Hybrid,29119293.0,10.9.0,26,18,,,https://github.com/dotnet/extensions,https://www.nuget.org/packages/Microsoft.Extensions.Caching.Hybrid,https://dot.net/,README.md,Yes,lib/net10.0/Microsoft.Extensions.Caching.Hybrid.xml,Yes,
nuget,MsgPack.Cli,28998523.0,1.0.1,67,39,,,https://github.com/msgpack/msgpack-cli,https://www.nuget.org/packages/MsgPack.Cli,https://github.com/msgpack/msgpack-cli,,No,lib/monoandroid10/MsgPack.XML,Yes,
