rank,name,downloads,cumulative_downloads,cumulative_share_pct
422,AutoMapper.Extensions.Microsoft.DependencyInjection,367021389,803070840511,78.339
423,OpenTelemetry.Instrumentation.AspNetCore,365617078,803436457589,78.3747
424,Azure.Core.Amqp,364288283,803800745872,78.4102
425,Grpc.Tools,361303893,804162049765,78.4455
426,OpenTelemetry.Instrumentation.Http,357771754,804519821519,78.4804
427,HtmlAgilityPack,352602086,804872423605,78.5148
428,Microsoft.AspNetCore.Mvc.Razor,350443644,805222867249,78.549
429,Microsoft.EntityFrameworkCore.Sqlite.Core,348775841,805571643090,78.583
430,Swashbuckle.AspNetCore.Annotations,347903161,805919546251,78.6169
431,System.IO.FileSystem.Watcher,347075892,806266622143,78.6508
432,Microsoft.NET.StringTools,346815312,806613437455,78.6846
433,Microsoft.AspNetCore.Components.Web,345232150,806958669605,78.7183
434,Microsoft.Rest.ClientRuntime.Azure,343885445,807302555050,78.7518
435,Microsoft.Extensions.Azure,343023214,807645578264,78.7853
436,Microsoft.AspNetCore.Components,341634792,807987213056,78.8186
437,System.ComponentModel.EventBasedAsync,341082450,808328295506,78.8519
438,Elasticsearch.Net,340955085,808669250591,78.8852
439,System.Diagnostics.TextWriterTraceListener,340481620,809009732211,78.9184
440,runtime.any.System.Runtime,339991027,809349723238,78.9515
441,Microsoft.AspNet.Razor,338879745,809688602983,78.9846
442,OpenTelemetry.Exporter.OpenTelemetryProtocol,338132765,810026735748,79.0176
443,AWSSDK.SQS,336907423,810363643171,79.0505
444,Fare,336096173,810699739344,79.0832
445,Microsoft.Extensions.Identity.Stores,332638886,811032378230,79.1157
446,runtime.any.System.Text.Encoding,332046296,811364424526,79.1481
447,System.ServiceModel.Duplex,330617704,811695042230,79.1803
448,Microsoft.CodeAnalysis.VisualBasic,330248774,812025291004,79.2125
449,Microsoft.AspNetCore.Cors,328376470,812353667474,79.2446
450,Microsoft.Extensions.PlatformAbstractions,325988199,812679655673,79.2764
451,System.Linq.Dynamic.Core,325175159,813004830832,79.3081
452,runtime.any.System.IO,325014718,813329845550,79.3398
453,Google.Api.Gax,324892400,813654737950,79.3715
454,SSH.NET,323820674,813978558624,79.4031
455,TimeZoneConverter,323537894,814302096518,79.4346
456,prometheus-net,322581161,814624677679,79.4661
457,runtime.any.System.Threading.Tasks,322507745,814947185424,79.4976
458,runtime.any.System.Reflection,322142783,815269328207,79.529
459,Ecng.Collections,322061936,815591390143,79.5604
460,runtime.any.System.Reflection.Primitives,321825836,815913215979,79.5918
461,AutoFixture,321271111,816234487090,79.6231
462,SkiaSharp,320893857,816555380947,79.6545
463,NodaTime,320715139,816876096086,79.6857
464,System.ServiceModel.Security,320162402,817196258488,79.717
465,MessagePack,319239443,817515497931,79.7481
466,SQLitePCLRaw.lib.e_sqlite3,318735217,817834233148,79.7792
467,Microsoft.Build,317845553,818152078701,79.8102
468,Microsoft.AspNetCore.Mvc.Cors,316610155,818468688856,79.8411
469,Microsoft.AspNet.WebPages,316514526,818785203382,79.872
470,Microsoft.AspNetCore.Mvc.TagHelpers,314056313,819099259695,79.9026
471,Microsoft.AspNetCore.Components.Forms,313552410,819412812105,79.9332
472,runtime.any.System.Resources.ResourceManager,311909722,819724721827,79.9636
473,runtime.any.System.Globalization,311695449,820036417276,79.994
474,MimeKit,309649806,820346067082,80.0242
475,runtime.any.System.Collections,308838377,820654905459,80.0544
476,Microsoft.AspNet.Mvc,307369662,820962275121,80.0843
477,AngleSharp,306626705,821268901826,80.1143
478,Microsoft.JSInterop,306309621,821575211447,80.1441
479,Microsoft.AspNetCore.Mvc.RazorPages,305706886,821880918333,80.174
480,Namotion.Reflection,305204006,822186122339,80.2037
481,SQLitePCLRaw.bundle_e_sqlite3,302413591,822488535930,80.2332
482,SixLabors.ImageSharp,301431845,822789967775,80.2626
483,Microsoft.AspNetCore.Mvc.Localization,300984248,823090952023,80.292
484,MediatR.Contracts,300978297,823391930320,80.3214
485,FluentValidation.AspNetCore,300846477,823692776797,80.3507
486,Scrutor,300114483,823992891280,80.38
487,Serilog.Enrichers.Environment,299381610,824292272890,80.4092
488,Microsoft.AspNetCore.Mvc,298425888,824590698778,80.4383
489,Microsoft.AspNetCore.Server.Kestrel,297860317,824888559095,80.4673
490,Microsoft.AspNetCore.Localization,296733503,825185292598,80.4963
491,NSubstitute,296732466,825482025064,80.5252
492,runtime.any.System.Runtime.InteropServices,296477158,825778502222,80.5542
493,runtime.any.System.Runtime.Handles,296208305,826074710527,80.5831
494,System.Interactive.Async,293045908,826367756435,80.6116
495,System.ServiceProcess.ServiceController,290023672,826657780107,80.6399
496,Microsoft.Web.Infrastructure,289477909,826947258016,80.6682
497,MongoDB.Libmongocrypt,289025613,827236283629,80.6964
498,Microsoft.VisualStudio.Web.CodeGeneration.Design,286990867,827523274496,80.7244
499,NuGet.Versioning,286827192,827810101688,80.7523
500,Microsoft.VisualStudio.Web.CodeGenerators.Mvc,286761865,828096863553,80.7803
501,Microsoft.Extensions.Caching.StackExchangeRedis,286244090,828383107643,80.8082
502,Microsoft.VisualStudio.Web.CodeGeneration,285721818,828668829461,80.8361
503,Microsoft.VisualStudio.Web.CodeGeneration.EntityFrameworkCore,285535066,828954364527,80.864
504,Microsoft.AspNetCore.SignalR.Common,285135345,829239499872,80.8918
505,Microsoft.Azure.Functions.Worker.Core,285002594,829524502466,80.9196
506,Microsoft.VisualStudio.Web.CodeGeneration.Core,284895314,829809397780,80.9474
507,Microsoft.VisualStudio.Web.CodeGeneration.Utils,284591111,830093988891,80.9751
508,Microsoft.AspNetCore.Identity.EntityFrameworkCore,284455755,830378444646,81.0029
509,Microsoft.VisualStudio.Web.CodeGeneration.Templating,284412441,830662857087,81.0306
510,EO.WebBrowser,282252512,830945109599,81.0582
511,runtime.any.System.Text.Encoding.Extensions,281921543,831227031142,81.0857
512,Microsoft.EntityFrameworkCore.Sqlite,281424157,831508455299,81.1131
513,AWSSDK.Extensions.NETCore.Setup,279983966,831788439265,81.1404
514,runtime.any.System.Diagnostics.Tracing,278628268,832067067533,81.1676
515,runtime.any.System.Reflection.Extensions,277454663,832344522196,81.1947
516,Microsoft.Owin,276350481,832620872677,81.2216
517,Microsoft.AspNetCore.Mvc.Versioning,276129466,832897002143,81.2486
518,Azure.Security.KeyVault.Certificates,275907447,833172909590,81.2755
519,Microsoft.AspNetCore.Components.Analyzers,275823296,833448732886,81.3024
520,Microsoft.Extensions.DiagnosticAdapter,274938947,833723671833,81.3292
521,Microsoft.NETCore.DotNetAppHost,274465058,833998136891,81.356
522,Grpc.Core,274323779,834272460670,81.3827
523,Grpc.AspNetCore.Server,273047127,834545507797,81.4094
524,Bogus,272784207,834818292004,81.436
525,Microsoft.AspNet.WebApi.WebHost,268678914,835086970918,81.4622
526,StyleCop.Analyzers,268596784,835355567702,81.4884
527,Microsoft.AspNetCore.Http.Connections.Common,268115395,835623683097,81.5146
528,MessagePack.Annotations,266450785,835890133882,81.5405
529,Microsoft.AspNetCore.Server.Kestrel.Core,263753382,836153887264,81.5663
530,protobuf-net,263687981,836417575245,81.592
531,Microsoft.NET.Workload.Mono.ToolChain.Current.Manifest-9.0.100,262697233,836680272478,81.6176
532,Confluent.Kafka,262692981,836942965459,81.6432
533,Microsoft.NET.Workload.Emscripten.Current.Manifest-9.0.100,262494695,837205460154,81.6689
534,Microsoft.NET.Workload.Emscripten.net8.Manifest-9.0.100,262287313,837467747467,81.6944
535,Microsoft.NET.Workload.Mono.ToolChain.net8.Manifest-9.0.100,262211310,837729958777,81.72
536,Microsoft.NET.Workload.Emscripten.net7.Manifest-9.0.100,261016475,837990975252,81.7455
537,Microsoft.NET.Workload.Emscripten.net6.Manifest-9.0.100,261009223,838251984475,81.7709
538,Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-9.0.100,260979894,838512964369,81.7964
539,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-9.0.100,260974356,838773938725,81.8219
540,Microsoft.Build.Utilities.Core,259960708,839033899433,81.8472
541,jQuery,259944339,839293843772,81.8726
542,MailKit,259687237,839553531009,81.8979
543,Microsoft.AspNetCore.StaticFiles,259121768,839812652777,81.9232
544,System.DirectoryServices.Protocols,257723723,840070376500,81.9483
545,AWSSDK.DynamoDBv2,257706507,840328083007,81.9735
546,coverlet.msbuild,257689858,840585772865,81.9986
547,SixLabors.Fonts,257605242,840843378107,82.0237
548,ZstdSharp.Port,257444509,841100822616,82.0488
549,Microsoft.IdentityModel.Validators,257431077,841358253693,82.074
550,Microsoft.Spatial,257412510,841615666203,82.0991
551,System.Data.DataSetExtensions,257269835,841872936038,82.1242
552,Microsoft.Graph.Core,255891608,842128827646,82.1491
553,librdkafka.redist,255567295,842384394941,82.1741
554,Microsoft.AspNetCore.Server.Kestrel.Https,254337753,842638732694,82.1989
555,MySqlConnector,253495527,842892228221,82.2236
556,Microsoft.Testing.Platform,253487993,843145716214,82.2483
557,System.Linq.Parallel,253373693,843399089907,82.273
558,runtime.any.System.Globalization.Calendars,252835015,843651924922,82.2977
559,NuGet.Common,252740119,843904665041,82.3224
560,CommandLineParser,252599852,844157264893,82.347
561,Microsoft.CodeAnalysis.Workspaces.MSBuild,250755402,844408020295,82.3715
562,Microsoft.AspNetCore.Server.Kestrel.Transport.Abstractions,250708845,844658729140,82.3959
563,AWSSDK.SecretsManager,250655668,844909384808,82.4204
564,Microsoft.Azure.KeyVault.Core,248971877,845158356685,82.4447
565,System.Resources.Reader,248889687,845407246372,82.4689
566,System.Net.Http.Json,248838105,845656084477,82.4932
567,Autofac.Extensions.DependencyInjection,247704162,845903788639,82.5174
568,SQLitePCLRaw.provider.e_sqlite3,246838647,846150627286,82.5414
569,Microsoft.Graph,245980963,846396608249,82.5654
570,NLog.Extensions.Logging,245445090,846642053339,82.5894
571,NuGet.Packaging,242756187,846884809526,82.6131
572,MassTransit,239472895,847124282421,82.6364
573,Sendgrid,239197488,847363479909,82.6598
574,runtime.any.System.Diagnostics.Tools,239001924,847602481833,82.6831
575,Microsoft.VisualStudio.Web.CodeGeneration.Contracts,237967969,847840449802,82.7063
576,Microsoft.AspNetCore.SignalR.Protocols.Json,236964179,848077413981,82.7294
577,System.DirectoryServices,236104840,848313518821,82.7524
578,runtime.unix.System.Private.Uri,235685759,848549204580,82.7754
579,Microsoft.Bcl.Cryptography,235541384,848784745964,82.7984
580,NuGet.Configuration,234751540,849019497504,82.8213
581,Microsoft.OData.Edm,234504118,849254001622,82.8442
582,Microsoft.AspNetCore.Razor.Design,234459901,849488461523,82.8671
583,Microsoft.NETCore.Runtime.CoreCLR,233927111,849722388634,82.8899
584,System.Net.NetworkInformation,233736652,849956125286,82.9127
585,Microsoft.Testing.Extensions.TrxReport.Abstractions,233112681,850189237967,82.9354
586,SkiaSharp.NativeAssets.Win32,232662012,850421899979,82.9581
587,NetTopologySuite,232112064,850654012043,82.9808
588,SkiaSharp.NativeAssets.macOS,231600056,850885612099,83.0033
589,Microsoft.Bcl.TimeProvider,231523121,851117135220,83.0259
590,Microsoft.Testing.Platform.MSBuild,230661104,851347796324,83.0484
591,Microsoft.AspNet.WebApi,230389498,851578185822,83.0709
592,Google.Api.CommonProtos,229842743,851808028565,83.0933
593,NewRelic.Agent.Api,229468508,852037497073,83.1157
594,Serilog.Enrichers.Thread,227419516,852264916589,83.1379
595,AWSSDK.SimpleNotificationService,224351312,852489267901,83.1598
596,runtime.any.System.Threading.Timer,224023827,852713291728,83.1816
597,Remotion.Linq,223809172,852937100900,83.2035
598,Microsoft.AspNetCore.OpenApi,223106550,853160207450,83.2252
599,System.Net.WebSockets.Client,221907814,853382115264,83.2469
600,Microsoft.Azure.WebJobs.Extensions,221625903,853603741167,83.2685
601,Serilog.Sinks.Async,221133684,853824874851,83.2901
602,Azure.Storage.Queues,220909565,854045784416,83.3116
603,Microsoft.AspNetCore.Authentication.Google,220577657,854266362073,83.3331
604,Microsoft.Identity.Web,220570309,854486932382,83.3546
605,AWSSDK.SimpleSystemsManagement,219948609,854706880991,83.3761
606,Microsoft.Azure.Cosmos,219909070,854926790061,83.3976
607,runtime.unix.System.Runtime.Extensions,216702044,855143492105,83.4187
608,runtime.unix.System.Diagnostics.Debug,215825426,855359317531,83.4398
609,System.Spatial,215144037,855574461568,83.4607
610,Microsoft.NET.Sdk.iOS.Manifest-9.0.100,215077163,855789538731,83.4817
611,Microsoft.OData.Core,214289679,856003828410,83.5026
612,Microsoft.AspNetCore.Server.Kestrel.Transport.Sockets,214078250,856217906660,83.5235
613,Microsoft.NETCore.Jit,213937940,856431844600,83.5444
614,Microsoft.NET.Sdk.Android.Manifest-9.0.100,213486845,856645331445,83.5652
615,Microsoft.NET.Sdk.MacCatalyst.Manifest-9.0.100,213431954,856858763399,83.586
616,Microsoft.NET.Sdk.macOS.Manifest-9.0.100,213388692,857072152091,83.6068
617,Microsoft.NET.Sdk.tvOS.Manifest-9.0.100,213330765,857285482856,83.6276
618,Microsoft.NET.Sdk.Maui.Manifest-9.0.100,213314335,857498797191,83.6485
619,ClosedXML,212957537,857711754728,83.6692
620,Microsoft.Testing.Extensions.Telemetry,212942155,857924696883,83.69
621,Microsoft.AspNetCore.Mvc.WebApiCompatShim,211871623,858136568506,83.7107
622,Libuv,211751299,858348319805,83.7313
623,Microsoft.Azure.WebJobs.Extensions.Http,211703342,858560023147,83.752
624,Microsoft.Data.Edm,210880555,858770903702,83.7725
625,Microsoft.Data.OData,209879088,858980782790,83.793
626,Microsoft.AspNetCore.Diagnostics,209103967,859189886757,83.8134
627,Microsoft.Azure.KeyVault,208602736,859398489493,83.8338
628,Microsoft.NET.Sdk.Functions,208453518,859606943011,83.8541
629,Microsoft.AspNetCore.Server.IISIntegration,208373015,859815316026,83.8744
630,Microsoft.Owin.Security,207702075,860023018101,83.8947
631,Microsoft.Azure.Functions.Worker.ProjectTemplates,206837891,860229855992,83.9149
632,Nito.Disposables,206733789,860436589781,83.935
633,Grpc.AspNetCore.Server.ClientFactory,206624379,860643214160,83.9552
634,NSwag.Core,206403703,860849617863,83.9753
635,EPPlus,205686930,861055304793,83.9954
636,ncrontab.signed,205368798,861260673591,84.0154
637,Microsoft.Azure.KeyVault.WebKey,205295974,861465969565,84.0355
638,Microsoft.AspNetCore.HttpOverrides,204454654,861670424219,84.0554
639,Microsoft.VisualBasic,204254329,861874678548,84.0753
640,Microsoft.NETCore.App.Runtime.linux-x64,203449197,862078127745,84.0952
641,Snappier,202700490,862280828235,84.1149
642,Microsoft.Identity.Web.TokenCache,202605853,862483434088,84.1347
643,Grpc.AspNetCore,202474910,862685908998,84.1545
644,Google.Api.Gax.Rest,202084401,862887993399,84.1742
645,Microsoft.AspNetCore.App.Runtime.linux-x64,200283900,863088277299,84.1937
646,Microsoft.Extensions.Features,199998854,863288276153,84.2132
647,Microsoft.Identity.Web.Certificate,199656555,863487932708,84.2327
648,System.Threading.RateLimiting,198907176,863686839884,84.2521
649,Microsoft.NETCore.Windows.ApiSets,197305059,863884144943,84.2713
650,Microsoft.Azure.WebJobs.Host.Storage,197144756,864081289699,84.2906
651,Microsoft.AspNetCore.Authentication.Cookies,196547016,864277836715,84.3097
652,Swashbuckle.AspNetCore.Newtonsoft,196494339,864474331054,84.3289
653,runtime.unix.System.IO.FileSystem,196464069,864670795123,84.3481
654,Microsoft.NET.Sdk.iOS.Manifest-7.0.100,196287656,864867082779,84.3672
655,Microsoft.NET.Workload.Mono.ToolChain.net7.Manifest-7.0.100,195441256,865062524035,84.3863
656,Microsoft.NET.Workload.Mono.ToolChain.net6.Manifest-7.0.100,195430968,865257955003,84.4054
657,Microsoft.NET.Workload.Emscripten.net6.Manifest-7.0.100,195330609,865453285612,84.4244
658,Microsoft.NET.Workload.Emscripten.net7.Manifest-7.0.100,195272069,865648557681,84.4435
659,Microsoft.NET.Sdk.macOS.Manifest-7.0.100,195092188,865843649869,84.4625
660,Microsoft.NET.Sdk.MacCatalyst.Manifest-7.0.100,195058211,866038708080,84.4815
661,ExcelNumberFormat,195013448,866233721528,84.5005
662,Microsoft.NET.Sdk.Maui.Manifest-7.0.100,194926542,866428648070,84.5196
663,Microsoft.NET.Sdk.tvOS.Manifest-7.0.100,194849430,866623497500,84.5386
664,Microsoft.NET.Sdk.Android.Manifest-7.0.100,194770454,866818267954,84.5576
665,Microsoft.Owin.Host.SystemWeb,193881481,867012149435,84.5765
666,Microsoft.NETCore.App.Host.linux-x64,192832396,867204981831,84.5953
667,Microsoft.Build.Tasks.Core,192083577,867397065408,84.614
668,WebGrease,191883140,867588948548,84.6327
669,Nito.AsyncEx.Tasks,191447213,867780395761,84.6514
670,Microsoft.DotNet.InternalAbstractions,190177082,867970572843,84.67
671,Microsoft.Identity.Web.Certificateless,188923528,868159496371,84.6884
672,System.ComponentModel.Composition,188709201,868348205572,84.7068
673,Microsoft.IdentityModel.Tokens.Saml,188679751,868536885323,84.7252
674,Refit,188675884,868725561207,84.7436
675,Amazon.Lambda.Core,188472905,868914034112,84.762
676,Hangfire.AspNetCore,188006518,869102040630,84.7803
677,NEST,187877715,869289918345,84.7987
678,Microsoft.IdentityModel.Xml,187864335,869477782680,84.817
679,Microsoft.NET.Sdk.Aspire.Manifest-8.0.100.Msi.x64,187479959,869665262639,84.8353
680,Microsoft.AspNetCore,186871976,869852134615,84.8535
681,Antlr,186178092,870038312707,84.8717
682,Microsoft.CodeAnalysis.Scripting.Common,185962735,870224275442,84.8898
683,Serilog.Exceptions,185766807,870410042249,84.9079
684,System.Net.Http.WinHttpHandler,185475507,870595517756,84.926
685,OpenTelemetry.Instrumentation.Runtime,184607468,870780125224,84.944
686,Selenium.WebDriver,183850782,870963976006,84.962
687,Azure.Extensions.AspNetCore.Configuration.Secrets,183156050,871147132056,84.9798
688,System.Threading.AccessControl,181942506,871329074562,84.9976
689,Microsoft.Azure.WebJobs.Script.ExtensionsMetadataGenerator,180943816,871510018378,85.0152
690,NuGet.Protocol,180868577,871690886955,85.0329
691,Microsoft.Testing.Extensions.VSTestBridge,180847148,871871734103,85.0505
692,Google.Api.Gax.Grpc,180139351,872051873454,85.0681
693,OpenTelemetry.Exporter.Console,178932836,872230806290,85.0856
694,runtime.unix.Microsoft.Win32.Primitives,178922720,872409729010,85.103
695,Microsoft.AspNetCore.Mvc.Versioning.ApiExplorer,178790049,872588519059,85.1204
696,Quartz,178581813,872767100872,85.1379
697,Microsoft.CodeDom.Providers.DotNetCompilerPlatform,178383176,872945484048,85.1553
698,Microsoft.IdentityModel.LoggingExtensions,178148954,873123633002,85.1726
699,runtime.unix.System.Net.Primitives,177454082,873301087084,85.19
700,System.IO.UnmanagedMemoryStream,176877115,873477964199,85.2072
701,System.IO.Pipes,174383430,873652347629,85.2242
702,NLog.Web.AspNetCore,174212336,873826559965,85.2412
703,prometheus-net.AspNetCore,174106640,874000666605,85.2582
704,Flurl,173829089,874174495694,85.2752
705,starkbank-ecdsa,173627378,874348123072,85.2921
706,Microsoft.Extensions.Compliance.Abstractions,173550189,874521673261,85.309
707,Microsoft.NETCore.App.Runtime.win-x64,171596337,874693269598,85.3258
708,Microsoft.Extensions.Telemetry.Abstractions,171423922,874864693520,85.3425
709,Azure.Messaging.EventGrid,171377479,875036070999,85.3592
710,Microsoft.FeatureManagement,171168631,875207239630,85.3759
711,Microsoft.AspNet.Web.Optimization,171085372,875378325002,85.3926
712,Azure.Data.AppConfiguration,170708159,875549033161,85.4092
713,Microsoft.Build.Locator,170252219,875719285380,85.4259
714,Microsoft.Extensions.Configuration.AzureAppConfiguration,169991987,875889277367,85.4424
715,Cake.Tool,169823973,876059101340,85.459
716,runtime.unix.System.Console,169250290,876228351630,85.4755
717,MediatR.Extensions.Microsoft.DependencyInjection,168119652,876396471282,85.4919
718,System.IO.MemoryMappedFiles,167556152,876564027434,85.5083
719,Grpc.Auth,167363287,876731390721,85.5246
720,Microsoft.AspNetCore.App.Runtime.win-x64,167214754,876898605475,85.5409
721,Polly.Contrib.WaitAndRetry,167071927,877065677402,85.5572
722,Microsoft.NETCore.DotNetHost,167028153,877232705555,85.5735
723,Microsoft.AspNetCore.Mvc.Analyzers,164246776,877396952331,85.5895
724,Nito.Collections.Deque,163712756,877560665087,85.6055
725,Microsoft.AspNetCore.WebSockets,163506207,877724171294,85.6214
726,AspNetCore.HealthChecks.UI.Client,162185165,877886356459,85.6372
727,MassTransit.Abstractions,162147309,878048503768,85.6531
728,System.Reflection.MetadataLoadContext,161442837,878209946605,85.6688
729,Nito.AsyncEx.Context,161122641,878371069246,85.6845
730,Microsoft.NETCore.App.Host.win-x64,160890706,878531959952,85.7002
731,Microsoft.Identity.Web.TokenAcquisition,160209584,878692169536,85.7159
732,System.Resources.Extensions,160177763,878852347299,85.7315
733,Microsoft.Identity.Web.Diagnostics,160147081,879012494380,85.7471
734,Microsoft.Extensions.Options.DataAnnotations,160144058,879172638438,85.7627
735,Microsoft.Identity.Abstractions,159788399,879332426837,85.7783
736,NUnit.Analyzers,159421370,879491848207,85.7939
737,Nito.AsyncEx.Coordination,158195028,879650043235,85.8093
738,Humanizer,157403657,879807446892,85.8246
739,Serilog.Sinks.ApplicationInsights,157384750,879964831642,85.84
740,Microsoft.Azure.ServiceBus,156840915,880121672557,85.8553
741,AspNetCore.HealthChecks.UI.Core,156598811,880278271368,85.8706
742,Humanizer.Core.uk,156325122,880434596490,85.8858
743,SshNet.Security.Cryptography,155966525,880590563015,85.901
744,Microsoft.AspNetCore.Mvc.Razor.RuntimeCompilation,155834447,880746397462,85.9162
745,Hangfire.SqlServer,154899377,880901296839,85.9314
746,Microsoft.AspNetCore.Http.Connections.Client,154736270,881056033109,85.9464
747,Humanizer.Core.fr,154088680,881210121789,85.9615
748,Polly.Extensions,154067416,881364189205,85.9765
749,Microsoft.Azure.Functions.Worker.ItemTemplates,154006950,881518196155,85.9915
750,Humanizer.Core.de,153823188,881672019343,86.0065
751,Humanizer.Core.es,153770772,881825790115,86.0215
752,Microsoft.DiaSymReader,153598193,881979388308,86.0365
753,Humanizer.Core.ru,153520643,882132908951,86.0515
754,Humanizer.Core.pt,153169395,882286078346,86.0664
755,Serilog.Expressions,153162235,882439240581,86.0814
756,Humanizer.Core.zh-CN,152988355,882592228936,86.0963
757,Humanizer.Core.it,152851279,882745080215,86.1112
758,Humanizer.Core.nl,152848262,882897928477,86.1261
759,Microsoft.CodeAnalysis.VisualBasic.Workspaces,152807224,883050735701,86.141
760,Humanizer.Core.zh-Hans,152743025,883203478726,86.1559
761,Humanizer.Core.zh-Hant,152713868,883356192594,86.1708
762,Humanizer.Core.pl,152628622,883508821216,86.1857
763,Humanizer.Core.ja,152578658,883661399874,86.2006
764,Humanizer.Core.sv,152509787,883813909661,86.2155
765,Humanizer.Core.cs,152461673,883966371334,86.2304
766,Humanizer.Core.da,152459247,884118830581,86.2452
767,Humanizer.Core.id,152451437,884271282018,86.2601
768,Humanizer.Core.he,152425625,884423707643,86.275
769,Humanizer.Core.tr,152422570,884576130213,86.2898
770,Humanizer.Core.hr,152421382,884728551595,86.3047
771,Humanizer.Core.el,152406588,884880958183,86.3196
772,Serilog.Sinks.Seq,152396493,885033354676,86.3344
773,Humanizer.Core.ro,152394704,885185749380,86.3493
774,Humanizer.Core.fa,152390687,885338140067,86.3642
775,Humanizer.Core.hu,152379957,885490520024,86.379
776,Humanizer.Core.ar,152356604,885642876628,86.3939
777,Humanizer.Core.nb,152350149,885795226777,86.4088
778,Humanizer.Core.uz-Cyrl-UZ,152300817,885947527594,86.4236
779,Humanizer.Core.sk,152300642,886099828236,86.4385
780,Humanizer.Core.bg,152273703,886252101939,86.4533
781,Humanizer.Core.sl,152271024,886404372963,86.4682
782,Humanizer.Core.vi,152259985,886556632948,86.483
783,Humanizer.Core.sr-Latn,152256641,886708889589,86.4979
784,Humanizer.Core.uz-Latn-UZ,152253553,886861143142,86.5127
785,Humanizer.Core.sr,152247087,887013390229,86.5276
786,Humanizer.Core.af,152148949,887165539178,86.5424
787,AngleSharp.Css,151924044,887317463222,86.5572
788,KubernetesClient,151783580,887469246802,86.5721
789,Humanizer.Core.lv,151576852,887620823654,86.5868
790,Microsoft.Extensions.DependencyInjection.AutoActivation,151559183,887772382837,86.6016
791,DiffEngine,150818141,887923200978,86.6163
792,runtime.unix.System.Net.Sockets,150714154,888073915132,86.631
793,protobuf-net.Core,150536720,888224451852,86.6457
794,MySql.Data,150241337,888374693189,86.6604
795,System.Data.OleDb,149943890,888524637079,86.675
796,NSwag.Annotations,149419788,888674056867,86.6896
797,Humanizer.Core.mt,148868946,888822925813,86.7041
798,Humanizer.Core.nb-NO,148412422,888971338235,86.7186
799,Humanizer.Core.fi-FI,148381289,889119719524,86.7331
800,Humanizer.Core.fr-BE,148357270,889268076794,86.7475
801,Humanizer.Core.bn-BD,148260055,889416336849,86.762
802,Asp.Versioning.Abstractions,146755105,889563091954,86.7763
803,Asp.Versioning.Http,146737034,889709828988,86.7906
804,System.IO.Abstractions,146357485,889856186473,86.8049
805,EmptyFiles,145685071,890001871544,86.8191
806,K4os.Compression.LZ4,145251251,890147122795,86.8333
807,Microsoft.Net.Http,145220882,890292343677,86.8474
808,Humanizer.Core.hy,145125228,890437468905,86.8616
809,Microsoft.Extensions.Configuration.Xml,144906422,890582375327,86.8757
810,Humanizer.Core.ms-MY,144867614,890727242941,86.8899
811,Microsoft.Extensions.Http.Diagnostics,144621683,890871864624,86.904
812,Microsoft.NET.Workloads.10.0.300,144614822,891016479446,86.9181
813,WebActivatorEx,144250222,891160729668,86.9322
814,Microsoft.Extensions.Telemetry,144186471,891304916139,86.9462
815,Humanizer.Core.az,144060634,891448976773,86.9603
816,Microsoft.Kiota.Abstractions,143633889,891592610662,86.9743
817,Microsoft.Extensions.AmbientMetadata.Application,142270592,891734881254,86.9882
818,Asp.Versioning.Mvc,142187073,891877068327,87.002
819,Azure.Data.Tables,142059259,892019127586,87.0159
820,JsonSubTypes,141931389,892161058975,87.0297
821,MassTransit.RabbitMQ,141661858,892302720833,87.0436
822,Microsoft.AspNetCore.Diagnostics.EntityFrameworkCore,141348335,892444069168,87.0573
823,Microsoft.AspNetCore.SpaServices.Extensions,141294308,892585363476,87.0711
824,Microsoft.Extensions.Diagnostics.HealthChecks.EntityFrameworkCore,141079276,892726442752,87.0849
825,Microsoft.WindowsDesktop.App.Ref,141039676,892867482428,87.0986
826,runtime.win.System.Runtime.Extensions,140998611,893008481039,87.1124
827,Microsoft.Owin.Security.OAuth,140917455,893149398494,87.1261
828,Microsoft.Extensions.Resilience,140332454,893289730948,87.1398
829,Humanizer.Core.ku,140005997,893429736945,87.1535
830,Microsoft.Extensions.Diagnostics.ExceptionSummarization,139966872,893569703817,87.1671
831,Microsoft.AspNetCore.Identity,139647151,893709350968,87.1808
832,System.Reactive.Linq,139234140,893848585108,87.1944
833,NSwag.Generation,139188048,893987773156,87.2079
834,Microsoft.Azure.Storage.Common,138913279,894126686435,87.2215
835,runtime.win.System.Diagnostics.Debug,138602252,894265288687,87.235
836,Microsoft.Extensions.Http.Resilience,138099937,894403388624,87.2485
837,Microsoft.Azure.WebJobs.ItemTemplates,137859298,894541247922,87.2619
838,Microsoft.Azure.WebJobs.ProjectTemplates,137447064,894678694986,87.2753
839,DocumentFormat.OpenXml.Framework,137278318,894815973304,87.2887
840,Microsoft.NETFramework.ReferenceAssemblies,137254724,894953228028,87.3021
841,Microsoft.Azure.Functions.Analyzers,137023645,895090251673,87.3155
842,System.DirectoryServices.AccountManagement,137018225,895227269898,87.3288
843,Humanizer.Core.ko-KR,136228771,895363498669,87.3421
844,Humanizer.Core.th-TH,136015507,895499514176,87.3554
845,Microsoft.NET.Workloads.10.0.100,135935987,895635450163,87.3687
846,Pomelo.EntityFrameworkCore.MySql,135916136,895771366299,87.3819
