package,downloads,registry_name,in_stars,in_forks,in_downloads_90pct,sources
microsoft.aspnet.providers.core,24058103.0,Microsoft.AspNet.Providers.Core,False,True,False,forks
google.apis.calendar.v3,24031157.0,Google.Apis.Calendar.v3,True,False,False,stars
specflow.plus.livingdocplugin,24023646.0,SpecFlow.Plus.LivingDocPlugin,True,False,False,stars
microsoft.azure.signalr.management,24022124.0,Microsoft.Azure.SignalR.Management,False,True,False,forks
sqlite-net-pcl,23959746.0,sqlite-net-pcl,True,True,False,stars+forks
lucene.net.queryparser,23938764.0,Lucene.Net.QueryParser,False,True,False,forks
asyncfixer,23852972.0,AsyncFixer,False,True,False,forks
microsoft.powershell.commands.utility,23798653.0,Microsoft.PowerShell.Commands.Utility,True,True,False,stars+forks
microsoft.powershell.consolehost,23696539.0,Microsoft.PowerShell.ConsoleHost,True,True,False,stars+forks
microsoft.powershell.security,23691024.0,Microsoft.PowerShell.Security,True,True,False,stars+forks
microsoft.powershell.commands.management,23603020.0,Microsoft.PowerShell.Commands.Management,True,True,False,stars+forks
microsoft.aspnetcore.authentication.certificate,23586790.0,Microsoft.AspNetCore.Authentication.Certificate,True,True,False,stars+forks
xamarin.android.support.core.ui,23551497.0,Xamarin.Android.Support.Core.UI,True,True,False,stars+forks
microsoft.powershell.commands.diagnostics,23507642.0,Microsoft.PowerShell.Commands.Diagnostics,True,True,False,stars+forks
xunit.runner.utility,23433595.0,xunit.runner.utility,True,True,False,stars+forks
microsoft.visualstudio.composition,23404168.0,Microsoft.VisualStudio.Composition,True,True,False,stars+forks
xamarin.androidx.dynamicanimation,23335207.0,Xamarin.AndroidX.DynamicAnimation,True,False,False,stars
distributedlock.redis,23146144.0,DistributedLock.Redis,True,True,False,stars+forks
strongnamer,23110282.0,StrongNamer,True,False,False,stars
meziantou.analyzer,23018378.0,Meziantou.Analyzer,False,True,False,forks
xamarin.androidx.legacy.support.core.ui,22833519.0,Xamarin.AndroidX.Legacy.Support.Core.UI,True,False,False,stars
examine,22749723.0,Examine,False,True,False,forks
microsoft.azure.webjobs.sources,22731008.0,Microsoft.Azure.WebJobs.Sources,False,True,False,forks
system.runtime.windowsruntime,22725056.0,System.Runtime.WindowsRuntime,True,False,False,stars
httpmultipartparser,22609686.0,HttpMultipartParser,False,True,False,forks
excss,22609582.0,ExCSS,True,True,False,stars+forks
microsoft.semantickernel.abstractions,22516959.0,Microsoft.SemanticKernel.Abstractions,True,True,False,stars+forks
verify.xunit,22478860.0,Verify.Xunit,True,True,False,stars+forks
dynamicdata,22446046.0,DynamicData,True,True,False,stars+forks
xamarin.android.support.fragment,22362679.0,Xamarin.Android.Support.Fragment,True,True,False,stars+forks
microsoft.powershell.markdownrender,22301340.0,Microsoft.PowerShell.MarkdownRender,True,True,False,stars+forks
bytesize,22279054.0,ByteSize,True,True,False,stars+forks
azure.storage.files.datalake,22131795.0,Azure.Storage.Files.DataLake,False,True,False,forks
microsoft.net.compilers.toolset,22098309.0,Microsoft.Net.Compilers.Toolset,True,True,False,stars+forks
google.apis.gmail.v1,22096297.0,Google.Apis.Gmail.v1,True,False,False,stars
autofixture.nunit3,22086791.0,AutoFixture.NUnit3,False,True,False,forks
microsoft.extensions.vectordata.abstractions,21909110.0,Microsoft.Extensions.VectorData.Abstractions,True,True,False,stars+forks
microsoft.semantickernel.core,21891245.0,Microsoft.SemanticKernel.Core,True,True,False,stars+forks
teamcity.vstest.testadapter,21781474.0,TeamCity.VSTest.TestAdapter,True,False,False,stars
popper.js,21741275.0,popper.js,True,True,False,stars+forks
xunit.dependencyinjection,21688018.0,Xunit.DependencyInjection,False,True,False,forks
system.data.sqlite.linq,21621711.0,System.Data.SQLite.Linq,True,True,False,stars+forks
avalonia,21599468.0,Avalonia,True,True,False,stars+forks
microsoft.aspnetcore.spaproxy,21587400.0,Microsoft.AspNetCore.SpaProxy,True,True,False,stars+forks
xamarin.android.support.media.compat,21566844.0,Xamarin.Android.Support.Media.Compat,False,True,False,forks
xamarin.androidx.navigation.common,21556281.0,Xamarin.AndroidX.Navigation.Common,True,False,False,stars
xamarin.androidx.navigation.runtime,21514447.0,Xamarin.AndroidX.Navigation.Runtime,True,False,False,stars
microsoft.net.sdk.razor,21441624.0,Microsoft.NET.Sdk.Razor,True,True,False,stars+forks
bitfaster.caching,21416037.0,BitFaster.Caching,True,True,False,stars+forks
sharpdx,21396458.0,SharpDX,True,True,False,stars+forks
protobuf-net.grpc,21364984.0,protobuf-net.Grpc,True,True,False,stars+forks
plugin.permissions,21322873.0,Plugin.Permissions,True,False,False,stars
xamarin.android.support.v7.appcompat,21318086.0,Xamarin.Android.Support.v7.AppCompat,True,True,False,stars+forks
umbraco.cms.web.common,21286034.0,Umbraco.Cms.Web.Common,False,True,False,forks
openiddict.entityframeworkcore,21165772.0,OpenIddict.EntityFrameworkCore,True,True,False,stars+forks
asynckeyedlock,21163036.0,AsyncKeyedLock,True,True,False,stars+forks
cloudnative.cloudevents.systemtextjson,21145897.0,CloudNative.CloudEvents.SystemTextJson,False,True,False,forks
nancy,21106810.0,Nancy,True,False,False,stars
xamarin.androidx.navigation.ui,21100684.0,Xamarin.AndroidX.Navigation.UI,True,False,False,stars
acr.userdialogs,21099974.0,Acr.UserDialogs,False,True,False,forks
xam.plugin.media,20993260.0,Xam.Plugin.Media,True,False,False,stars
npoco,20909669.0,NPoco,False,True,False,forks
xamarin.google.crypto.tink.android,20895887.0,Xamarin.Google.Crypto.Tink.Android,True,False,False,stars
openiddict.aspnetcore,20841752.0,OpenIddict.AspNetCore,True,True,False,stars+forks
textcopy,20816411.0,TextCopy,True,False,False,stars
serilogtimings,20780408.0,SerilogTimings,False,True,False,forks
microsoft.dotnet.ilcompiler,20645437.0,Microsoft.DotNet.ILCompiler,True,False,False,stars
geojson.net,20644302.0,GeoJSON.Net,False,True,False,forks
serilog.sinks.map,20555468.0,Serilog.Sinks.Map,False,True,False,forks
dryioc.dll,20376779.0,DryIoc.dll,True,False,False,stars
nettopologysuite.io.geojson,20316189.0,NetTopologySuite.IO.GeoJSON,True,True,False,stars+forks
umbraco.cms.core,20271540.0,Umbraco.Cms.Core,False,True,False,forks
xamarin.androidx.exifinterface,20219153.0,Xamarin.AndroidX.ExifInterface,True,False,False,stars
openiddict.server.dataprotection,20215212.0,OpenIddict.Server.DataProtection,False,True,False,forks
microsoft.extensions.ai.openai,20200571.0,Microsoft.Extensions.AI.OpenAI,True,True,False,stars+forks
openiddict.validation.dataprotection,20006666.0,OpenIddict.Validation.DataProtection,False,True,False,forks
awesomeassertions,19693511.0,AwesomeAssertions,True,True,False,stars+forks
nbuilder,19637719.0,NBuilder,True,False,False,stars
xamarin.android.support.animated.vector.drawable,19601361.0,Xamarin.Android.Support.Animated.Vector.Drawable,True,True,False,stars+forks
azure.provisioning,19530637.0,Azure.Provisioning,False,True,False,forks
microsoft.testing.extensions.trxreport,19518610.0,Microsoft.Testing.Extensions.TrxReport,True,True,False,stars+forks
microsoft.reactive.testing,19468251.0,Microsoft.Reactive.Testing,True,True,False,stars+forks
reactiveui,19454552.0,ReactiveUI,True,True,False,stars+forks
sixlabors.imagesharp.web,19430367.0,SixLabors.ImageSharp.Web,True,True,False,stars+forks
microsoft.identity.client.broker,19396463.0,Microsoft.Identity.Client.Broker,False,True,False,forks
microsoft.azure.devices,19358026.0,Microsoft.Azure.Devices,False,True,False,forks
xamarin.android.support.vector.drawable,19309886.0,Xamarin.Android.Support.Vector.Drawable,True,True,False,stars+forks
google.cloud.firestore,19309108.0,Google.Cloud.Firestore,True,True,False,stars+forks
nuget.core,19268758.0,Nuget.Core,False,True,False,forks
aspire.hosting.orchestration.linux-x64,19236491.0,Aspire.Hosting.Orchestration.linux-x64,False,True,False,forks
ardalis.specification,19227594.0,Ardalis.Specification,True,True,False,stars+forks
microsoft.visualstudio.composition.netfxattributes,19186024.0,Microsoft.VisualStudio.Composition.NetFxAttributes,True,True,False,stars+forks
dotnet.glob,19171926.0,DotNet.Glob,True,True,False,stars+forks
deepequal,19100676.0,DeepEqual,True,True,False,stars+forks
microsoft.clearscript.v8,18957922.0,Microsoft.ClearScript.V8,True,False,False,stars
aspire.dashboard.sdk.linux-x64,18956571.0,Aspire.Dashboard.Sdk.linux-x64,False,True,False,forks
firebirdsql.data.firebirdclient,18812687.0,FirebirdSql.Data.FirebirdClient,True,True,False,stars+forks
minver,18760277.0,MinVer,True,True,False,stars+forks
microsoft.azure.storage.file,18714738.0,Microsoft.Azure.Storage.File,False,True,False,forks
microsoft.aspnetcore.hosting.windowsservices,18710544.0,Microsoft.AspNetCore.Hosting.WindowsServices,True,True,False,stars+forks
sharpdx.dxgi,18684674.0,SharpDX.DXGI,True,True,False,stars+forks
xamarin.forms.maps,18187354.0,Xamarin.Forms.Maps,False,True,False,forks
seriloganalyzer,18018654.0,SerilogAnalyzer,True,True,False,stars+forks
microsoft.netcore.app.runtime.osx-arm64,18011349.0,Microsoft.NETCore.App.Runtime.osx-arm64,False,True,False,forks
websocket4net,17897993.0,WebSocket4Net,False,True,False,forks
xamarin.androidx.legacy.support.v4,17777755.0,Xamarin.AndroidX.Legacy.Support.V4,True,False,False,stars
microsoft.extensions.validation,17767956.0,Microsoft.Extensions.Validation,True,True,False,stars+forks
microsoft.windows.sdk.buildtools,17760217.0,Microsoft.Windows.SDK.BuildTools,True,True,False,stars+forks
microsoft.semantickernel.connectors.openai,17700993.0,Microsoft.SemanticKernel.Connectors.OpenAI,True,True,False,stars+forks
nunit.runners,17651612.0,NUnit.Runners,True,False,False,stars
microsoft.entityframeworkcore.sqlserver.design,17637382.0,Microsoft.EntityFrameworkCore.SqlServer.Design,True,True,False,stars+forks
umbraco.cms.web.website,17606200.0,Umbraco.Cms.Web.Website,False,True,False,forks
graphql.systemtextjson,17604233.0,GraphQL.SystemTextJson,False,True,False,forks
xamarin.android.support.v7.recyclerview,17587930.0,Xamarin.Android.Support.v7.RecyclerView,True,True,False,stars+forks
mimetypes,17586832.0,MimeTypes,True,True,False,stars+forks
microsoft.netcore.app.host.osx-arm64,17561068.0,Microsoft.NETCore.App.Host.osx-arm64,False,True,False,forks
google.apis.admin.directory.directory_v1,17518357.0,Google.Apis.Admin.Directory.directory_v1,True,False,False,stars
communitytoolkit.diagnostics,17484210.0,CommunityToolkit.Diagnostics,True,False,False,stars
cake.filehelpers,17428769.0,Cake.FileHelpers,True,True,False,stars+forks
envdte,17412964.0,EnvDTE,True,True,False,stars+forks
polysharp,17393697.0,PolySharp,True,True,False,stars+forks
xamarin.android.arch.lifecycle.common,17382713.0,Xamarin.Android.Arch.Lifecycle.Common,False,True,False,forks
itext.bouncy-castle-adapter,17380539.0,itext.bouncy-castle-adapter,True,True,False,stars+forks
markdown,17366900.0,Markdown,False,True,False,forks
microsoft.aspnetcore.app.runtime.osx-arm64,17344726.0,Microsoft.AspNetCore.App.Runtime.osx-arm64,False,True,False,forks
ziggycreatures.fusioncache.backplane.stackexchangeredis,17285279.0,ZiggyCreatures.FusionCache.Backplane.StackExchangeRedis,True,False,False,stars
elmah,17260307.0,elmah,False,True,False,forks
xamarin.android.arch.lifecycle.runtime,17225329.0,Xamarin.Android.Arch.Lifecycle.Runtime,False,True,False,forks
itext7.pdfhtml,17188608.0,itext7.pdfhtml,True,True,False,stars+forks
microsoft.aspnetcore.components.webview,17161972.0,Microsoft.AspNetCore.Components.WebView,True,False,False,stars
avalonedit,17144300.0,AvalonEdit,True,True,False,stars+forks
xamarin.android.support.design,17143768.0,Xamarin.Android.Support.Design,True,True,False,stars+forks
xamarin.android.arch.core.common,17076426.0,Xamarin.Android.Arch.Core.Common,False,True,False,forks
simpleinjector.integration.servicecollection,17036436.0,SimpleInjector.Integration.ServiceCollection,True,True,False,stars+forks
microsoft.netcore.universalwindowsplatform,17029365.0,Microsoft.NETCore.UniversalWindowsPlatform,True,True,False,stars+forks
githubactionstestlogger,17012745.0,GitHubActionsTestLogger,True,False,False,stars
cassandracsharpdriver,17008911.0,CassandraCSharpDriver,True,True,False,stars+forks
mstest,17002214.0,MSTest,True,True,False,stars+forks
serilog.sinks.graylog,16992713.0,Serilog.Sinks.Graylog,True,True,False,stars+forks
extended.wpf.toolkit,16939191.0,Extended.Wpf.Toolkit,True,False,False,stars
sharpdx.direct3d11,16905707.0,SharpDX.Direct3D11,True,True,False,stars+forks
microsoft.owin.staticfiles,16892022.0,Microsoft.Owin.StaticFiles,False,True,False,forks
mongocsharpdriver,16847587.0,mongocsharpdriver,True,True,False,stars+forks
grpc.aspnetcore.healthchecks,16825578.0,Grpc.AspNetCore.HealthChecks,True,True,False,stars+forks
microsoft.netframework.referenceassemblies.net45,16749950.0,Microsoft.NETFramework.ReferenceAssemblies.net45,True,True,False,stars+forks
hyak.common,16724401.0,Hyak.Common,False,True,False,forks
xamarin.android.support.v7.cardview,16672848.0,Xamarin.Android.Support.v7.CardView,True,True,False,stars+forks
rebus.serviceprovider,16634809.0,Rebus.ServiceProvider,True,True,False,stars+forks
microsoft.ml,16563250.0,Microsoft.ML,False,True,False,forks
sharpraven,16561969.0,SharpRaven,True,False,False,stars
xamarin.android.glide,16556500.0,Xamarin.Android.Glide,True,False,False,stars
microsoft.maui.controls.compatibility,16523765.0,Microsoft.Maui.Controls.Compatibility,True,True,False,stars+forks
microsoft.clearscript.v8.native.win-x64,16520082.0,Microsoft.ClearScript.V8.Native.win-x64,True,False,False,stars
fastendpoints,16481688.0,FastEndpoints,True,True,False,stars+forks
supersocket.clientengine.core,16468695.0,SuperSocket.ClientEngine.Core,False,True,False,forks
testableio.system.io.abstractions.testinghelpers,16420248.0,TestableIO.System.IO.Abstractions.TestingHelpers,True,True,False,stars+forks
system.commandline.namingconventionbinder,16366097.0,System.CommandLine.NamingConventionBinder,True,False,False,stars
microsoft.codeanalysis.analyzer.testing,16299974.0,Microsoft.CodeAnalysis.Analyzer.Testing,True,True,False,stars+forks
bunit,16260225.0,bunit,True,False,False,stars
cronexpressiondescriptor,16223940.0,CronExpressionDescriptor,True,False,False,stars
stub.system.data.sqlite.core.netframework,16207004.0,Stub.System.Data.SQLite.Core.NetFramework,True,True,False,stars+forks
akavache.sqlite3,16185775.0,akavache.sqlite3,True,False,False,stars
microsoft.azure.common,16172045.0,Microsoft.Azure.Common,False,True,False,forks
xamarin.androidx.window,16124659.0,Xamarin.AndroidX.Window,True,True,False,stars+forks
akavache,16094131.0,akavache,True,False,False,stars
akavache.core,16042115.0,akavache.core,True,False,False,stars
duende.identityserver.entityframework,15973802.0,Duende.IdentityServer.EntityFramework,True,True,False,stars+forks
microsoft.netcore.app.host.win-x86,15956044.0,Microsoft.NETCore.App.Host.win-x86,False,True,False,forks
fscheck,15900926.0,FsCheck,True,True,False,stars+forks
fluentassertions.analyzers,15891684.0,FluentAssertions.Analyzers,True,False,False,stars
examine.core,15874318.0,Examine.Core,False,True,False,forks
fuzzysharp,15796772.0,FuzzySharp,True,False,False,stars
avalonia.skia,15792064.0,Avalonia.Skia,True,True,False,stars+forks
microsoft.extensions.diagnostics.testing,15784552.0,Microsoft.Extensions.Diagnostics.Testing,True,True,False,stars+forks
microsoft.security.extensions,15773443.0,Microsoft.Security.Extensions,True,True,False,stars+forks
xamarin.androidx.navigation.fragment,15735751.0,Xamarin.AndroidX.Navigation.Fragment,True,False,False,stars
azure.resourcemanager.resources,15727979.0,Azure.ResourceManager.Resources,False,True,False,forks
microsoft.semantickernel,15684427.0,Microsoft.SemanticKernel,True,True,False,stars+forks
faker.net,15655603.0,Faker.Net,False,True,False,forks
microsoft.dotnet.upgradeassistant.extensions.default.analyzers,15651081.0,Microsoft.DotNet.UpgradeAssistant.Extensions.Default.Analyzers,True,True,False,stars+forks
ardalis.specification.entityframeworkcore,15493013.0,Ardalis.Specification.EntityFrameworkCore,True,True,False,stars+forks
microsoft.bot.connector,15477197.0,Microsoft.Bot.Connector,True,False,False,stars
sharpdx.d3dcompiler,15465834.0,SharpDX.D3DCompiler,True,True,False,stars+forks
lightinject,15417554.0,LightInject,True,True,False,stars+forks
dynamiclanguageruntime,15269843.0,DynamicLanguageRuntime,True,True,False,stars+forks
svg.skia,15264592.0,Svg.Skia,True,True,False,stars+forks
grpc.aspnetcore.web,15243834.0,Grpc.AspNetCore.Web,True,True,False,stars+forks
imageprocessor,15235462.0,ImageProcessor,False,True,False,forks
castle.windsor.msdependencyinjection,15146374.0,Castle.Windsor.MsDependencyInjection,True,True,False,stars+forks
azure.communication.email,15143825.0,Azure.Communication.Email,False,True,False,forks
examine.lucene,15117233.0,Examine.Lucene,False,True,False,forks
xamarin.kotlinx.coroutines.core,15091283.0,Xamarin.KotlinX.Coroutines.Core,True,False,False,stars
netarchtest.rules,14912737.0,NetArchTest.Rules,False,True,False,forks
mysql.entityframeworkcore,14850628.0,MySql.EntityFrameworkCore,True,True,False,stars+forks
xamarin.androidx.security.securitycrypto,14743553.0,Xamarin.AndroidX.Security.SecurityCrypto,True,False,False,stars
microsoft.bot.builder,14702731.0,Microsoft.Bot.Builder,True,False,False,stars
hangfire.inmemory,14672577.0,Hangfire.InMemory,True,True,False,stars+forks
testcontainers.redis,14653238.0,Testcontainers.Redis,False,True,False,forks
wix,14646829.0,wix,False,True,False,forks
ironpython,14638678.0,IronPython,False,True,False,forks
azure.storage.blobs.batch,14556565.0,Azure.Storage.Blobs.Batch,True,False,False,stars
microsoft.azure.devices.client,14543195.0,Microsoft.Azure.Devices.Client,False,True,False,forks
fasterflect,14504853.0,fasterflect,True,True,False,stars+forks
configureawait.fody,14449812.0,ConfigureAwait.Fody,True,True,False,stars+forks
microsoft.codeanalysis.csharp.analyzer.testing,14371806.0,Microsoft.CodeAnalysis.CSharp.Analyzer.Testing,True,True,False,stars+forks
bugsnag,14318659.0,Bugsnag,True,False,False,stars
microsoft.ml.onnxruntime,14215794.0,Microsoft.ML.OnnxRuntime,True,True,False,stars+forks
duende.identityserver.aspnetidentity,14176205.0,Duende.IdentityServer.AspNetIdentity,True,True,False,stars+forks
skiasharp.views,14174777.0,SkiaSharp.Views,True,True,False,stars+forks
microsoft.netcore.app.runtime.win-arm64,14170673.0,Microsoft.NETCore.App.Runtime.win-arm64,True,True,False,stars+forks
mahapps.metro,14151050.0,MahApps.Metro,True,True,False,stars+forks
microsoft.azure.management.resourcemanager,14147702.0,Microsoft.Azure.Management.ResourceManager,False,True,False,forks
braintree,14132883.0,Braintree,True,False,False,stars
system.runtime.windowsruntime.ui.xaml,14064711.0,System.Runtime.WindowsRuntime.UI.Xaml,True,False,False,stars
ligershark.weboptimizer.core,14054378.0,LigerShark.WebOptimizer.Core,False,True,False,forks
microsoft.aspnetcore.components.webview.maui,14021154.0,Microsoft.AspNetCore.Components.WebView.Maui,True,True,False,stars+forks
microsoft.owin.diagnostics,13844603.0,Microsoft.Owin.Diagnostics,False,True,False,forks
envdte80,13790332.0,EnvDTE80,True,True,False,stars+forks
xamarin.android.support.transition,13763035.0,Xamarin.Android.Support.Transition,True,True,False,stars+forks
opentk,13758655.0,OpenTK,True,True,False,stars+forks
epplus.core,13698109.0,EPPlus.Core,False,True,False,forks
mimetypemapofficial,13628640.0,MimeTypeMapOfficial,True,False,False,stars
system.linq.asyncenumerable,13581979.0,System.Linq.AsyncEnumerable,True,True,False,stars+forks
martincostello.logging.xunit,13562386.0,MartinCostello.Logging.XUnit,True,False,False,stars
spectre.console.cli,13453758.0,Spectre.Console.Cli,True,True,False,stars+forks
naudio,13267156.0,NAudio,True,True,False,stars+forks
microsoft.visualstudio.utilities,13102772.0,Microsoft.VisualStudio.Utilities,True,True,False,stars+forks
microsoft.ml.onnxruntime.managed,13021043.0,Microsoft.ML.OnnxRuntime.Managed,True,False,False,stars
graphql.microsoftdi,12993305.0,GraphQL.MicrosoftDI,False,True,False,forks
googleauthenticator,12893326.0,GoogleAuthenticator,False,True,False,forks
microsoft.aspnetcore.app.runtime.win-arm64,12882922.0,Microsoft.AspNetCore.App.Runtime.win-arm64,False,True,False,forks
miniexcel,12840055.0,MiniExcel,True,False,False,stars
microsoft.azure.storage.datamovement,12789819.0,Microsoft.Azure.Storage.DataMovement,False,True,False,forks
avalonia.desktop,12743202.0,Avalonia.Desktop,True,True,False,stars+forks
memorypack,12666375.0,MemoryPack,True,True,False,stars+forks
xamarin.android.support.v7.mediarouter,12589581.0,Xamarin.Android.Support.v7.MediaRouter,False,True,False,forks
semanticversioning,12507581.0,SemanticVersioning,True,False,False,stars
azure.resourcemanager.storage,12453267.0,Azure.ResourceManager.Storage,False,True,False,forks
microsoft.visualstudio.ole.interop,12445392.0,Microsoft.VisualStudio.OLE.Interop,True,True,False,stars+forks
gitinfo,12424946.0,GitInfo,True,True,False,stars+forks
avalonia.win32,12423585.0,Avalonia.Win32,True,True,False,stars+forks
fastendpoints.swagger,12421128.0,FastEndpoints.Swagger,True,True,False,stars+forks
nbitcoin,12401031.0,NBitcoin,False,True,False,forks
protobuf-net.grpc.aspnetcore,12395923.0,protobuf-net.Grpc.AspNetCore,True,True,False,stars+forks
lamar,12366434.0,Lamar,True,True,False,stars+forks
xamarin.android.support.collections,12282783.0,Xamarin.Android.Support.Collections,False,True,False,forks
avalonia.x11,12277370.0,Avalonia.X11,True,True,False,stars+forks
microsoft.orleans.sdk,12267583.0,Microsoft.Orleans.Sdk,True,True,False,stars+forks
avalonia.native,12237537.0,Avalonia.Native,True,False,False,stars
xamarin.uitest,12233592.0,Xamarin.UITest,False,True,False,forks
corewcf.primitives,12208308.0,CoreWCF.Primitives,True,False,False,stars
taskscheduler,12180253.0,TaskScheduler,True,True,False,stars+forks
vswhere,12131473.0,vswhere,True,True,False,stars+forks
modelcontextprotocol.aspnetcore,12081860.0,ModelContextProtocol.AspNetCore,True,True,False,stars+forks
microsoft.azure.activedirectory.graphclient,11894431.0,Microsoft.Azure.ActiveDirectory.GraphClient,False,True,False,forks
graphql.dataloader,11887614.0,GraphQL.DataLoader,False,True,False,forks
sharpdx.direct2d1,11874784.0,SharpDX.Direct2D1,True,True,False,stars+forks
microsoft.azure.management.servicebus,11828152.0,Microsoft.Azure.Management.ServiceBus,False,True,False,forks
geoapi.coordinatesystems,11809728.0,GeoAPI.CoordinateSystems,False,True,False,forks
microsoft.ml.tokenizers,11666880.0,Microsoft.ML.Tokenizers,True,True,False,stars+forks
microsoft.azure.eventhubs.processor,11662628.0,Microsoft.Azure.EventHubs.Processor,False,True,False,forks
securitycodescan,11655483.0,SecurityCodeScan,False,True,False,forks
netmq,11645837.0,NetMQ,True,True,False,stars+forks
microsoft.web.librarymanager.build,11606562.0,Microsoft.Web.LibraryManager.Build,True,True,False,stars+forks
idisposableanalyzers,11599440.0,IDisposableAnalyzers,True,True,False,stars+forks
microsoft.codeanalysis.publicapianalyzers,11574195.0,Microsoft.CodeAnalysis.PublicApiAnalyzers,True,True,False,stars+forks
sustainsys.saml2.aspnetcore2,11504193.0,Sustainsys.Saml2.AspNetCore2,True,False,False,stars
aspire.stackexchange.redis,11460210.0,Aspire.StackExchange.Redis,True,True,False,stars+forks
imageresizer,11455445.0,ImageResizer,True,False,False,stars
microsoft.owin.testing,11439364.0,Microsoft.Owin.Testing,True,True,False,stars+forks
microsoft.visualstudio.services.interactiveclient,11409697.0,Microsoft.VisualStudio.Services.InteractiveClient,True,True,False,stars+forks
materialdesignthemes,11358566.0,MaterialDesignThemes,True,True,False,stars+forks
volo.abp.autofac,11346385.0,Volo.Abp.Autofac,True,True,False,stars+forks
aliyun.oss.sdk.netcore,11288463.0,Aliyun.OSS.SDK.NetCore,True,True,False,stars+forks
microsoft.windows.cppwinrt,11280941.0,Microsoft.Windows.CppWinRT,True,True,False,stars+forks
microsoft.aspnet.providers.localdb,11277561.0,Microsoft.AspNet.Providers.LocalDB,False,True,False,forks
avalonia.angle.windows.natives,11265233.0,Avalonia.Angle.Windows.Natives,True,True,False,stars+forks
sharpdx.direct3d9,11230784.0,SharpDX.Direct3D9,True,False,False,stars
selenium.chrome.webdriver,11189876.0,Selenium.Chrome.WebDriver,True,False,False,stars
opencvsharp4.runtime.win,11140720.0,OpenCvSharp4.runtime.win,False,True,False,forks
runtime.linux-x64.microsoft.dotnet.ilcompiler,11110438.0,runtime.linux-x64.Microsoft.DotNet.ILCompiler,True,False,False,stars
microsoft.reportingservices.reportviewercontrol.webforms,11104305.0,Microsoft.ReportingServices.ReportViewerControl.WebForms,False,True,False,forks
opencvsharp4,11040762.0,OpenCvSharp4,False,True,False,forks
microsoft.vssdk.buildtools,11029970.0,Microsoft.VSSDK.BuildTools,True,True,False,stars+forks
cefsharp.common,10955811.0,CefSharp.Common,True,True,False,stars+forks
xamarin.android.support.customtabs,10922811.0,Xamarin.Android.Support.CustomTabs,True,False,False,stars
microsoft.icu.icu4c.runtime,10922398.0,Microsoft.ICU.ICU4C.Runtime,True,True,False,stars+forks
microsoft.orleans.runtime,10736733.0,Microsoft.Orleans.Runtime,True,True,False,stars+forks
avalonia.buildservices,10688055.0,Avalonia.BuildServices,True,True,False,stars+forks
pinvoke.windows.core,10673327.0,PInvoke.Windows.Core,False,True,False,forks
microsoft.orleans.client,10662243.0,Microsoft.Orleans.Client,True,True,False,stars+forks
jsonpath.net,10644403.0,JsonPath.Net,False,True,False,forks
plugin.currentactivity,10642110.0,Plugin.CurrentActivity,True,False,False,stars
ziggycreatures.fusioncache.serialization.systemtextjson,10641258.0,ZiggyCreatures.FusionCache.Serialization.SystemTextJson,True,False,False,stars
msbuild.structuredlogger,10607445.0,MSBuild.StructuredLogger,True,True,False,stars+forks
mediator.abstractions,10601900.0,Mediator.Abstractions,True,True,False,stars+forks
azure.resourcemanager.authorization,10498290.0,Azure.ResourceManager.Authorization,False,True,False,forks
microsoft.codeanalysis.csharp.codefix.testing,10486555.0,Microsoft.CodeAnalysis.CSharp.CodeFix.Testing,True,True,False,stars+forks
accord,10481332.0,Accord,True,True,False,stars+forks
mongo2go,10473476.0,Mongo2Go,True,True,False,stars+forks
microsoft.orleans.server,10463991.0,Microsoft.Orleans.Server,True,True,False,stars+forks
corewcf.http,10412850.0,CoreWCF.Http,True,False,False,stars
pinvoke.kernel32,10406146.0,PInvoke.Kernel32,True,True,False,stars+forks
umbracocms.core,10303412.0,UmbracoCms.Core,False,True,False,forks
tmds.dbus.protocol,10219588.0,Tmds.DBus.Protocol,True,True,False,stars+forks
opentelemetry.exporter.inmemory,10218899.0,OpenTelemetry.Exporter.InMemory,True,True,False,stars+forks
testcontainers.azurite,10180756.0,Testcontainers.Azurite,False,True,False,forks
finbuckle.multitenant,10162660.0,Finbuckle.MultiTenant,False,True,False,forks
dazinator.extensions.fileproviders,10135620.0,Dazinator.Extensions.FileProviders,False,True,False,forks
ironpython.stdlib,10074625.0,IronPython.StdLib,True,True,False,stars+forks
ardalis.result,10057802.0,Ardalis.Result,True,True,False,stars+forks
webmarkupmin.core,9995171.0,WebMarkupMin.Core,True,False,False,stars
prism.wpf,9921955.0,Prism.Wpf,True,False,False,stars
accord.math,9870502.0,Accord.Math,True,True,False,stars+forks
materialdesigncolors,9802464.0,MaterialDesignColors,True,True,False,stars+forks
xamarin.googleplayservices.maps,9722805.0,Xamarin.GooglePlayServices.Maps,True,False,False,stars
microsoft.codeanalysis.resxsourcegenerator,9695950.0,Microsoft.CodeAnalysis.ResxSourceGenerator,True,False,False,stars
microsoft.visualstudio.telemetry,9683475.0,Microsoft.VisualStudio.Telemetry,True,True,False,stars+forks
windowsapicodepack-core,9675241.0,WindowsAPICodePack-Core,True,False,False,stars
xretry,9667161.0,xRetry,True,True,False,stars+forks
communitytoolkit.maui,9640599.0,CommunityToolkit.Maui,True,True,False,stars+forks
