package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct,documentation_location,xml_doc_file,readme,obtainable_by_download,download_url,size_kb,handwritten_site_status,github_docs_folder_status,github_wiki_status,github_pages_status,homepage_status,has_working_link
TickerQ.Dashboard,10.4.0,624791.0,hand-written site; readme; homepage,2,https://tickerq.net/,,README.md,,,,https://github.com/arcenox-co/tickerq,,,,https://tickerq.net/,,https://www.nuget.org/packages/TickerQ.Dashboard,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/tickerq.dashboard/10.4.0/tickerq.dashboard.10.4.0.nupkg,0.0,ok,,,,ok,Yes
nunit.xamarin,3.6.1,621314.0,xml docs; homepage,1,,,,,,lib/MonoAndroid/nunit.runner.Droid.xml,https://github.com/nunit/nunit.xamarin,,,,https://github.com/nunit/nunit.xamarin,,https://www.nuget.org/packages/nunit.xamarin,,in the package,lib/MonoAndroid/nunit.runner.Droid.xml,,Yes,https://api.nuget.org/v3-flatcontainer/nunit.xamarin/3.6.1/nunit.xamarin.3.6.1.nupkg,31.7,,,,,ok,Yes
ReactiveUI.Avalonia,14.7.1,618727.0,xml docs; homepage,1,,,,,,lib/net6.0/ReactiveUI.Avalonia.xml,https://github.com/reactiveui/reactiveui.avalonia,,,,https://github.com/reactiveui/splat/,,https://www.nuget.org/packages/ReactiveUI.Avalonia,,in the package,lib/net6.0/ReactiveUI.Avalonia.xml,,Yes,https://api.nuget.org/v3-flatcontainer/reactiveui.avalonia/14.7.1/reactiveui.avalonia.14.7.1.nupkg,21.7,,,,,ok,Yes
BlurHashSharp,1.3.4,615440.0,readme; xml docs,0,,,README.md,,,lib/net8.0/BlurHashSharp.xml,https://github.com/bond-009/blurhashsharp,,,,,,https://www.nuget.org/packages/BlurHashSharp,,in the package,lib/net8.0/BlurHashSharp.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/blurhashsharp/1.3.4/blurhashsharp.1.3.4.nupkg,4.0,,,,,,No
Microsoft.Windows.AI.MachineLearning,2.3.42,615143.0,readme; xml docs; homepage,1,,,README.md,,,lib/net6.0-windows10.0.17763.0/Microsoft.Windows.AI.MachineLearning.Projection.xml,https://github.com/microsoft/windowsml,,,,https://github.com/microsoft/windowsml,,https://www.nuget.org/packages/Microsoft.Windows.AI.MachineLearning,,in the package,lib/net6.0-windows10.0.17763.0/Microsoft.Windows.AI.MachineLearning.Projection.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.windows.ai.machinelearning/2.3.42/microsoft.windows.ai.machinelearning.2.3.42.nupkg,16.8,,,,,ok,Yes
Senparc.CO2NET.Cache.Redis.RedLock,4.2.0,613937.0,xml docs; homepage,1,,,,,,lib/net462/Senparc.CO2NET.Cache.Redis.RedLock.xml,https://github.com/senparc/senparc.co2net,,,,https://github.com/JeffreySu/WeiXinMPSDK,,https://www.nuget.org/packages/Senparc.CO2NET.Cache.Redis.RedLock,,in the package,lib/net462/Senparc.CO2NET.Cache.Redis.RedLock.xml,,Yes,https://api.nuget.org/v3-flatcontainer/senparc.co2net.cache.redis.redlock/4.2.0/senparc.co2net.cache.redis.redlock.4.2.0.nupkg,0.7,,,,,ok,Yes
Microsoft.Azure.Management.IotHub,4.2.0,609804.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.Azure.Management.IotHub.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net,,https://www.nuget.org/packages/Microsoft.Azure.Management.IotHub,,in the package,lib/net452/Microsoft.Azure.Management.IotHub.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.azure.management.iothub/4.2.0/microsoft.azure.management.iothub.4.2.0.nupkg,495.3,,,,,ok,Yes
DiffLib,2025.0.0,605556.0,readme; xml docs; homepage,1,,,README.md,,,lib/net8.0/DiffLib.xml,https://github.com/lassevk/difflib,,,,https://github.com/lassevk/DiffLib,,https://www.nuget.org/packages/DiffLib,,in the package,lib/net8.0/DiffLib.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/difflib/2025.0.0/difflib.2025.0.0.nupkg,39.3,,,,,ok,Yes
ModernWpfUI,0.9.6,604992.0,readme; xml docs; homepage,1,,,readme.txt,,,lib/net45/ModernWpf.Controls.xml,https://github.com/kinnara/modernwpf,,,,https://github.com/Kinnara/ModernWpf,,https://www.nuget.org/packages/ModernWpfUI,,in the package,lib/net45/ModernWpf.Controls.xml,readme.txt,Yes,https://api.nuget.org/v3-flatcontainer/modernwpfui/0.9.6/modernwpfui.0.9.6.nupkg,240.0,,,,,ok,Yes
AvaloniaEdit.TextMate,12.0.0,604678.0,,0,,,,,,,https://github.com/avaloniaui/avaloniaedit,,,,,,https://www.nuget.org/packages/AvaloniaEdit.TextMate,,not in the package,,,No,,0.0,,,,,,No
NLog.OutputDebugString,6.2.0,602228.0,hand-written site; readme; xml docs; homepage,2,https://nlog-project.org/,,README.md,,,lib/net35/NLog.OutputDebugString.xml,https://github.com/nlog/nlog,,,,https://nlog-project.org/,,https://www.nuget.org/packages/NLog.OutputDebugString,,in the package,lib/net35/NLog.OutputDebugString.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/nlog.outputdebugstring/6.2.0/nlog.outputdebugstring.6.2.0.nupkg,2.6,ok,,,,ok,Yes
A2A.AspNetCore,1.0.0-preview2,602152.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/A2A.AspNetCore.xml,https://github.com/a2aproject/a2a-dotnet,,,,https://github.com/a2aproject/a2a-dotnet,,https://www.nuget.org/packages/A2A.AspNetCore,,in the package,lib/net10.0/A2A.AspNetCore.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/a2a.aspnetcore/1.0.0-preview2/a2a.aspnetcore.1.0.0-preview2.nupkg,8.3,,,,,ok,Yes
CommunityToolkit.WinUI.UI.Controls.DataGrid,7.1.2,599753.0,xml docs; homepage,1,,,,,,lib/net5.0-windows10.0.18362/CommunityToolkit.WinUI.UI.Controls.DataGrid.xml,https://github.com/communitytoolkit/windowscommunitytoolkit,,,,https://github.com/CommunityToolkit/WindowsCommunityToolkit,,https://www.nuget.org/packages/CommunityToolkit.WinUI.UI.Controls.DataGrid,,in the package,lib/net5.0-windows10.0.18362/CommunityToolkit.WinUI.UI.Controls.DataGrid.xml,,Yes,https://api.nuget.org/v3-flatcontainer/communitytoolkit.winui.ui.controls.datagrid/7.1.2/communitytoolkit.winui.ui.controls.datagrid.7.1.2.nupkg,334.6,,,,,ok,Yes
BlurHashSharp.SkiaSharp,1.3.4,599266.0,readme; xml docs,0,,,README.md,,,lib/net8.0/BlurHashSharp.SkiaSharp.xml,https://github.com/bond-009/blurhashsharp,,,,,,https://www.nuget.org/packages/BlurHashSharp.SkiaSharp,,in the package,lib/net8.0/BlurHashSharp.SkiaSharp.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/blurhashsharp.skiasharp/1.3.4/blurhashsharp.skiasharp.1.3.4.nupkg,2.8,,,,,,No
Magick.NET-Q16-HDRI-OpenMP-x64,14.17.1,599068.0,readme; xml docs; homepage,1,,,docs/Readme.md,,,lib/net8.0/Magick.NET-Q16-HDRI-OpenMP-x64.xml,https://github.com/dlemstra/magick.net,,,,https://github.com/dlemstra/Magick.NET,,https://www.nuget.org/packages/Magick.NET-Q16-HDRI-OpenMP-x64,,in the package,lib/net8.0/Magick.NET-Q16-HDRI-OpenMP-x64.xml,docs/Readme.md,Yes,https://api.nuget.org/v3-flatcontainer/magick.net-q16-hdri-openmp-x64/14.17.1/magick.net-q16-hdri-openmp-x64.14.17.1.nupkg,1028.0,,,,,ok,Yes
Aspire.Hosting.Azure.EventHubs,13.5.3,596501.0,readme; xml docs; homepage,1,,,README.md,,,lib/net8.0/Aspire.Hosting.Azure.EventHubs.xml,https://github.com/microsoft/aspire,,,,https://github.com/microsoft/aspire,,https://www.nuget.org/packages/Aspire.Hosting.Azure.EventHubs,,in the package,lib/net8.0/Aspire.Hosting.Azure.EventHubs.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/aspire.hosting.azure.eventhubs/13.5.3/aspire.hosting.azure.eventhubs.13.5.3.nupkg,27.0,,,,,ok,Yes
Azure.Analytics.Synapse.Artifacts,1.0.0-preview.23,593473.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Azure.Analytics.Synapse.Artifacts.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Analytics.Synapse.Artifacts_1.0.0-preview.1/sdk/synapse/Azure.Analytics.Synapse.Artifacts/README.md,,https://www.nuget.org/packages/Azure.Analytics.Synapse.Artifacts,,in the package,lib/net10.0/Azure.Analytics.Synapse.Artifacts.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/azure.analytics.synapse.artifacts/1.0.0-preview.23/azure.analytics.synapse.artifacts.1.0.0-preview.23.nupkg,4852.9,,,,,ok,Yes
Microsoft.Azure.Management.SecurityCenter,3.0.0,590539.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.Azure.Management.SecurityCenter.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net,,https://www.nuget.org/packages/Microsoft.Azure.Management.SecurityCenter,,in the package,lib/net452/Microsoft.Azure.Management.SecurityCenter.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.azure.management.securitycenter/3.0.0/microsoft.azure.management.securitycenter.3.0.0.nupkg,1530.3,,,,,ok,Yes
ColorCode.WinUI,2.0.15,587618.0,homepage,1,,,,,,,https://github.com/communitytoolkit/colorcode-universal,,,,https://github.com/CommunityToolkit/ColorCode-Universal,,https://www.nuget.org/packages/ColorCode.WinUI,,not in the package,,,No,,0.0,,,,,ok,Yes
BDInfo,0.8.0,585603.0,homepage,1,,,,,,,https://github.com/jellyfin/bdinfo,,,,https://github.com/jellyfin/BDInfo,,https://www.nuget.org/packages/BDInfo,,not in the package,,,No,,0.0,,,,,ok,Yes
Silk.NET.Vulkan.Extensions.EXT,2.23.0,583748.0,readme; xml docs,0,,,README.md,,,lib/net5.0/Silk.NET.Vulkan.Extensions.EXT.xml,https://github.com/dotnet/silk.net,,,,,,https://www.nuget.org/packages/Silk.NET.Vulkan.Extensions.EXT,,in the package,lib/net5.0/Silk.NET.Vulkan.Extensions.EXT.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/silk.net.vulkan.extensions.ext/2.23.0/silk.net.vulkan.extensions.ext.2.23.0.nupkg,306.0,,,,,,No
libse,5.1.0,583191.0,readme; xml docs; homepage,1,,,Readme.md,,,lib/net10.0/libse.xml,https://github.com/subtitleedit/subtitleedit,,,,https://github.com/SubtitleEdit/subtitleedit/tree/main/src/libse,,https://www.nuget.org/packages/libse,,in the package,lib/net10.0/libse.xml,Readme.md,Yes,https://api.nuget.org/v3-flatcontainer/libse/5.1.0/libse.5.1.0.nupkg,361.5,,,,,ok,Yes
Azure.Provisioning.EventHubs,1.1.0,582182.0,readme; xml docs; homepage,1,,,README.md,,,lib/net8.0/Azure.Provisioning.EventHubs.xml,https://github.com/azure/azure-sdk-for-net,,,,https://github.com/Azure/azure-sdk-for-net/blob/Azure.Provisioning.EventHubs_1.1.0/sdk/provisioning/Azure.Provisioning.EventHubs/README.md,,https://www.nuget.org/packages/Azure.Provisioning.EventHubs,,in the package,lib/net8.0/Azure.Provisioning.EventHubs.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/azure.provisioning.eventhubs/1.1.0/azure.provisioning.eventhubs.1.1.0.nupkg,175.4,,,,,ok,Yes
Jellyfin.XmlTv,10.8.0,581240.0,xml docs,0,,,,,,lib/net6.0/Jellyfin.XmlTv.xml,https://github.com/jellyfin/jellyfin.xmltv,,,,,,https://www.nuget.org/packages/Jellyfin.XmlTv,,in the package,lib/net6.0/Jellyfin.XmlTv.xml,,Yes,https://api.nuget.org/v3-flatcontainer/jellyfin.xmltv/10.8.0/jellyfin.xmltv.10.8.0.nupkg,5.1,,,,,,No
LoxSmoke.DocXml,3.9.0,579234.0,readme; xml docs; homepage,1,,,README.md,,,lib/netstandard2.0/DocXml.xml,https://github.com/loxsmoke/docxml,,,,https://github.com/loxsmoke/DocXml,,https://www.nuget.org/packages/LoxSmoke.DocXml,,in the package,lib/netstandard2.0/DocXml.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/loxsmoke.docxml/3.9.0/loxsmoke.docxml.3.9.0.nupkg,47.6,,,,,ok,Yes
Microsoft.VisualStudio.DiagnosticsHub.BenchmarkDotNetDiagnosers,18.7.37220.1,577092.0,hand-written site; readme; homepage,2,https://docs.microsoft.com/en-us/visualstudio/profiling/,,README.md,,,,,,,,https://docs.microsoft.com/en-us/visualstudio/profiling/,,https://www.nuget.org/packages/Microsoft.VisualStudio.DiagnosticsHub.BenchmarkDotNetDiagnosers,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.visualstudio.diagnosticshub.benchmarkdotnetdiagnosers/18.7.37220.1/microsoft.visualstudio.diagnosticshub.benchmarkdotnetdiagnosers.18.7.37220.1.nupkg,0.0,redirected,,,,redirected,Yes
Microsoft.CodeAnalysis.VisualBasic.CodeFix.Testing.MSTest,1.1.2,576819.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.CodeAnalysis.VisualBasic.CodeFix.Testing.MSTest.xml,https://github.com/dotnet/roslyn-sdk,,,,https://github.com/dotnet/roslyn-sdk,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.VisualBasic.CodeFix.Testing.MSTest,,in the package,lib/net452/Microsoft.CodeAnalysis.VisualBasic.CodeFix.Testing.MSTest.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.codeanalysis.visualbasic.codefix.testing.mstest/1.1.2/microsoft.codeanalysis.visualbasic.codefix.testing.mstest.1.1.2.nupkg,0.2,,,,,ok,Yes
Microsoft.CodeAnalysis.VisualBasic.Analyzer.Testing.MSTest,1.1.2,576730.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.CodeAnalysis.VisualBasic.Analyzer.Testing.MSTest.xml,https://github.com/dotnet/roslyn-sdk,,,,https://github.com/dotnet/roslyn-sdk,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.VisualBasic.Analyzer.Testing.MSTest,,in the package,lib/net452/Microsoft.CodeAnalysis.VisualBasic.Analyzer.Testing.MSTest.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.codeanalysis.visualbasic.analyzer.testing.mstest/1.1.2/microsoft.codeanalysis.visualbasic.analyzer.testing.mstest.1.1.2.nupkg,0.2,,,,,ok,Yes
Microsoft.CodeAnalysis.VisualBasic.CodeRefactoring.Testing.MSTest,1.1.2,575556.0,xml docs; homepage,1,,,,,,lib/net452/Microsoft.CodeAnalysis.VisualBasic.CodeRefactoring.Testing.MSTest.xml,https://github.com/dotnet/roslyn-sdk,,,,https://github.com/dotnet/roslyn-sdk,,https://www.nuget.org/packages/Microsoft.CodeAnalysis.VisualBasic.CodeRefactoring.Testing.MSTest,,in the package,lib/net452/Microsoft.CodeAnalysis.VisualBasic.CodeRefactoring.Testing.MSTest.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.codeanalysis.visualbasic.coderefactoring.testing.mstest/1.1.2/microsoft.codeanalysis.visualbasic.coderefactoring.testing.mstest.1.1.2.nupkg,0.2,,,,,ok,Yes
Senparc.NeuChar.AspNet,1.7.0,572019.0,xml docs; homepage,1,,,,,,lib/net462/Senparc.NeuChar.AspNet.xml,https://github.com/senparc/neuchar,,,,https://github.com/Senparc/NeuChar,,https://www.nuget.org/packages/Senparc.NeuChar.AspNet,,in the package,lib/net462/Senparc.NeuChar.AspNet.xml,,Yes,https://api.nuget.org/v3-flatcontainer/senparc.neuchar.aspnet/1.7.0/senparc.neuchar.aspnet.1.7.0.nupkg,1.2,,,,,ok,Yes
FlareSolverrSharp,4.0.0,568495.0,homepage,1,,,,,,,https://github.com/flaresolverr/flaresolverrsharp,,,,https://github.com/FlareSolverr/FlareSolverrSharp,,https://www.nuget.org/packages/FlareSolverrSharp,,not in the package,,,No,,0.0,,,,,ok,Yes
Cake.Frosting.Git,5.0.1,566007.0,xml docs; homepage,1,,,,,,lib/net8.0/Cake.Git.xml,https://github.com/cake-contrib/cake_git,,,,https://github.com/cake-contrib/Cake_Git,,https://www.nuget.org/packages/Cake.Frosting.Git,,in the package,lib/net8.0/Cake.Git.xml,,Yes,https://api.nuget.org/v3-flatcontainer/cake.frosting.git/5.0.1/cake.frosting.git.5.0.1.nupkg,68.5,,,,,ok,Yes
WebMarkupMin.AspNetCoreLatest,2.22.3,565097.0,readme; xml docs; homepage,1,,,readme.txt,,,lib/net10.0/WebMarkupMin.AspNetCoreLatest.xml,https://github.com/taritsyn/webmarkupmin,,,,https://github.com/Taritsyn/WebMarkupMin,,https://www.nuget.org/packages/WebMarkupMin.AspNetCoreLatest,,in the package,lib/net10.0/WebMarkupMin.AspNetCoreLatest.xml,readme.txt,Yes,https://api.nuget.org/v3-flatcontainer/webmarkupmin.aspnetcorelatest/2.22.3/webmarkupmin.aspnetcorelatest.2.22.3.nupkg,37.9,,,,,ok,Yes
Xunit.Repeat,1.1.26,563268.0,homepage,1,,,,,,,https://github.com/marcolinopt/xunit.repeat,,,,https://www.nuget.org/packages/Xunit.Repeat/,,https://www.nuget.org/packages/Xunit.Repeat,,not in the package,,,No,,0.0,,,,,not_found,No
Plotly.NET.CSharp,0.13.0,562616.0,hand-written site; xml docs; homepage,2,https://plotly.net/,,,,,lib/net6.0/Plotly.NET.CSharp.xml,https://github.com/plotly/plotly.net,,,,https://plotly.net/,,https://www.nuget.org/packages/Plotly.NET.CSharp,,in the package,lib/net6.0/Plotly.NET.CSharp.xml,,Yes,https://api.nuget.org/v3-flatcontainer/plotly.net.csharp/0.13.0/plotly.net.csharp.0.13.0.nupkg,404.0,ok,,,,ok,Yes
Microsoft.Orleans.Dashboard,10.3.1,560507.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Orleans.Dashboard.xml,https://github.com/dotnet/orleans,,,,https://github.com/dotnet/orleans,,https://www.nuget.org/packages/Microsoft.Orleans.Dashboard,,in the package,lib/net10.0/Orleans.Dashboard.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.orleans.dashboard/10.3.1/microsoft.orleans.dashboard.10.3.1.nupkg,11.0,,,,,ok,Yes
coverlet.MTP,10.0.1,554529.0,xml docs; homepage,1,,,,,,lib/net10.0/coverlet.core.xml,https://github.com/coverlet-coverage/coverlet,,,,https://github.com/coverlet-coverage/coverlet,,https://www.nuget.org/packages/coverlet.MTP,,in the package,lib/net10.0/coverlet.core.xml,,Yes,https://api.nuget.org/v3-flatcontainer/coverlet.mtp/10.0.1/coverlet.mtp.10.0.1.nupkg,23.5,,,,,ok,Yes
Senparc.Weixin.Cache.Redis,2.21.5,553292.0,homepage,1,,,,,,,https://github.com/jeffreysu/weixinmpsdk,,,,https://github.com/JeffreySu/WeiXinMPSDK,,https://www.nuget.org/packages/Senparc.Weixin.Cache.Redis,,not in the package,,,No,,0.0,,,,,ok,Yes
Senparc.Weixin.MP.MVC,7.17.6,550013.0,xml docs; homepage,1,,,,,,lib/net10.0/Senparc.Weixin.MP.MvcExtension.xml,https://github.com/jeffreysu/weixinmpsdk,,,,https://github.com/JeffreySu/WeiXinMPSDK,,https://www.nuget.org/packages/Senparc.Weixin.MP.MVC,,in the package,lib/net10.0/Senparc.Weixin.MP.MvcExtension.xml,,Yes,https://api.nuget.org/v3-flatcontainer/senparc.weixin.mp.mvc/7.17.6/senparc.weixin.mp.mvc.7.17.6.nupkg,4.2,,,,,ok,Yes
ModernUI.WPF,1.0.9,544640.0,xml docs; homepage,1,,,,,,lib/net45/FirstFloor.ModernUI.XML,https://github.com/firstfloorsoftware/mui,,,,https://github.com/firstfloorsoftware/mui,,https://www.nuget.org/packages/ModernUI.WPF,,in the package,lib/net45/FirstFloor.ModernUI.XML,,Yes,https://api.nuget.org/v3-flatcontainer/modernui.wpf/1.0.9/modernui.wpf.1.0.9.nupkg,141.2,,,,,ok,Yes
TwentyTwenty.Storage,3.0.0,539375.0,homepage,1,,,,,,,https://github.com/2020ip/twentytwenty.storage,,,,https://github.com/2020IP/TwentyTwenty.Storage,,https://www.nuget.org/packages/TwentyTwenty.Storage,,not in the package,,,No,,0.0,,,,,ok,Yes
Bugsnag.ConfigurationSection,4.1.1,539355.0,xml docs; homepage,1,,,,,,lib/net462/Bugsnag.ConfigurationSection.xml,https://github.com/bugsnag/bugsnag-dotnet,,,,https://github.com/bugsnag/bugsnag-dotnet,,https://www.nuget.org/packages/Bugsnag.ConfigurationSection,,in the package,lib/net462/Bugsnag.ConfigurationSection.xml,,Yes,https://api.nuget.org/v3-flatcontainer/bugsnag.configurationsection/4.1.1/bugsnag.configurationsection.4.1.1.nupkg,0.1,,,,,ok,Yes
Nancy.Authentication.Basic,2.0.0,530326.0,hand-written site; xml docs; homepage,2,http://nancyfx.org/,,,,,lib/net452/Nancy.Authentication.Basic.xml,,,,,http://nancyfx.org/,,https://www.nuget.org/packages/Nancy.Authentication.Basic,,in the package,lib/net452/Nancy.Authentication.Basic.xml,,Yes,https://api.nuget.org/v3-flatcontainer/nancy.authentication.basic/2.0.0/nancy.authentication.basic.2.0.0.nupkg,5.8,ok,,,,ok,Yes
Material.Avalonia,3.20.0,523931.0,readme; homepage,1,,,README.md,,,,https://github.com/avaloniacommunity/material.avalonia,,,,https://github.com/AvaloniaCommunity/Material.Avalonia,,https://www.nuget.org/packages/Material.Avalonia,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/material.avalonia/3.20.0/material.avalonia.3.20.0.nupkg,0.0,,,,,ok,Yes
Aspire.Hosting.Seq,13.5.3,522534.0,readme; xml docs; homepage,1,,,README.md,,,lib/net8.0/Aspire.Hosting.Seq.xml,https://github.com/microsoft/aspire,,,,https://github.com/microsoft/aspire,,https://www.nuget.org/packages/Aspire.Hosting.Seq,,in the package,lib/net8.0/Aspire.Hosting.Seq.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/aspire.hosting.seq/13.5.3/aspire.hosting.seq.13.5.3.nupkg,6.3,,,,,ok,Yes
Lorem.Universal.NET,5.0.0,519951.0,readme; xml docs; homepage,1,,,readme.md,,,lib/net8.0/Lorem.NET.xml,https://github.com/trichards57/lorem.universal.net,,,,https://github.com/trichards57/Lorem.Universal.NET,,https://www.nuget.org/packages/Lorem.Universal.NET,,in the package,lib/net8.0/Lorem.NET.xml,readme.md,Yes,https://api.nuget.org/v3-flatcontainer/lorem.universal.net/5.0.0/lorem.universal.net.5.0.0.nupkg,20.8,,,,,ok,Yes
ShowMeTheXAML,2.1.1,516602.0,readme,0,,,README.md,,,,https://github.com/keboo/showmethexaml,,,,,,https://www.nuget.org/packages/ShowMeTheXAML,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/showmethexaml/2.1.1/showmethexaml.2.1.1.nupkg,0.0,,,,,,No
Semi.Avalonia,12.1.0.1,516362.0,readme; homepage,1,,,README.md,,,,https://github.com/irihitech/semi.avalonia,,,,https://github.com/irihitech/Semi.Avalonia,,https://www.nuget.org/packages/Semi.Avalonia,,in the package,,README.md,Yes,https://api.nuget.org/v3-flatcontainer/semi.avalonia/12.1.0.1/semi.avalonia.12.1.0.1.nupkg,0.0,,,,,ok,Yes
DotNetZip.NetStandard,1.12.0,515658.0,homepage,1,,,,,,,https://github.com/haf/dotnetzip.semverd,,,,https://github.com/haf/DotNetZip.Semverd,,https://www.nuget.org/packages/DotNetZip.NetStandard,,not in the package,,,No,,0.0,,,,,ok,Yes
CommunityToolkit.WinUI.Controls.Primitives,8.2.251219,512468.0,readme; xml docs; homepage,1,,,ReadMe.md,,,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Controls.Primitives.xml,https://github.com/communitytoolkit/windows,,,,https://github.com/CommunityToolkit/Windows,,https://www.nuget.org/packages/CommunityToolkit.WinUI.Controls.Primitives,,in the package,lib/net8.0-windows10.0.19041/CommunityToolkit.WinUI.Controls.Primitives.xml,ReadMe.md,Yes,https://api.nuget.org/v3-flatcontainer/communitytoolkit.winui.controls.primitives/8.2.251219/communitytoolkit.winui.controls.primitives.8.2.251219.nupkg,54.3,,,,,ok,Yes
Microsoft.Toolkit.Win32.UI.XamlApplication,6.1.3,502271.0,homepage,1,,,,,,,https://github.com/windows-toolkit/microsoft.toolkit.win32,,,,https://github.com/windows-toolkit/Microsoft.Toolkit.Win32,,https://www.nuget.org/packages/Microsoft.Toolkit.Win32.UI.XamlApplication,,not in the package,,,No,,0.0,,,,,ok,Yes
Microsoft.Orleans.Connections.Security,10.3.1,502229.0,xml docs; homepage,1,,,,,,lib/net10.0/Orleans.Connections.Security.xml,https://github.com/dotnet/orleans,,,,https://github.com/dotnet/orleans,,https://www.nuget.org/packages/Microsoft.Orleans.Connections.Security,,in the package,lib/net10.0/Orleans.Connections.Security.xml,,Yes,https://api.nuget.org/v3-flatcontainer/microsoft.orleans.connections.security/10.3.1/microsoft.orleans.connections.security.10.3.1.nupkg,18.4,,,,,ok,Yes
Spectre.Console.ImageSharp,0.57.2,501104.0,readme; xml docs; homepage,1,,,README.md,,,lib/net10.0/Spectre.Console.ImageSharp.xml,https://github.com/spectreconsole/spectre.console,,,,https://github.com/spectreconsole/spectre.console,,https://www.nuget.org/packages/Spectre.Console.ImageSharp,,in the package,lib/net10.0/Spectre.Console.ImageSharp.xml,README.md,Yes,https://api.nuget.org/v3-flatcontainer/spectre.console.imagesharp/0.57.2/spectre.console.imagesharp.0.57.2.nupkg,5.9,,,,,ok,Yes
Quamotion.RemoteViewing,1.1.211,499530.0,xml docs; homepage,1,,,,,,lib/net462/RemoteViewing.xml,https://github.com/quamotion/remoteviewing,,,,https://github.com/qmfrederik/remoteviewing/,,https://www.nuget.org/packages/Quamotion.RemoteViewing,,in the package,lib/net462/RemoteViewing.xml,,Yes,https://api.nuget.org/v3-flatcontainer/quamotion.remoteviewing/1.1.211/quamotion.remoteviewing.1.1.211.nupkg,227.5,,,,,ok,Yes
FastEndpoints.ApiExplorer,2.3.0,498473.0,xml docs; homepage,1,,,,,,lib/net6.0/FastEndpoints.ApiExplorer.xml,https://github.com/ductran95/fastendpoints.extensions,,,,https://github.com/ductran95/FastEndpoints.Extensions,,https://www.nuget.org/packages/FastEndpoints.ApiExplorer,,in the package,lib/net6.0/FastEndpoints.ApiExplorer.xml,,Yes,https://api.nuget.org/v3-flatcontainer/fastendpoints.apiexplorer/2.3.0/fastendpoints.apiexplorer.2.3.0.nupkg,0.1,,,,,ok,Yes
WinForms.DataVisualization,1.10.2,497261.0,xml docs; homepage,1,,,,,,lib/net6.0-windows7.0/WinForms.DataVisualization.Utilities.xml,https://github.com/kirsan31/winforms-datavisualization,,,,https://github.com/kirsan31/winforms-datavisualization,,https://www.nuget.org/packages/WinForms.DataVisualization,,in the package,lib/net6.0-windows7.0/WinForms.DataVisualization.Utilities.xml,,Yes,https://api.nuget.org/v3-flatcontainer/winforms.datavisualization/1.10.2/winforms.datavisualization.1.10.2.nupkg,45.0,,,,,ok,Yes
