package,version,downloads,doc_types_available,link_count,handwritten_site,tool_generated_docs,readme_in_package,docs_folder_in_package,docs_folder_files,xml_docs_in_package,github_repo,github_docs_folder,github_wiki,github_pages,homepage,changelog,registry_page,doc_coverage_pct
System.IO.Pipelines,10.0.11,2847067242,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,lib/net10.0/System.IO.Pipelines.xml,https://github.com/dotnet/dotnet,,,,https://dot.net/,,https://www.nuget.org/packages/System.IO.Pipelines,
runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2845420867,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.native.System.Security.Cryptography.OpenSsl,
Microsoft.Extensions.ObjectPool,10.0.11,2844415404,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/net10.0/Microsoft.Extensions.ObjectPool.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.Extensions.ObjectPool,
System.Security.Cryptography.Encoding,4.3.0,2834518995,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netstandard1.3/System.Security.Cryptography.Encoding.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Security.Cryptography.Encoding,
System.Net.Primitives,4.3.1,2820492551,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Net.Primitives.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Net.Primitives,
System.Runtime.Numerics,4.3.0,2790355930,hand-written site; xml docs; homepage,2,https://dot.net/,,,,,ref/netcore50/System.Runtime.Numerics.xml,,,,,https://dot.net/,,https://www.nuget.org/packages/System.Runtime.Numerics,
Microsoft.AspNetCore.Http.Features,5.0.17,2784314058,hand-written site; xml docs; homepage,2,https://asp.net/,,,,,lib/net461/Microsoft.AspNetCore.Http.Features.xml,https://github.com/dotnet/aspnetcore,,,,https://asp.net/,,https://www.nuget.org/packages/Microsoft.AspNetCore.Http.Features,
Microsoft.Identity.Client,4.88.0,2732355934,hand-written site; readme; xml docs; homepage,2,https://go.microsoft.com/fwlink/?linkid=844761,,README.md,,,lib/net462/Microsoft.Identity.Client.xml,https://github.com/azuread/microsoft-authentication-library-for-dotnet,,,,https://go.microsoft.com/fwlink/?linkid=844761,,https://www.nuget.org/packages/Microsoft.Identity.Client,
runtime.rhel.7-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2725855453,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.rhel.7-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.opensuse.13.2-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2725854184,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.opensuse.13.2-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.ubuntu.16.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2725200355,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.ubuntu.16.10-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.ubuntu.14.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2725111068,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.ubuntu.14.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.ubuntu.16.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2725106031,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.ubuntu.16.04-x64.runtime.native.System.Security.Cryptography.OpenSsl,
runtime.opensuse.42.1-x64.runtime.native.System.Security.Cryptography.OpenSsl,4.3.3,2724961125,hand-written site; homepage,2,https://dot.net/,,,,,,,,,,https://dot.net/,,https://www.nuget.org/packages/runtime.opensuse.42.1-x64.runtime.native.System.Security.Cryptography.OpenSsl,
